 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    7.0    5.0    145.0    316.0    208.0    68.0    333.9    228.0    77.0    2.0    1.0    0.0    1.0    156.0    -11.0    11.0    -11.0    316.0    333.9    4.0    208.0    228.0    3.0    145.0    2.0    68.0    1.0    44.107    45.148    52.505    57.859    5.023    62.882    14.253  
 3.0    0.2    12.0    121.0    57.0    324.0    226.0    37.9    298.8    105.0    2.0    2.0    0.0    1.0    126.0    -5.0    5.0    5.0    57.0    37.9    1.0    324.0    298.8    4.0    121.0    2.0    226.0    3.0    63.52    65.089    64.534    77.443    5.019    82.463    14.423  
 3.0    0.2    11.8    222.0    322.0    110.0    67.0    335.2    134.1    155.0    3.0    1.0    0.0    1.0    227.0    -5.0    5.0    -5.0    322.0    335.2    4.0    110.0    134.1    2.0    222.0    3.0    67.0    1.0    83.099    84.111    84.667    96.821    5.022    101.843    14.22  
 3.0    0.2    11.8    57.0    308.0    224.0    158.0    292.4    202.8    101.0    1.0    1.0    0.0    0.0    60.0    -3.0    3.0    3.0    308.0    292.4    4.0    224.0    202.8    3.0    57.0    1.0    158.0    2.0    102.481    103.494    104.05    116.205    5.019    121.224    14.223  
 3.0    7.0    12.0    62.0    241.0    331.0    145.0    226.6    301.5    83.0    1.0    2.0    0.0    1.0    59.0    3.0    3.0    -3.0    241.0    226.6    3.0    331.0    301.5    4.0    62.0    1.0    145.0    2.0    121.861    130.23    122.873    142.585    5.025    147.61    21.222  
 3.0    7.0    12.0    313.0    135.0    246.0    41.0    120.2    216.7    88.0    4.0    2.0    0.0    0.0    316.0    -3.0    3.0    3.0    135.0    120.2    2.0    246.0    216.7    3.0    313.0    4.0    41.0    1.0    148.248    156.616    149.26    168.969    5.026    173.996    21.221  
 3.0    0.2    12.0    205.0    335.0    153.0    25.0    315.7    128.7    180.0    3.0    2.0    0.0    0.0    192.0    13.0    13.0    13.0    335.0    315.7    4.0    153.0    128.7    2.0    205.0    3.0    25.0    1.0    174.632    176.201    175.645    188.554    5.022    193.576    14.42  
 1.0    7.0    12.0    314.0    64.0    218.0    303.0    34.8    125.0    11.0    4.0    2.0    -1.0    0.0    313.0    1.0    1.0    1.0    314.0    303.0    4.0    64.0    34.8    1.0    218.0    3.0    125.0    2.0    194.214    202.58    195.225    214.934    5.028    219.962    21.219  
 3.0    7.0    12.0    317.0    32.0    212.0    139.0    48.8    233.4    178.0    4.0    2.0    0.0    1.0    297.0    20.0    20.0    20.0    32.0    48.8    1.0    212.0    233.4    3.0    317.0    4.0    139.0    2.0    220.6    228.968    221.612    241.321    5.027    246.348    21.22  
 3.0    7.0    12.0    147.0    52.0    316.0    237.0    37.7    290.4    90.0    2.0    2.0    0.0    1.0    147.0    0.0    0.0    0.0    52.0    37.7    1.0    316.0    290.4    4.0    147.0    2.0    237.0    3.0    246.985    255.354    247.997    267.706    5.028    272.734    21.219  
 1.0    7.0    5.0    312.0    246.0    156.0    299.2    223.8    52.0    12.8    4.0    1.0    -1.0    1.0    314.0    -2.0    2.0    -2.0    312.0    299.2    4.0    246.0    223.8    3.0    156.0    2.0    52.0    1.0    273.371    274.383    281.739    287.093    5.021    292.114    14.221  
 1.0    0.2    11.8    323.0    242.0    120.0    307.0    219.0    63.0    16.0    4.0    1.0    -1.0    1.0    303.0    20.0    20.0    20.0    323.0    307.0    4.0    242.0    219.0    3.0    120.0    2.0    63.0    1.0    292.752    293.764    294.32    306.473    5.022    311.495    14.219  
 1.0    0.2    12.0    139.0    40.0    215.0    155.1    62.9    332.0    16.1    2.0    2.0    1.0    0.0    148.0    -9.0    9.0    9.0    139.0    155.1    2.0    40.0    62.9    1.0    215.0    3.0    332.0    4.0    312.132    313.7    313.144    326.054    5.022    331.076    14.42  
 1.0    0.2    12.0    118.0    227.0    308.0    136.5    249.5    25.0    18.5    2.0    2.0    1.0    0.0    136.0    -18.0    18.0    18.0    118.0    136.5    2.0    227.0    249.5    3.0    308.0    4.0    25.0    1.0    331.714    333.282    332.727    345.636    5.021    350.657    14.421  
 3.0    7.0    12.0    117.0    246.0    329.0    25.0    230.1    306.0    92.0    2.0    2.0    0.0    1.0    113.0    4.0    4.0    4.0    246.0    230.1    3.0    329.0    306.0    4.0    117.0    2.0    25.0    1.0    351.294    359.663    352.306    372.018    5.025    377.043    21.222  
 1.0    7.0    5.0    127.0    307.0    36.0    143.2    335.3    216.0    16.2    2.0    1.0    1.0    0.0    157.0    -30.0    30.0    30.0    127.0    143.2    2.0    307.0    335.3    4.0    36.0    1.0    216.0    3.0    377.681    378.692    386.048    391.402    5.021    396.423    14.221  
 1.0    0.2    11.8    25.0    130.0    222.0    43.6    152.5    295.0    18.6    1.0    1.0    1.0    0.0    12.0    13.0    13.0    -13.0    25.0    43.6    1.0    130.0    152.5    2.0    222.0    3.0    295.0    4.0    397.061    398.072    398.627    410.782    5.022    415.804    14.22  
 3.0    7.0    12.0    233.0    144.0    308.0    44.0    154.1    333.1    171.0    3.0    2.0    0.0    0.0    231.0    2.0    2.0    -2.0    144.0    154.1    2.0    308.0    333.1    4.0    233.0    3.0    44.0    1.0    416.442    424.808    417.453    437.163    5.027    442.19    21.22  
 1.0    7.0    5.0    225.0    316.0    112.0    207.4    290.1    34.0    17.6    3.0    1.0    -1.0    1.0    238.0    -13.0    13.0    -13.0    225.0    207.4    3.0    316.0    290.1    4.0    112.0    2.0    34.0    1.0    442.828    443.84    451.196    456.55    5.02    461.57    14.222  
 3.0    7.0    5.0    235.0    328.0    28.0    159.0    339.4    53.3    76.0    3.0    1.0    0.0    1.0    239.0    -4.0    4.0    -4.0    328.0    339.4    4.0    28.0    53.3    1.0    235.0    3.0    159.0    2.0    462.208    463.219    470.575    475.929    5.022    480.951    14.22  
 3.0    7.0    12.0    219.0    313.0    68.0    125.0    302.6    45.3    94.0    3.0    2.0    0.0    1.0    244.0    -25.0    25.0    -25.0    313.0    302.6    4.0    68.0    45.3    1.0    219.0    3.0    125.0    2.0    481.589    489.957    482.602    502.311    5.025    507.337    21.221  
 1.0    0.2    12.0    118.0    297.0    205.0    136.7    317.1    60.0    18.7    2.0    2.0    1.0    1.0    125.0    -7.0    7.0    7.0    118.0    136.7    2.0    297.0    317.1    4.0    205.0    3.0    60.0    1.0    507.975    509.543    508.987    521.897    5.021    526.918    14.421  
 1.0    0.2    12.0    124.0    33.0    337.0    135.1    53.9    209.0    11.1    2.0    2.0    1.0    1.0    124.0    0.0    0.0    0.0    124.0    135.1    2.0    33.0    53.9    1.0    337.0    4.0    209.0    3.0    527.555    529.121    528.566    541.476    5.022    546.498    14.42  
 1.0    0.2    12.0    306.0    55.0    231.0    291.4    27.0    118.0    14.6    4.0    2.0    -1.0    1.0    305.0    1.0    1.0    1.0    306.0    291.4    4.0    55.0    27.0    1.0    231.0    3.0    118.0    2.0    547.136    548.703    548.148    561.057    5.022    566.079    14.42  
 1.0    7.0    12.0    225.0    111.0    36.0    237.4    138.5    319.0    12.4    3.0    2.0    1.0    1.0    249.0    -24.0    24.0    24.0    225.0    237.4    3.0    111.0    138.5    2.0    36.0    1.0    319.0    4.0    566.718    575.086    567.73    587.44    5.025    592.465    21.222  
 1.0    0.2    12.0    55.0    300.0    125.0    68.4    322.1    231.0    13.4    1.0    2.0    1.0    1.0    68.0    -13.0    13.0    13.0    55.0    68.4    1.0    300.0    322.1    4.0    125.0    2.0    231.0    3.0    593.103    594.67    594.115    607.024    5.022    612.046    14.42  
 43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486    43.486  
