 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    7.0    5.0    229.0    21.0    304.0    136.0    33.6    324.7    93.0    3.0    1.0    0.0    1.0    218.0    11.0    11.0    11.0    21.0    33.6    1.0    304.0    324.7    4.0    229.0    3.0    136.0    2.0    45.974    47.014    54.371    59.725    5.024    64.75    14.251  
 1.0    7.0    12.0    114.0    293.0    228.0    128.4    321.1    43.0    14.4    2.0    2.0    1.0    0.0    121.0    -7.0    7.0    7.0    114.0    128.4    2.0    293.0    321.1    4.0    228.0    3.0    43.0    1.0    65.388    73.756    66.4    86.109    5.026    91.136    21.22  
 1.0    0.2    12.0    216.0    51.0    155.0    201.4    21.8    330.0    14.6    3.0    2.0    -1.0    1.0    223.0    -7.0    7.0    -7.0    216.0    201.4    3.0    51.0    21.8    1.0    155.0    2.0    330.0    4.0    91.773    93.341    92.785    105.696    5.021    110.716    14.421  
 3.0    7.0    5.0    302.0    152.0    61.0    222.0    132.6    31.7    80.0    4.0    1.0    0.0    1.0    311.0    -9.0    9.0    -9.0    152.0    132.6    2.0    61.0    31.7    1.0    302.0    4.0    222.0    3.0    111.355    112.367    119.724    125.077    5.02    130.097    14.221  
 3.0    0.2    12.0    143.0    320.0    29.0    212.0    330.2    52.7    69.0    2.0    2.0    0.0    0.0    150.0    -7.0    7.0    7.0    320.0    330.2    4.0    29.0    52.7    1.0    143.0    2.0    212.0    3.0    130.735    132.303    131.747    144.658    5.02    149.678    14.422  
 3.0    7.0    12.0    209.0    50.0    123.0    306.0    62.1    151.7    97.0    3.0    2.0    0.0    0.0    204.0    5.0    5.0    -5.0    50.0    62.1    1.0    123.0    151.7    2.0    209.0    3.0    306.0    4.0    150.315    158.685    151.329    171.038    5.025    176.064    21.221  
 1.0    0.2    12.0    47.0    159.0    339.0    36.2    131.9    233.0    10.8    1.0    2.0    -1.0    1.0    38.0    9.0    9.0    9.0    47.0    36.2    1.0    159.0    131.9    2.0    339.0    4.0    233.0    3.0    176.701    178.269    177.713    190.623    5.022    195.644    14.42  
 1.0    0.2    11.8    322.0    62.0    155.0    308.8    33.4    226.0    13.2    4.0    1.0    -1.0    0.0    331.0    -9.0    9.0    -9.0    322.0    308.8    4.0    62.0    33.4    1.0    155.0    2.0    226.0    3.0    196.283    197.294    197.851    210.004    5.021    215.025    14.221  
 3.0    0.2    11.8    300.0    225.0    41.0    150.0    242.5    69.1    150.0    4.0    1.0    0.0    0.0    327.0    -27.0    27.0    -27.0    225.0    242.5    3.0    41.0    69.1    1.0    300.0    4.0    150.0    2.0    215.663    216.675    217.231    229.385    5.021    234.406    14.221  
 3.0    7.0    12.0    203.0    34.0    115.0    296.0    45.8    139.4    93.0    3.0    2.0    0.0    1.0    213.0    -10.0    10.0    10.0    34.0    45.8    1.0    115.0    139.4    2.0    203.0    3.0    296.0    4.0    235.044    243.412    236.056    255.766    5.026    260.792    21.221  
 3.0    0.2    11.8    246.0    335.0    55.0    137.0    318.2    31.0    109.0    3.0    1.0    0.0    1.0    245.0    1.0    1.0    1.0    335.0    318.2    4.0    55.0    31.0    1.0    246.0    3.0    137.0    2.0    261.428    262.44    262.996    275.15    5.023    280.172    14.219  
 3.0    7.0    5.0    55.0    309.0    228.0    130.0    291.1    202.4    75.0    1.0    1.0    0.0    0.0    30.0    25.0    25.0    -25.0    309.0    291.1    4.0    228.0    202.4    3.0    55.0    1.0    130.0    2.0    280.81    281.822    289.179    294.534    5.019    299.553    14.222  
 3.0    7.0    5.0    35.0    216.0    327.0    131.0    202.5    298.6    96.0    1.0    1.0    0.0    1.0    42.0    -7.0    7.0    7.0    216.0    202.5    3.0    327.0    298.6    4.0    35.0    1.0    131.0    2.0    300.19    301.203    308.559    313.913    5.02    318.934    14.222  
 3.0    7.0    12.0    116.0    310.0    45.0    203.0    322.5    65.1    87.0    2.0    2.0    0.0    0.0    95.0    21.0    21.0    -21.0    310.0    322.5    4.0    45.0    65.1    1.0    116.0    2.0    203.0    3.0    319.571    327.939    320.584    340.294    5.026    345.319    21.221  
 3.0    7.0    12.0    205.0    298.0    22.0    155.0    313.5    47.4    50.0    3.0    2.0    0.0    1.0    196.0    9.0    9.0    9.0    298.0    313.5    4.0    22.0    47.4    1.0    205.0    3.0    155.0    2.0    345.957    354.325    346.969    366.68    5.025    371.705    21.222  
 3.0    7.0    5.0    205.0    28.0    119.0    311.0    47.7    146.4    106.0    3.0    1.0    0.0    0.0    189.0    16.0    16.0    -16.0    28.0    47.7    1.0    119.0    146.4    2.0    205.0    3.0    311.0    4.0    372.343    373.355    380.712    386.066    5.019    391.086    14.222  
 3.0    0.2    11.8    337.0    224.0    34.0    145.0    235.5    60.3    168.0    4.0    1.0    0.0    0.0    334.0    3.0    3.0    -3.0    224.0    235.5    3.0    34.0    60.3    1.0    337.0    4.0    145.0    2.0    391.723    392.735    393.29    405.445    5.022    410.466    14.22  
 1.0    7.0    5.0    52.0    290.0    220.0    68.8    310.7    111.0    16.8    1.0    1.0    1.0    0.0    42.0    10.0    10.0    -10.0    52.0    68.8    1.0    290.0    310.7    4.0    220.0    3.0    111.0    2.0    411.103    412.115    419.47    424.825    5.022    429.847    14.22  
 1.0    7.0    5.0    241.0    61.0    338.0    229.0    36.0    120.0    12.0    3.0    1.0    -1.0    1.0    245.0    -4.0    4.0    -4.0    241.0    229.0    3.0    61.0    36.0    1.0    338.0    4.0    120.0    2.0    430.485    431.496    438.853    444.208    5.02    449.228    14.222  
 1.0    7.0    12.0    296.0    204.0    144.0    308.4    230.9    51.0    12.4    4.0    2.0    1.0    1.0    290.0    6.0    6.0    -6.0    296.0    308.4    4.0    204.0    230.9    3.0    144.0    2.0    51.0    1.0    449.865    458.234    450.877    470.588    5.025    475.614    21.222  
 3.0    0.2    12.0    55.0    223.0    301.0    125.0    242.3    327.3    70.0    1.0    2.0    0.0    1.0    69.0    -14.0    14.0    14.0    223.0    242.3    3.0    301.0    327.3    4.0    55.0    1.0    125.0    2.0    476.251    477.819    477.264    490.173    5.021    495.194    14.421  
 3.0    0.2    12.0    151.0    243.0    316.0    69.0    225.7    292.8    82.0    2.0    2.0    0.0    0.0    167.0    -16.0    16.0    -16.0    243.0    225.7    3.0    316.0    292.8    4.0    151.0    2.0    69.0    1.0    495.832    497.401    496.845    509.754    5.021    514.775    14.421  
 1.0    7.0    5.0    239.0    57.0    328.0    228.0    33.6    116.0    11.0    3.0    1.0    -1.0    1.0    240.0    -1.0    1.0    -1.0    239.0    228.0    3.0    57.0    33.6    1.0    328.0    4.0    116.0    2.0    515.413    516.426    523.783    529.137    5.019    534.156    14.222  
 1.0    7.0    12.0    301.0    118.0    244.0    315.3    140.1    42.0    14.3    4.0    2.0    1.0    1.0    304.0    -3.0    3.0    3.0    301.0    315.3    4.0    118.0    140.1    2.0    244.0    3.0    42.0    1.0    534.793    543.162    535.805    555.517    5.025    560.542    21.222  
 3.0    0.2    12.0    243.0    137.0    308.0    57.0    153.9    335.4    174.0    3.0    2.0    0.0    0.0    249.0    -6.0    6.0    6.0    137.0    153.9    2.0    308.0    335.4    4.0    243.0    3.0    57.0    1.0    561.179    562.747    562.191    575.1    5.022    580.122    14.419  
 1.0    7.0    12.0    158.0    58.0    338.0    143.0    38.0    201.0    15.0    2.0    2.0    -1.0    0.0    166.0    -8.0    8.0    -8.0    158.0    143.0    2.0    58.0    38.0    1.0    338.0    4.0    201.0    3.0    580.76    589.127    581.771    601.481    5.027    606.508    21.219  
 1.0    7.0    12.0    218.0    34.0    136.0    231.5    54.8    337.0    13.5    3.0    2.0    1.0    1.0    211.0    7.0    7.0    -7.0    218.0    231.5    3.0    34.0    54.8    1.0    136.0    2.0    337.0    4.0    607.145    615.513    608.157    627.868    5.026    632.894    21.221  
 45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354    45.354  
