 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 11.0    11.0    14.0    3.0    15.0    0.0    1.0    1.0    45.708    4.74    45.708    46.211    49.93    51.318  
 337.0    329.0    14.0    3.0    335.0    1.0    1.0    0.0    55.555    4.733    55.555    56.059    59.77    60.639  
 264.0    274.0    14.0    3.0    265.0    1.0    1.0    0.0    66.722    4.741    66.722    67.225    70.945    71.964  
 246.0    254.0    14.0    3.0    245.0    1.0    1.0    0.0    77.197    4.74    77.197    77.701    81.419    82.388  
 304.0    294.0    14.0    3.0    305.0    1.0    1.0    0.0    88.211    4.735    88.211    88.714    92.427    93.563  
 234.0    228.0    14.0    3.0    235.0    1.0    1.0    0.0    99.169    4.734    99.169    99.673    103.385    104.17  
 66.0    66.0    14.0    3.0    65.0    0.0    0.0    0.0    109.427    4.733    109.427    109.931    113.642    114.547  
 181.0    173.0    14.0    3.0    185.0    1.0    1.0    0.0    119.33    4.738    119.33    119.833    123.55    124.468  
 51.0    51.0    14.0    3.0    55.0    0.0    0.0    0.0    130.342    4.733    130.342    130.845    134.558    135.543  
 292.0    299.0    14.0    3.0    295.0    1.0    1.0    0.0    140.408    4.741    140.408    140.912    144.631    145.601  
 1.0    1.0    14.0    3.0    5.0    0.0    0.0    0.0    151.413    4.745    151.413    151.916    155.639    156.876  
 217.0    224.0    14.0    3.0    215.0    1.0    1.0    0.0    161.95    4.732    161.95    162.453    166.164    167.149  
 147.0    147.0    14.0    3.0    145.0    0.0    0.0    0.0    172.845    4.746    172.845    173.348    177.072    178.224  
 356.0    349.0    14.0    3.0    355.0    1.0    1.0    0.0    184.613    4.736    184.613    185.117    188.83    190.133  
 49.0    49.0    14.0    3.0    45.0    0.0    0.0    0.0    195.622    4.733    195.622    196.125    199.838    201.191  
 92.0    92.0    14.0    3.0    95.0    0.0    1.0    1.0    207.009    4.739    207.009    207.514    211.229    212.365  
 121.0    121.0    14.0    3.0    125.0    0.0    0.0    0.0    217.131    4.741    217.131    217.633    221.353    222.356  
 254.0    245.0    14.0    3.0    255.0    1.0    1.0    0.0    228.265    4.731    228.265    228.768    232.478    233.431  
 194.0    187.0    14.0    3.0    195.0    1.0    1.0    0.0    239.249    4.739    239.249    239.752    243.47    244.422  
 88.0    88.0    14.0    3.0    85.0    0.0    0.0    0.0    249.912    4.734    249.912    250.416    254.128    255.046  
 227.0    222.0    14.0    3.0    225.0    1.0    0.0    1.0    259.688    4.732    259.688    260.192    263.901    264.954  
 277.0    287.0    14.0    3.0    275.0    1.0    1.0    0.0    270.502    4.742    270.502    271.006    274.726    275.778  
 32.0    32.0    14.0    3.0    35.0    0.0    0.0    0.0    280.466    4.736    280.466    280.969    284.683    285.718  
 136.0    136.0    14.0    3.0    135.0    0.0    0.0    0.0    291.954    4.738    291.954    292.457    296.175    297.094  
 317.0    327.0    14.0    3.0    315.0    1.0    1.0    0.0    301.836    4.747    301.836    302.34    306.065    308.285  
 166.0    166.0    14.0    3.0    165.0    0.0    0.0    0.0    312.016    4.741    312.016    312.52    316.239    317.141  
 24.0    24.0    14.0    3.0    25.0    0.0    0.0    0.0    323.38    4.735    323.38    323.884    327.597    328.566  
 117.0    117.0    14.0    3.0    115.0    0.0    0.0    0.0    333.967    4.739    333.967    334.471    338.189    339.091  
 324.0    332.0    14.0    3.0    325.0    1.0    1.0    0.0    343.9    4.746    343.9    344.404    348.129    349.115  
 179.0    179.0    14.0    3.0    175.0    0.0    0.0    0.0    353.68    4.741    353.68    354.183    357.902    359.005  
 282.0    274.0    14.0    3.0    285.0    1.0    1.0    0.0    365.383    4.746    365.383    365.886    369.611    370.48  
 79.0    79.0    14.0    3.0    75.0    0.0    0.0    0.0    375.972    4.748    375.972    376.477    380.202    381.471  
 202.0    192.0    14.0    3.0    205.0    1.0    1.0    0.0    386.673    4.738    386.673    387.177    390.893    391.829  
 102.0    102.0    14.0    3.0    105.0    0.0    0.0    0.0    397.263    4.739    397.263    397.766    401.484    402.337  
 156.0    156.0    14.0    3.0    155.0    0.0    0.0    0.0    407.777    4.734    407.777    408.281    411.992    413.028  
 341.0    350.0    14.0    3.0    345.0    1.0    1.0    0.0    418.302    4.733    418.302    418.805    422.516    423.502  
 41.373    41.373    41.373    41.373    41.373    41.373    41.373    41.373    41.373    41.373    41.373    41.373    41.373    41.373  
