 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    219.0    305.0    138.0    238.8    331.6    23.0    19.8    3.0    1.0    1.0    0.0    237.0    -18.0    18.0    18.0    219.0    238.8    3.0    305.0    331.6    4.0    138.0    2.0    23.0    1.0    77.798    78.84    79.396    91.55    5.023    96.573    14.252  
 1.0    7.0    5.0    113.0    299.0    44.0    128.1    324.5    208.0    15.1    2.0    1.0    1.0    1.0    124.0    -11.0    11.0    11.0    113.0    128.1    2.0    299.0    324.5    4.0    44.0    1.0    208.0    3.0    97.21    98.222    105.578    110.931    5.022    115.953    14.22  
 3.0    7.0    12.0    200.0    306.0    62.0    143.0    292.6    39.3    57.0    3.0    2.0    0.0    0.0    208.0    -8.0    8.0    -8.0    306.0    292.6    4.0    62.0    39.3    1.0    200.0    3.0    143.0    2.0    116.59    124.959    117.603    137.314    5.025    142.339    21.222  
 1.0    0.2    11.8    220.0    313.0    130.0    230.5    333.1    57.0    10.5    3.0    1.0    1.0    1.0    220.0    0.0    0.0    0.0    220.0    230.5    3.0    313.0    333.1    4.0    130.0    2.0    57.0    1.0    142.976    143.989    144.545    156.697    5.023    161.72    14.219  
 3.0    7.0    12.0    312.0    137.0    30.0    233.0    149.4    58.8    79.0    4.0    2.0    0.0    1.0    333.0    -21.0    21.0    -21.0    137.0    149.4    2.0    30.0    58.8    1.0    312.0    4.0    233.0    3.0    162.357    170.725    163.37    183.079    5.027    188.105    21.22  
 1.0    0.2    11.8    124.0    224.0    299.0    112.2    203.4    25.0    11.8    2.0    1.0    -1.0    1.0    103.0    21.0    21.0    21.0    124.0    112.2    2.0    224.0    203.4    3.0    299.0    4.0    25.0    1.0    188.743    189.755    190.311    202.465    5.021    207.486    14.221  
 3.0    0.2    12.0    63.0    233.0    127.0    292.0    246.2    152.5    131.0    1.0    2.0    0.0    1.0    69.0    -6.0    6.0    -6.0    233.0    246.2    3.0    127.0    152.5    2.0    63.0    1.0    292.0    4.0    208.124    209.69    209.135    222.044    5.023    227.067    14.419  
 1.0    7.0    12.0    327.0    144.0    207.0    308.1    123.6    23.0    18.9    4.0    2.0    -1.0    0.0    343.0    -16.0    16.0    -16.0    327.0    308.1    4.0    144.0    123.6    2.0    207.0    3.0    23.0    1.0    227.704    236.072    228.716    248.425    5.027    253.453    21.219  
 3.0    7.0    12.0    327.0    215.0    136.0    58.0    233.2    158.9    91.0    4.0    2.0    0.0    1.0    350.0    -23.0    23.0    23.0    215.0    233.2    3.0    136.0    158.9    2.0    327.0    4.0    58.0    1.0    254.091    262.46    255.103    274.814    5.024    279.838    21.223  
 1.0    7.0    12.0    298.0    29.0    146.0    312.8    50.7    218.0    14.8    4.0    2.0    1.0    1.0    294.0    4.0    4.0    -4.0    298.0    312.8    4.0    29.0    50.7    1.0    146.0    2.0    218.0    3.0    280.475    288.843    281.487    301.198    5.026    306.224    21.221  
