 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    7.0    5.0    229.0    21.0    304.0    136.0    33.6    324.7    93.0    3.0    1.0    0.0    1.0    248.0    -19.0    19.0    -19.0    21.0    33.6    1.0    304.0    324.7    4.0    229.0    3.0    136.0    2.0    41.657    42.7    50.057    55.412    5.017    60.43    14.258  
 1.0    7.0    12.0    114.0    293.0    228.0    128.4    321.1    43.0    14.4    2.0    2.0    1.0    0.0    122.0    -8.0    8.0    8.0    114.0    128.4    2.0    293.0    321.1    4.0    228.0    3.0    43.0    1.0    61.067    69.436    62.079    81.79    5.025    86.816    21.222  
 1.0    0.2    12.0    216.0    51.0    155.0    201.4    21.8    330.0    14.6    3.0    2.0    -1.0    1.0    240.0    -24.0    24.0    -24.0    216.0    201.4    3.0    51.0    21.8    1.0    155.0    2.0    330.0    4.0    87.453    89.022    88.466    101.376    5.02    106.396    14.422  
 3.0    7.0    5.0    302.0    152.0    61.0    222.0    132.6    31.7    80.0    4.0    1.0    0.0    1.0    294.0    8.0    8.0    8.0    152.0    132.6    2.0    61.0    31.7    1.0    302.0    4.0    222.0    3.0    107.034    108.047    115.403    120.757    5.02    125.777    14.221  
 3.0    0.2    12.0    143.0    320.0    29.0    212.0    330.2    52.7    69.0    2.0    2.0    0.0    0.0    154.0    -11.0    11.0    11.0    320.0    330.2    4.0    29.0    52.7    1.0    143.0    2.0    212.0    3.0    126.415    127.983    127.427    140.337    5.021    145.358    14.421  
 3.0    7.0    12.0    209.0    50.0    123.0    306.0    62.1    151.7    97.0    3.0    2.0    0.0    0.0    237.0    -28.0    28.0    28.0    50.0    62.1    1.0    123.0    151.7    2.0    209.0    3.0    306.0    4.0    145.996    154.363    147.007    166.717    5.027    171.744    21.22  
 1.0    0.2    12.0    47.0    159.0    339.0    36.2    131.9    233.0    10.8    1.0    2.0    -1.0    1.0    33.0    14.0    14.0    14.0    47.0    36.2    1.0    159.0    131.9    2.0    339.0    4.0    233.0    3.0    172.381    173.949    173.393    186.303    5.022    191.325    14.42  
 1.0    0.2    11.8    322.0    62.0    155.0    308.8    33.4    226.0    13.2    4.0    1.0    -1.0    0.0    312.0    10.0    10.0    10.0    322.0    308.8    4.0    62.0    33.4    1.0    155.0    2.0    226.0    3.0    191.963    192.974    193.53    205.684    5.022    210.706    14.22  
 3.0    0.2    11.8    300.0    225.0    41.0    150.0    242.5    69.1    150.0    4.0    1.0    0.0    0.0    294.0    6.0    6.0    6.0    225.0    242.5    3.0    41.0    69.1    1.0    300.0    4.0    150.0    2.0    211.343    212.355    212.911    225.066    5.02    230.086    14.222  
 3.0    7.0    12.0    203.0    34.0    115.0    296.0    45.8    139.4    93.0    3.0    2.0    0.0    1.0    212.0    -9.0    9.0    9.0    34.0    45.8    1.0    115.0    139.4    2.0    203.0    3.0    296.0    4.0    230.724    239.092    231.736    251.445    5.027    256.472    21.22  
 3.0    0.2    11.8    246.0    335.0    55.0    137.0    318.2    31.0    109.0    3.0    1.0    0.0    1.0    246.0    0.0    0.0    0.0    335.0    318.2    4.0    55.0    31.0    1.0    246.0    3.0    137.0    2.0    257.11    258.121    258.677    270.831    5.022    275.853    14.22  
 3.0    7.0    5.0    55.0    309.0    228.0    130.0    291.1    202.4    75.0    1.0    1.0    0.0    0.0    43.0    12.0    12.0    -12.0    309.0    291.1    4.0    228.0    202.4    3.0    55.0    1.0    130.0    2.0    276.49    277.502    284.86    290.214    5.02    295.234    14.222  
