 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    142.0    241.0    321.0    126.0    214.7    64.0    16.0    2.0    1.0    -1.0    1.0    156.0    -14.0    14.0    -14.0    142.0    126.0    2.0    241.0    214.7    3.0    321.0    4.0    64.0    1.0    49.461    50.504    51.061    63.214    5.021    68.236    14.254  
 3.0    7.0    12.0    204.0    51.0    114.0    311.0    65.1    134.2    107.0    3.0    2.0    0.0    1.0    212.0    -8.0    8.0    8.0    51.0    65.1    1.0    114.0    134.2    2.0    204.0    3.0    311.0    4.0    68.873    77.241    69.886    89.595    5.027    94.622    21.22  
 3.0    7.0    5.0    63.0    200.0    139.0    305.0    216.7    159.5    118.0    1.0    1.0    0.0    1.0    47.0    16.0    16.0    16.0    200.0    216.7    3.0    139.0    159.5    2.0    63.0    1.0    305.0    4.0    95.259    96.272    103.629    108.983    5.019    114.002    14.223  
 3.0    7.0    12.0    296.0    223.0    156.0    53.0    204.2    126.5    117.0    4.0    2.0    0.0    1.0    299.0    -3.0    3.0    3.0    223.0    204.2    3.0    156.0    126.5    2.0    296.0    4.0    53.0    1.0    114.639    123.008    115.652    135.363    5.025    140.388    21.222  
 3.0    0.2    11.8    312.0    42.0    232.0    113.0    29.4    206.6    161.0    4.0    1.0    0.0    0.0    291.0    21.0    21.0    -21.0    42.0    29.4    1.0    232.0    206.6    3.0    312.0    4.0    113.0    2.0    141.026    142.039    142.594    154.749    5.02    159.769    14.221  
 1.0    7.0    12.0    322.0    137.0    203.0    303.4    111.7    27.0    18.6    4.0    2.0    -1.0    1.0    332.0    -10.0    10.0    -10.0    322.0    303.4    4.0    137.0    111.7    2.0    203.0    3.0    27.0    1.0    160.407    168.776    161.42    181.13    5.025    186.154    21.222  
 3.0    0.2    12.0    152.0    216.0    43.0    303.0    230.6    66.2    151.0    2.0    2.0    0.0    1.0    158.0    -6.0    6.0    6.0    216.0    230.6    3.0    43.0    66.2    1.0    152.0    2.0    303.0    4.0    186.792    188.359    187.804    200.714    5.022    205.735    14.42  
 3.0    0.2    11.8    131.0    242.0    339.0    43.0    230.4    311.9    88.0    2.0    1.0    0.0    0.0    147.0    -16.0    16.0    -16.0    242.0    230.4    3.0    339.0    311.9    4.0    131.0    2.0    43.0    1.0    206.372    207.385    207.94    220.093    5.023    225.116    14.219  
 3.0    0.2    11.8    313.0    39.0    243.0    153.0    22.4    215.4    160.0    4.0    1.0    0.0    0.0    307.0    6.0    6.0    6.0    39.0    22.4    1.0    243.0    215.4    3.0    313.0    4.0    153.0    2.0    225.754    226.768    227.322    239.478    5.021    244.499    14.221  
 1.0    0.2    11.8    137.0    227.0    302.0    118.5    200.5    69.0    18.5    2.0    1.0    -1.0    1.0    143.0    -6.0    6.0    -6.0    137.0    118.5    2.0    227.0    200.5    3.0    302.0    4.0    69.0    1.0    245.134    246.146    246.702    258.857    5.02    263.877    14.221  
 3.0    7.0    5.0    68.0    114.0    208.0    334.0    129.7    231.1    94.0    1.0    1.0    0.0    1.0    82.0    -14.0    14.0    -14.0    114.0    129.7    2.0    208.0    231.1    3.0    68.0    1.0    334.0    4.0    264.515    265.527    272.883    278.237    5.021    283.258    14.221  
 1.0    0.2    12.0    231.0    21.0    334.0    241.6    42.0    151.0    10.6    3.0    2.0    1.0    0.0    260.0    -29.0    29.0    -29.0    231.0    241.6    3.0    21.0    42.0    1.0    334.0    4.0    151.0    2.0    283.895    285.464    284.908    297.817    5.021    302.839    14.421  
 1.0    7.0    5.0    315.0    212.0    61.0    332.6    236.2    120.0    17.6    4.0    1.0    1.0    0.0    314.0    1.0    1.0    -1.0    315.0    332.6    4.0    212.0    236.2    3.0    61.0    1.0    120.0    2.0    303.476    304.489    311.845    317.198    5.022    322.219    14.22  
