 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 177.0    177.0    16.0    3.0    175.0    0.0    0.0    0.0    63.295    4.759    63.295    63.812    67.536    69.192  
 124.0    124.0    16.0    3.0    125.0    0.0    0.0    0.0    73.483    4.745    73.483    73.987    77.71    79.38  
 189.0    198.0    16.0    3.0    185.0    1.0    1.0    0.0    85.161    4.742    85.161    85.665    89.385    90.54  
 287.0    278.0    16.0    3.0    285.0    1.0    1.0    0.0    95.982    4.747    95.982    96.485    100.209    101.763  
 279.0    286.0    16.0    3.0    275.0    1.0    1.0    0.0    106.792    4.744    106.792    107.295    111.017    112.287  
 1.0    1.0    16.0    3.0    5.0    0.0    0.0    0.0    116.899    4.744    116.899    117.403    121.125    122.128  
 56.0    56.0    16.0    3.0    55.0    0.0    0.0    0.0    127.157    4.745    127.157    127.661    131.382    132.835  
 311.0    318.0    16.0    3.0    315.0    1.0    0.0    1.0    136.933    4.741    136.933    137.437    141.156    142.492  
 62.0    62.0    16.0    3.0    65.0    0.0    0.0    0.0    148.598    4.735    148.598    149.102    152.814    154.284  
 92.0    92.0    16.0    3.0    95.0    0.0    0.0    0.0    160.035    4.739    160.035    160.539    164.256    165.726  
 132.0    132.0    16.0    3.0    135.0    0.0    1.0    1.0    170.027    4.737    170.027    170.531    174.246    175.967  
 303.0    311.0    16.0    3.0    305.0    1.0    0.0    1.0    179.999    4.74    179.999    180.503    184.22    185.574  
 218.0    211.0    16.0    3.0    215.0    1.0    0.0    1.0    191.502    4.745    191.502    192.006    195.728    197.315  
 71.0    71.0    16.0    3.0    75.0    0.0    0.0    0.0    203.28    4.742    203.28    203.785    207.504    209.541  
 224.0    219.0    16.0    3.0    225.0    1.0    1.0    0.0    213.745    4.735    213.745    214.248    217.962    219.331  
 266.0    257.0    16.0    3.0    265.0    1.0    1.0    0.0    224.473    4.747    224.473    224.977    228.702    230.089  
 168.0    168.0    16.0    3.0    165.0    0.0    0.0    0.0    234.524    4.738    234.524    235.027    238.743    240.797  
 106.0    106.0    16.0    3.0    105.0    0.0    0.0    0.0    244.835    4.734    244.835    245.34    249.051    251.188  
 298.0    304.0    16.0    3.0    295.0    1.0    0.0    1.0    255.682    4.745    255.682    256.186    259.909    261.73  
 247.0    240.0    16.0    3.0    245.0    1.0    1.0    0.0    265.549    4.734    265.549    266.053    269.766    271.619  
 191.0    198.0    16.0    3.0    195.0    1.0    1.0    0.0    275.916    4.742    275.916    276.422    280.14    281.977  
 113.0    113.0    16.0    3.0    115.0    0.0    0.0    0.0    286.861    4.739    286.861    287.369    291.081    292.434  
 353.0    344.0    16.0    3.0    355.0    1.0    1.0    0.0    297.042    4.748    297.042    297.546    301.272    303.008  
 47.0    47.0    16.0    3.0    45.0    0.0    1.0    1.0    306.993    4.738    306.993    307.497    311.212    312.399  
 324.0    334.0    16.0    3.0    325.0    1.0    1.0    0.0    317.514    4.74    317.514    318.018    321.737    323.173  
 87.0    87.0    16.0    3.0    85.0    0.0    0.0    0.0    328.438    4.742    328.438    328.941    332.661    333.998  
 38.0    38.0    16.0    3.0    35.0    0.0    0.0    0.0    338.812    4.741    338.812    339.317    343.036    344.605  
 27.0    27.0    16.0    3.0    25.0    0.0    0.0    0.0    349.767    4.745    349.767    350.271    353.993    356.414  
 148.0    148.0    16.0    3.0    145.0    0.0    0.0    0.0    359.553    4.732    359.553    360.058    363.767    365.32  
 19.0    19.0    16.0    3.0    15.0    0.0    0.0    0.0    369.499    4.744    369.499    370.003    373.724    375.578  
 239.0    230.0    16.0    3.0    235.0    1.0    0.0    1.0    381.076    4.741    381.076    381.58    385.3    386.419  
 201.0    208.0    16.0    3.0    205.0    1.0    0.0    1.0    391.981    4.745    391.981    392.485    396.207    398.161  
 154.0    154.0    16.0    3.0    155.0    0.0    0.0    0.0    403.099    4.735    403.099    403.602    407.315    408.419  
 343.0    336.0    16.0    3.0    345.0    1.0    1.0    0.0    414.197    4.744    414.197    414.7    418.424    419.993  
 331.0    336.0    16.0    3.0    335.0    1.0    999.0    999.0    425.335    4.731    425.335    425.839    429.548    432.066  
 257.0    250.0    16.0    3.0    255.0    1.0    999.0    999.0    436.877    4.748    436.877    437.381    441.106    443.625  
 59.129    59.129    59.129    59.129    59.129    59.129    59.129    59.129    59.129    59.129    59.129    59.129    59.129    59.129  
