 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    7.0    5.0    145.0    316.0    208.0    68.0    333.9    228.0    77.0    2.0    1.0    0.0    1.0    170.0    -25.0    25.0    -25.0    316.0    333.9    4.0    208.0    228.0    3.0    145.0    2.0    68.0    1.0    50.734    51.775    59.132    64.485    5.018    69.503    14.257  
 3.0    0.2    12.0    121.0    57.0    324.0    226.0    37.9    298.8    105.0    2.0    2.0    0.0    1.0    116.0    5.0    5.0    -5.0    57.0    37.9    1.0    324.0    298.8    4.0    121.0    2.0    226.0    3.0    70.141    71.709    71.153    84.062    5.022    89.084    14.42  
 3.0    0.2    11.8    222.0    322.0    110.0    67.0    335.2    134.1    155.0    3.0    1.0    0.0    1.0    202.0    20.0    20.0    20.0    322.0    335.2    4.0    110.0    134.1    2.0    222.0    3.0    67.0    1.0    89.721    90.733    91.288    103.443    5.022    108.465    14.219  
 3.0    0.2    11.8    57.0    308.0    224.0    158.0    292.4    202.8    101.0    1.0    1.0    0.0    0.0    71.0    -14.0    14.0    14.0    308.0    292.4    4.0    224.0    202.8    3.0    57.0    1.0    158.0    2.0    109.102    110.114    110.669    122.824    5.021    127.846    14.22  
 3.0    7.0    12.0    62.0    241.0    331.0    145.0    226.6    301.5    83.0    1.0    2.0    0.0    1.0    77.0    -15.0    15.0    15.0    241.0    226.6    3.0    331.0    301.5    4.0    62.0    1.0    145.0    2.0    128.483    136.849    129.495    149.204    5.028    154.231    21.219  
 3.0    7.0    12.0    313.0    135.0    246.0    41.0    120.2    216.7    88.0    4.0    2.0    0.0    0.0    253.0    60.0    60.0    -60.0    135.0    120.2    2.0    246.0    216.7    3.0    313.0    4.0    41.0    1.0    154.868    163.236    155.88    175.59    5.027    180.617    21.22  
 3.0    0.2    12.0    205.0    335.0    153.0    25.0    315.7    128.7    180.0    3.0    2.0    0.0    0.0    190.0    15.0    15.0    15.0    335.0    315.7    4.0    153.0    128.7    2.0    205.0    3.0    25.0    1.0    181.255    182.822    182.267    195.176    5.022    200.198    14.42  
 1.0    7.0    12.0    314.0    64.0    218.0    303.0    34.8    125.0    11.0    4.0    2.0    -1.0    0.0    304.0    10.0    10.0    10.0    314.0    303.0    4.0    64.0    34.8    1.0    218.0    3.0    125.0    2.0    200.835    209.203    201.847    221.557    5.027    226.584    21.221  
 3.0    7.0    12.0    317.0    32.0    212.0    139.0    48.8    233.4    178.0    4.0    2.0    0.0    1.0    310.0    7.0    7.0    7.0    32.0    48.8    1.0    212.0    233.4    3.0    317.0    4.0    139.0    2.0    227.221    235.588    228.233    247.942    5.027    252.969    21.219  
 3.0    7.0    12.0    147.0    52.0    316.0    237.0    37.7    290.4    90.0    2.0    2.0    0.0    1.0    170.0    -23.0    23.0    23.0    52.0    37.7    1.0    316.0    290.4    4.0    147.0    2.0    237.0    3.0    253.608    261.973    254.619    274.327    5.028    279.355    21.219  
 1.0    7.0    5.0    312.0    246.0    156.0    299.2    223.8    52.0    12.8    4.0    1.0    -1.0    1.0    343.0    -31.0    31.0    -31.0    312.0    299.2    4.0    246.0    223.8    3.0    156.0    2.0    52.0    1.0    279.992    281.004    288.36    293.715    5.021    298.736    14.221  
 1.0    0.2    11.8    323.0    242.0    120.0    307.0    219.0    63.0    16.0    4.0    1.0    -1.0    1.0    340.0    -17.0    17.0    -17.0    323.0    307.0    4.0    242.0    219.0    3.0    120.0    2.0    63.0    1.0    299.373    300.385    300.939    313.094    5.023    318.117    14.219  
 1.0    0.2    12.0    139.0    40.0    215.0    155.1    62.9    332.0    16.1    2.0    2.0    1.0    0.0    90.0    49.0    49.0    -49.0    139.0    155.1    2.0    40.0    62.9    1.0    215.0    3.0    332.0    4.0    318.755    320.322    319.766    332.675    5.022    337.697    14.419  
 1.0    0.2    12.0    118.0    227.0    308.0    136.5    249.5    25.0    18.5    2.0    2.0    1.0    0.0    110.0    8.0    8.0    -8.0    118.0    136.5    2.0    227.0    249.5    3.0    308.0    4.0    25.0    1.0    338.336    339.903    339.347    352.257    5.021    357.278    14.421  
 3.0    7.0    12.0    117.0    246.0    329.0    25.0    230.1    306.0    92.0    2.0    2.0    0.0    1.0    106.0    11.0    11.0    11.0    246.0    230.1    3.0    329.0    306.0    4.0    117.0    2.0    25.0    1.0    357.916    366.283    358.928    378.638    5.026    383.664    21.221  
 1.0    7.0    5.0    127.0    307.0    36.0    143.2    335.3    216.0    16.2    2.0    1.0    1.0    0.0    118.0    9.0    9.0    -9.0    127.0    143.2    2.0    307.0    335.3    4.0    36.0    1.0    216.0    3.0    384.301    385.313    392.67    398.023    5.022    403.044    14.22  
