 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    47.0    125.0    322.0    66.0    149.9    246.0    19.0    1.0    1.0    1.0    1.0    49.0    -2.0    2.0    2.0    47.0    66.0    1.0    125.0    149.9    2.0    322.0    4.0    246.0    3.0    46.975    48.016    48.571    60.724    5.027    65.751    14.249  
 1.0    0.2    11.8    28.0    293.0    201.0    46.8    320.9    152.0    18.8    1.0    1.0    1.0    0.0    22.0    6.0    6.0    -6.0    28.0    46.8    1.0    293.0    320.9    4.0    201.0    3.0    152.0    2.0    66.389    67.4    67.955    80.109    5.023    85.131    14.219  
 1.0    7.0    5.0    241.0    65.0    334.0    230.9    42.9    113.0    10.1    3.0    1.0    -1.0    0.0    242.0    -1.0    1.0    -1.0    241.0    230.9    3.0    65.0    42.9    1.0    334.0    4.0    113.0    2.0    85.769    86.789    94.145    99.5    5.029    104.528    14.229  
 1.0    7.0    12.0    211.0    31.0    303.0    228.1    56.7    159.0    17.1    3.0    2.0    1.0    0.0    223.0    -12.0    12.0    12.0    211.0    228.1    3.0    31.0    56.7    1.0    303.0    4.0    159.0    2.0    105.167    113.536    106.18    125.89    5.025    130.914    21.222  
 3.0    7.0    12.0    201.0    48.0    322.0    141.0    29.1    295.4    60.0    3.0    2.0    0.0    1.0    204.0    -3.0    3.0    -3.0    48.0    29.1    1.0    322.0    295.4    4.0    201.0    3.0    141.0    2.0    131.552    139.921    132.565    152.274    5.026    157.3    21.221  
 3.0    0.2    11.8    309.0    204.0    135.0    63.0    216.8    156.1    114.0    4.0    1.0    0.0    0.0    308.0    1.0    1.0    -1.0    204.0    216.8    3.0    135.0    156.1    2.0    309.0    4.0    63.0    1.0    157.938    158.95    159.505    171.659    5.021    176.681    14.22  
 3.0    0.2    11.8    140.0    49.0    331.0    225.0    33.3    308.6    85.0    2.0    1.0    0.0    0.0    141.0    -1.0    1.0    1.0    49.0    33.3    1.0    331.0    308.6    4.0    140.0    2.0    225.0    3.0    177.319    178.332    178.888    191.044    5.018    196.061    14.224  
 3.0    0.2    12.0    320.0    124.0    216.0    27.0    141.4    238.6    67.0    4.0    2.0    0.0    1.0    310.0    10.0    10.0    -10.0    124.0    141.4    2.0    216.0    238.6    3.0    320.0    4.0    27.0    1.0    196.698    198.266    197.711    210.62    5.022    215.642    14.42  
 1.0    0.2    11.8    222.0    56.0    158.0    209.8    29.9    315.0    12.2    3.0    1.0    -1.0    1.0    206.0    16.0    16.0    16.0    222.0    209.8    3.0    56.0    29.9    1.0    158.0    2.0    315.0    4.0    216.279    217.29    217.846    230.0    5.023    235.023    14.219  
 3.0    7.0    12.0    308.0    47.0    210.0    130.0    64.9    235.4    178.0    4.0    2.0    0.0    1.0    311.0    -3.0    3.0    -3.0    47.0    64.9    1.0    210.0    235.4    3.0    308.0    4.0    130.0    2.0    235.661    244.028    236.673    256.383    5.025    261.409    21.222  
