 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    7.0    12.0    139.0    40.0    307.0    157.7    62.7    235.0    18.7    2.0    2.0    1.0    1.0    132.0    7.0    7.0    -7.0    139.0    157.7    2.0    40.0    62.7    1.0    307.0    4.0    235.0    3.0    42.772    51.167    43.812    63.521    5.032    68.553    21.249  
 3.0    7.0    5.0    129.0    319.0    249.0    59.0    304.9    222.1    70.0    2.0    1.0    0.0    0.0    138.0    -9.0    9.0    -9.0    319.0    304.9    4.0    249.0    222.1    3.0    129.0    2.0    59.0    1.0    69.191    70.204    77.56    82.913    5.02    87.934    14.221  
 1.0    0.2    11.8    222.0    128.0    315.0    238.0    151.5    61.0    16.0    3.0    1.0    1.0    0.0    231.0    -9.0    9.0    9.0    222.0    238.0    3.0    128.0    151.5    2.0    315.0    4.0    61.0    1.0    88.571    89.583    90.138    102.292    5.022    107.314    14.219  
 1.0    0.2    11.8    298.0    213.0    119.0    313.9    235.6    22.0    15.9    4.0    1.0    1.0    0.0    282.0    16.0    16.0    -16.0    298.0    313.9    4.0    213.0    235.6    3.0    119.0    2.0    22.0    1.0    107.952    108.965    109.521    121.674    5.021    126.695    14.221  
 3.0    7.0    12.0    308.0    126.0    53.0    249.0    115.7    32.3    59.0    4.0    2.0    0.0    1.0    295.0    13.0    13.0    13.0    126.0    115.7    2.0    53.0    32.3    1.0    308.0    4.0    249.0    3.0    127.332    135.7    128.344    148.053    5.027    153.081    21.219  
 3.0    0.2    11.8    120.0    29.0    295.0    239.0    39.5    316.0    119.0    2.0    1.0    0.0    1.0    129.0    -9.0    9.0    9.0    29.0    39.5    1.0    295.0    316.0    4.0    120.0    2.0    239.0    3.0    153.718    154.73    155.286    167.44    5.022    172.461    14.22  
 3.0    0.2    12.0    297.0    62.0    154.0    236.0    43.0    133.6    61.0    4.0    2.0    0.0    1.0    310.0    -13.0    13.0    -13.0    62.0    43.0    1.0    154.0    133.6    2.0    297.0    4.0    236.0    3.0    173.099    174.667    174.111    187.021    5.021    192.042    14.421  
 3.0    0.2    12.0    134.0    304.0    245.0    50.0    292.9    218.5    84.0    2.0    2.0    0.0    0.0    124.0    10.0    10.0    10.0    304.0    292.9    4.0    245.0    218.5    3.0    134.0    2.0    50.0    1.0    192.68    194.246    193.692    206.601    5.022    211.623    14.419  
 3.0    7.0    5.0    158.0    32.0    241.0    305.0    21.0    221.0    147.0    2.0    1.0    0.0    1.0    160.0    -2.0    2.0    2.0    32.0    21.0    1.0    241.0    221.0    3.0    158.0    2.0    305.0    4.0    212.261    213.273    220.63    225.985    5.019    231.004    14.223  
 3.0    0.2    12.0    218.0    156.0    328.0    49.0    140.6    298.5    169.0    3.0    2.0    0.0    0.0    203.0    15.0    15.0    15.0    156.0    140.6    2.0    328.0    298.5    4.0    218.0    3.0    49.0    1.0    231.642    233.208    232.653    245.562    5.022    250.585    14.419  
