 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    142.0    241.0    321.0    126.0    214.7    64.0    16.0    2.0    1.0    -1.0    1.0    154.0    -12.0    12.0    -12.0    142.0    126.0    2.0    241.0    214.7    3.0    321.0    4.0    64.0    1.0    42.256    43.296    43.851    56.004    5.026    61.031    14.249  
 3.0    7.0    12.0    204.0    51.0    114.0    311.0    65.1    134.2    107.0    3.0    2.0    0.0    1.0    208.0    -4.0    4.0    4.0    51.0    65.1    1.0    114.0    134.2    2.0    204.0    3.0    311.0    4.0    61.668    70.036    62.681    82.39    5.027    87.416    21.22  
 3.0    7.0    5.0    63.0    200.0    139.0    305.0    216.7    159.5    118.0    1.0    1.0    0.0    1.0    68.0    -5.0    5.0    -5.0    200.0    216.7    3.0    139.0    159.5    2.0    63.0    1.0    305.0    4.0    88.054    89.067    96.422    101.777    5.02    106.797    14.222  
 3.0    7.0    12.0    296.0    223.0    156.0    53.0    204.2    126.5    117.0    4.0    2.0    0.0    1.0    297.0    -1.0    1.0    1.0    223.0    204.2    3.0    156.0    126.5    2.0    296.0    4.0    53.0    1.0    107.434    115.802    108.447    128.157    5.026    133.183    21.221  
 3.0    0.2    11.8    312.0    42.0    232.0    113.0    29.4    206.6    161.0    4.0    1.0    0.0    0.0    297.0    15.0    15.0    -15.0    42.0    29.4    1.0    232.0    206.6    3.0    312.0    4.0    113.0    2.0    133.932    134.945    135.501    147.654    5.026    152.68    14.221  
 1.0    7.0    12.0    322.0    137.0    203.0    303.4    111.7    27.0    18.6    4.0    2.0    -1.0    1.0    322.0    0.0    0.0    0.0    322.0    303.4    4.0    137.0    111.7    2.0    203.0    3.0    27.0    1.0    153.318    161.686    154.33    174.04    5.026    179.066    21.22  
 3.0    0.2    12.0    152.0    216.0    43.0    303.0    230.6    66.2    151.0    2.0    2.0    0.0    1.0    156.0    -4.0    4.0    4.0    216.0    230.6    3.0    43.0    66.2    1.0    152.0    2.0    303.0    4.0    179.703    181.27    180.714    193.624    5.023    198.647    14.419  
 3.0    0.2    11.8    131.0    242.0    339.0    43.0    230.4    311.9    88.0    2.0    1.0    0.0    0.0    130.0    1.0    1.0    1.0    242.0    230.4    3.0    339.0    311.9    4.0    131.0    2.0    43.0    1.0    199.284    200.296    200.852    213.006    5.022    218.028    14.22  
 3.0    0.2    11.8    313.0    39.0    243.0    153.0    22.4    215.4    160.0    4.0    1.0    0.0    0.0    288.0    25.0    25.0    25.0    39.0    22.4    1.0    243.0    215.4    3.0    313.0    4.0    153.0    2.0    218.665    219.677    220.232    232.385    5.023    237.408    14.219  
 1.0    0.2    11.8    137.0    227.0    302.0    118.5    200.5    69.0    18.5    2.0    1.0    -1.0    1.0    144.0    -7.0    7.0    -7.0    137.0    118.5    2.0    227.0    200.5    3.0    302.0    4.0    69.0    1.0    238.046    239.057    239.613    251.766    5.023    256.789    14.219  
