 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    7.0    12.0    204.0    40.0    295.0    221.9    67.9    157.0    17.9    3.0    2.0    1.0    1.0    206.0    -2.0    2.0    2.0    204.0    221.9    3.0    40.0    67.9    1.0    295.0    4.0    157.0    2.0    42.238    50.632    43.278    62.986    5.016    68.002    21.248  
 3.0    0.2    12.0    201.0    134.0    301.0    30.0    153.6    330.3    171.0    3.0    2.0    0.0    0.0    202.0    -1.0    1.0    -1.0    134.0    153.6    2.0    301.0    330.3    4.0    201.0    3.0    30.0    1.0    68.64    70.208    69.652    82.563    5.02    87.583    14.421  
 1.0    7.0    5.0    200.0    22.0    305.0    217.5    47.5    112.0    17.5    3.0    1.0    1.0    1.0    206.0    -6.0    6.0    6.0    200.0    217.5    3.0    22.0    47.5    1.0    305.0    4.0    112.0    2.0    88.22    89.232    96.589    101.943    5.02    106.964    14.222  
 1.0    7.0    5.0    67.0    313.0    235.0    55.6    291.7    125.0    11.4    1.0    1.0    -1.0    1.0    61.0    6.0    6.0    6.0    67.0    55.6    1.0    313.0    291.7    4.0    235.0    3.0    125.0    2.0    107.601    108.614    115.97    121.325    5.02    126.344    14.222  
 3.0    0.2    12.0    64.0    203.0    297.0    148.0    218.3    320.1    84.0    1.0    2.0    0.0    1.0    66.0    -2.0    2.0    2.0    203.0    218.3    3.0    297.0    320.1    4.0    64.0    1.0    148.0    2.0    126.982    128.548    127.993    140.902    5.023    145.925    14.418  
 1.0    0.2    11.8    227.0    143.0    58.0    216.3    117.8    298.0    10.7    3.0    1.0    -1.0    1.0    217.0    10.0    10.0    10.0    227.0    216.3    3.0    143.0    117.8    2.0    58.0    1.0    298.0    4.0    146.564    147.576    148.131    160.285    5.021    165.306    14.221  
 3.0    0.2    11.8    33.0    143.0    323.0    238.0    128.0    299.3    155.0    1.0    1.0    0.0    0.0    10.0    23.0    23.0    23.0    143.0    128.0    2.0    323.0    299.3    4.0    33.0    1.0    238.0    3.0    165.943    166.956    167.511    179.665    5.022    184.687    14.22  
 3.0    0.2    12.0    302.0    158.0    246.0    46.0    147.5    218.2    104.0    4.0    2.0    0.0    0.0    304.0    -2.0    2.0    2.0    158.0    147.5    2.0    246.0    218.2    3.0    302.0    4.0    46.0    1.0    185.325    186.893    186.337    199.248    5.02    204.267    14.422  
 3.0    7.0    12.0    233.0    47.0    128.0    314.0    63.1    148.0    81.0    3.0    2.0    0.0    0.0    209.0    24.0    24.0    -24.0    47.0    63.1    1.0    128.0    148.0    2.0    233.0    3.0    314.0    4.0    204.905    213.274    205.918    225.629    5.024    230.653    21.222  
 1.0    7.0    5.0    314.0    55.0    153.0    303.0    31.7    206.0    11.0    4.0    1.0    -1.0    0.0    328.0    -14.0    14.0    -14.0    314.0    303.0    4.0    55.0    31.7    1.0    153.0    2.0    206.0    3.0    231.29    232.302    239.657    245.011    5.023    250.034    14.219  
 3.0    0.2    12.0    144.0    290.0    204.0    38.0    305.4    226.6    106.0    2.0    2.0    0.0    1.0    133.0    11.0    11.0    11.0    290.0    305.4    4.0    204.0    226.6    3.0    144.0    2.0    38.0    1.0    250.672    252.239    251.683    264.593    5.021    269.615    14.42  
 3.0    7.0    5.0    32.0    323.0    129.0    246.0    336.9    153.6    146.0    1.0    1.0    0.0    0.0    12.0    20.0    20.0    20.0    323.0    336.9    4.0    129.0    153.6    2.0    32.0    1.0    246.0    3.0    270.251    271.263    278.62    283.973    5.022    288.995    14.22  
 3.0    0.2    12.0    240.0    34.0    339.0    147.0    23.0    309.6    93.0    3.0    2.0    0.0    1.0    233.0    7.0    7.0    7.0    34.0    23.0    1.0    339.0    309.6    4.0    240.0    3.0    147.0    2.0    289.634    291.201    290.645    303.554    5.022    308.576    14.42  
