 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    7.0    5.0    125.0    222.0    31.0    144.3    249.4    296.0    19.3    2.0    1.0    1.0    1.0    194.0    -69.0    69.0    -69.0    125.0    144.3    2.0    222.0    249.4    3.0    31.0    1.0    296.0    4.0    57.3    58.34    65.696    71.05    5.025    76.075    14.25  
 1.0    0.2    12.0    122.0    302.0    219.0    134.6    322.0    54.0    12.6    2.0    2.0    1.0    0.0    108.0    14.0    14.0    -14.0    122.0    134.6    2.0    302.0    322.0    4.0    219.0    3.0    54.0    1.0    76.713    78.281    77.726    90.635    5.021    95.656    14.421  
 3.0    7.0    5.0    339.0    121.0    31.0    243.0    131.3    57.7    96.0    4.0    1.0    0.0    0.0    351.0    -12.0    12.0    -12.0    121.0    131.3    2.0    31.0    57.7    1.0    339.0    4.0    243.0    3.0    96.293    97.305    104.661    110.014    5.023    115.037    14.219  
 1.0    0.2    11.8    56.0    318.0    211.0    40.9    296.4    122.0    15.1    1.0    1.0    -1.0    0.0    65.0    -9.0    9.0    -9.0    56.0    40.9    1.0    318.0    296.4    4.0    211.0    3.0    122.0    2.0    115.674    116.687    117.242    129.397    5.02    134.417    14.221  
 1.0    7.0    12.0    237.0    144.0    302.0    223.3    119.6    60.0    13.7    3.0    2.0    -1.0    1.0    252.0    -15.0    15.0    -15.0    237.0    223.3    3.0    144.0    119.6    2.0    302.0    4.0    60.0    1.0    135.054    143.423    136.066    155.777    5.026    160.803    21.221  
 3.0    0.2    12.0    134.0    316.0    213.0    60.0    333.3    237.3    74.0    2.0    2.0    0.0    0.0    135.0    -1.0    1.0    -1.0    316.0    333.3    4.0    213.0    237.3    3.0    134.0    2.0    60.0    1.0    161.44    163.007    162.452    175.36    5.024    180.384    14.418  
 3.0    0.2    11.8    134.0    206.0    28.0    295.0    225.1    48.2    161.0    2.0    1.0    0.0    1.0    161.0    -27.0    27.0    27.0    206.0    225.1    3.0    28.0    48.2    1.0    134.0    2.0    295.0    4.0    181.022    182.033    182.589    194.744    5.021    199.764    14.221  
 1.0    0.2    11.8    125.0    309.0    53.0    140.9    330.5    240.0    15.9    2.0    1.0    1.0    1.0    121.0    4.0    4.0    -4.0    125.0    140.9    2.0    309.0    330.5    4.0    53.0    1.0    240.0    3.0    200.401    201.413    201.969    214.123    5.023    219.145    14.219  
 1.0    7.0    12.0    123.0    214.0    315.0    138.7    236.3    48.0    15.7    2.0    2.0    1.0    0.0    116.0    7.0    7.0    -7.0    123.0    138.7    2.0    214.0    236.3    3.0    315.0    4.0    48.0    1.0    219.782    228.15    220.794    240.505    5.026    245.531    21.221  
 1.0    7.0    12.0    308.0    135.0    246.0    297.4    112.0    34.0    10.6    4.0    2.0    -1.0    1.0    297.0    11.0    11.0    11.0    308.0    297.4    4.0    135.0    112.0    2.0    246.0    3.0    34.0    1.0    246.168    254.536    247.18    266.889    5.028    271.917    21.219  
 3.0    0.2    12.0    154.0    219.0    31.0    308.0    237.8    59.2    154.0    2.0    2.0    0.0    1.0    162.0    -8.0    8.0    8.0    219.0    237.8    3.0    31.0    59.2    1.0    154.0    2.0    308.0    4.0    272.554    274.121    273.565    286.475    5.022    291.497    14.419  
 3.0    0.2    12.0    305.0    55.0    153.0    201.0    35.1    131.0    104.0    4.0    2.0    0.0    1.0    300.0    5.0    5.0    5.0    55.0    35.1    1.0    153.0    131.0    2.0    305.0    4.0    201.0    3.0    292.135    293.703    293.147    306.057    5.021    311.078    14.421  
 1.0    0.2    12.0    326.0    135.0    31.0    336.2    156.1    246.0    10.2    4.0    2.0    1.0    0.0    344.0    -18.0    18.0    18.0    326.0    336.2    4.0    135.0    156.1    2.0    31.0    1.0    246.0    3.0    311.715    313.284    312.728    325.639    5.02    330.659    14.421  
 3.0    0.2    11.8    110.0    55.0    207.0    298.0    68.9    227.1    172.0    2.0    1.0    0.0    0.0    107.0    3.0    3.0    3.0    55.0    68.9    1.0    207.0    227.1    3.0    110.0    2.0    298.0    4.0    331.297    332.309    332.865    345.018    5.021    350.04    14.22  
 3.0    0.2    11.8    49.0    238.0    141.0    299.0    225.9    113.6    110.0    1.0    1.0    0.0    0.0    64.0    -15.0    15.0    -15.0    238.0    225.9    3.0    141.0    113.6    2.0    49.0    1.0    299.0    4.0    350.677    351.689    352.245    364.4    5.02    369.42    14.221  
 1.0    0.2    11.8    138.0    318.0    242.0    123.6    292.0    64.0    14.4    2.0    1.0    -1.0    0.0    128.0    10.0    10.0    10.0    138.0    123.6    2.0    318.0    292.0    4.0    242.0    3.0    64.0    1.0    370.058    371.069    371.624    383.778    5.023    388.801    14.219  
