 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    47.0    125.0    322.0    66.0    149.9    246.0    19.0    1.0    1.0    1.0    1.0    63.0    -16.0    16.0    16.0    47.0    66.0    1.0    125.0    149.9    2.0    322.0    4.0    246.0    3.0    47.942    48.984    49.54    61.694    5.024    66.718    14.251  
 1.0    0.2    11.8    28.0    293.0    201.0    46.8    320.9    152.0    18.8    1.0    1.0    1.0    0.0    23.0    5.0    5.0    -5.0    28.0    46.8    1.0    293.0    320.9    4.0    201.0    3.0    152.0    2.0    67.355    68.368    68.923    81.077    5.021    86.098    14.221  
 1.0    7.0    5.0    241.0    65.0    334.0    230.9    42.9    113.0    10.1    3.0    1.0    -1.0    0.0    240.0    1.0    1.0    1.0    241.0    230.9    3.0    65.0    42.9    1.0    334.0    4.0    113.0    2.0    86.736    87.747    95.103    100.457    5.023    105.479    14.219  
 1.0    7.0    12.0    211.0    31.0    303.0    228.1    56.7    159.0    17.1    3.0    2.0    1.0    0.0    217.0    -6.0    6.0    6.0    211.0    228.1    3.0    31.0    56.7    1.0    303.0    4.0    159.0    2.0    106.117    114.487    107.131    126.842    5.023    131.865    21.224  
 3.0    7.0    12.0    201.0    48.0    322.0    141.0    29.1    295.4    60.0    3.0    2.0    0.0    1.0    203.0    -2.0    2.0    -2.0    48.0    29.1    1.0    322.0    295.4    4.0    201.0    3.0    141.0    2.0    132.503    140.871    133.515    153.226    5.025    158.251    21.222  
 3.0    0.2    11.8    309.0    204.0    135.0    63.0    216.8    156.1    114.0    4.0    1.0    0.0    0.0    306.0    3.0    3.0    -3.0    204.0    216.8    3.0    135.0    156.1    2.0    309.0    4.0    63.0    1.0    158.888    159.9    160.455    172.61    5.022    177.632    14.22  
 3.0    0.2    11.8    140.0    49.0    331.0    225.0    33.3    308.6    85.0    2.0    1.0    0.0    0.0    143.0    -3.0    3.0    3.0    49.0    33.3    1.0    331.0    308.6    4.0    140.0    2.0    225.0    3.0    178.268    179.281    179.836    191.99    5.022    197.012    14.22  
 3.0    0.2    12.0    320.0    124.0    216.0    27.0    141.4    238.6    67.0    4.0    2.0    0.0    1.0    327.0    -7.0    7.0    7.0    124.0    141.4    2.0    216.0    238.6    3.0    320.0    4.0    27.0    1.0    197.651    199.218    198.662    211.574    5.019    216.593    14.422  
 1.0    0.2    11.8    222.0    56.0    158.0    209.8    29.9    315.0    12.2    3.0    1.0    -1.0    1.0    224.0    -2.0    2.0    -2.0    222.0    209.8    3.0    56.0    29.9    1.0    158.0    2.0    315.0    4.0    217.231    218.243    218.798    230.953    5.021    235.974    14.221  
 3.0    7.0    12.0    308.0    47.0    210.0    130.0    64.9    235.4    178.0    4.0    2.0    0.0    1.0    289.0    19.0    19.0    19.0    47.0    64.9    1.0    210.0    235.4    3.0    308.0    4.0    130.0    2.0    236.611    244.981    237.624    257.335    5.024    262.36    21.223  
 3.0    0.2    12.0    125.0    225.0    298.0    42.0    240.2    318.0    83.0    2.0    2.0    0.0    0.0    137.0    -12.0    12.0    -12.0    225.0    240.2    3.0    298.0    318.0    4.0    125.0    2.0    42.0    1.0    262.997    264.565    264.009    276.92    5.021    281.941    14.421  
 3.0    7.0    12.0    294.0    240.0    60.0    146.0    224.4    33.5    148.0    4.0    2.0    0.0    0.0    292.0    2.0    2.0    2.0    240.0    224.4    3.0    60.0    33.5    1.0    294.0    4.0    146.0    2.0    282.578    290.947    283.592    303.301    5.025    308.326    21.222  
 1.0    0.2    12.0    321.0    158.0    36.0    307.5    135.3    235.0    13.5    4.0    2.0    -1.0    0.0    334.0    -13.0    13.0    -13.0    321.0    307.5    4.0    158.0    135.3    2.0    36.0    1.0    235.0    3.0    308.964    310.533    309.977    322.887    5.02    327.907    14.422  
 1.0    0.2    12.0    317.0    211.0    59.0    333.3    231.2    115.0    16.3    4.0    2.0    1.0    0.0    330.0    -13.0    13.0    13.0    317.0    333.3    4.0    211.0    231.2    3.0    59.0    1.0    115.0    2.0    328.546    330.114    329.558    342.468    5.02    347.488    14.422  
 3.0    7.0    12.0    294.0    20.0    209.0    128.0    31.2    235.0    166.0    4.0    2.0    0.0    0.0    295.0    -1.0    1.0    -1.0    20.0    31.2    1.0    209.0    235.0    3.0    294.0    4.0    128.0    2.0    348.126    356.494    349.138    368.848    5.026    373.874    21.22  
 1.0    0.2    12.0    123.0    215.0    334.0    135.6    236.4    32.0    12.6    2.0    2.0    1.0    0.0    152.0    -29.0    29.0    -29.0    123.0    135.6    2.0    215.0    236.4    3.0    334.0    4.0    32.0    1.0    374.512    376.081    375.525    388.437    5.018    393.455    14.424  
 3.0    0.2    11.8    206.0    145.0    315.0    23.0    127.3    291.1    177.0    3.0    1.0    0.0    1.0    242.0    -36.0    36.0    36.0    145.0    127.3    2.0    315.0    291.1    4.0    206.0    3.0    23.0    1.0    394.093    395.105    395.66    407.814    5.021    412.836    14.22  
 3.0    0.2    11.8    50.0    150.0    247.0    305.0    138.0    217.4    105.0    1.0    1.0    0.0    0.0    53.0    -3.0    3.0    -3.0    150.0    138.0    2.0    247.0    217.4    3.0    50.0    1.0    305.0    4.0    413.473    414.485    415.041    427.195    5.021    432.216    14.22  
