 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 14.0    14.0    14.0    3.0    15.0    0.0    1.0    1.0    49.669    4.748    49.669    50.173    53.898    55.403  
 338.0    343.0    14.0    3.0    335.0    1.0    0.0    1.0    61.157    4.733    61.157    61.662    65.373    66.461  
 263.0    253.0    14.0    3.0    265.0    1.0    0.0    1.0    71.941    4.741    71.941    72.445    76.164    77.684  
 248.0    240.0    14.0    3.0    245.0    1.0    0.0    1.0    82.884    4.74    82.884    83.388    87.105    88.308  
 301.0    309.0    14.0    3.0    305.0    1.0    1.0    0.0    93.127    4.737    93.127    93.631    97.346    99.116  
 236.0    242.0    14.0    3.0    235.0    1.0    1.0    0.0    104.438    4.735    104.438    104.942    108.654    109.874  
 68.0    68.0    14.0    3.0    65.0    0.0    1.0    1.0    114.834    4.747    114.834    115.338    119.062    121.149  
 186.0    176.0    14.0    3.0    185.0    1.0    0.0    1.0    125.932    4.739    125.932    126.437    130.153    131.639  
 54.0    54.0    14.0    3.0    55.0    0.0    1.0    1.0    137.575    4.738    137.575    138.079    141.795    143.298  
 293.0    302.0    14.0    3.0    295.0    1.0    999.0    999.0    148.207    4.748    148.207    148.711    152.436    154.954  
 1.0    1.0    14.0    3.0    5.0    0.0    0.0    0.0    159.555    4.742    159.555    160.059    163.778    165.948  
 216.0    210.0    14.0    3.0    215.0    1.0    1.0    0.0    169.727    4.743    169.727    170.231    173.952    175.438  
 144.0    144.0    14.0    3.0    145.0    0.0    1.0    1.0    181.312    4.733    181.312    181.815    185.527    186.864  
 359.0    354.0    14.0    3.0    355.0    1.0    1.0    0.0    191.497    4.739    191.497    192.001    195.717    196.887  
 41.0    41.0    14.0    3.0    45.0    0.0    1.0    1.0    202.269    4.742    202.269    202.773    206.492    208.145  
 91.0    91.0    14.0    3.0    95.0    0.0    0.0    0.0    212.593    4.741    212.593    213.097    216.816    218.286  
 126.0    126.0    14.0    3.0    125.0    0.0    1.0    1.0    223.007    4.734    223.007    223.511    227.224    228.91  
 258.0    268.0    14.0    3.0    255.0    1.0    0.0    1.0    233.355    4.744    233.355    233.859    237.581    238.833  
 197.0    203.0    14.0    3.0    195.0    1.0    0.0    1.0    243.632    4.741    243.632    244.136    247.855    249.175  
 84.0    84.0    14.0    3.0    85.0    0.0    1.0    1.0    254.988    4.745    254.988    255.491    259.214    260.967  
 221.0    214.0    14.0    3.0    225.0    1.0    0.0    1.0    265.915    4.741    265.915    266.419    270.138    271.391  
 276.0    286.0    14.0    3.0    275.0    1.0    0.0    1.0    275.711    4.736    275.711    276.215    279.929    281.031  
 33.0    33.0    14.0    3.0    35.0    0.0    1.0    1.0    287.361    4.745    287.361    287.865    291.587    293.14  
 136.0    136.0    14.0    3.0    135.0    0.0    1.0    1.0    297.727    4.736    297.727    298.231    301.945    303.514  
 317.0    322.0    14.0    3.0    315.0    1.0    0.0    1.0    308.536    4.735    308.536    309.04    312.752    313.972  
 167.0    167.0    14.0    3.0    165.0    0.0    1.0    1.0    318.584    4.744    318.584    319.087    322.81    324.045  
 26.0    26.0    14.0    3.0    25.0    0.0    1.0    1.0    328.421    4.748    328.421    328.925    332.65    333.986  
 114.0    114.0    14.0    3.0    115.0    0.0    1.0    1.0    338.451    4.742    338.451    338.956    342.674    343.66  
 329.0    336.0    14.0    3.0    325.0    1.0    0.0    1.0    348.495    4.738    348.495    348.999    352.715    353.967  
 176.0    176.0    14.0    3.0    175.0    0.0    1.0    1.0    359.285    4.739    359.285    359.789    363.506    364.675  
 281.0    273.0    14.0    3.0    285.0    1.0    0.0    1.0    370.857    4.742    370.857    371.362    375.081    376.067  
 78.0    78.0    14.0    3.0    75.0    0.0    1.0    1.0    382.342    4.732    382.342    382.846    386.556    387.792  
 204.0    209.0    14.0    3.0    205.0    1.0    0.0    1.0    393.627    4.739    393.627    394.131    397.847    399.417  
 103.0    103.0    14.0    3.0    105.0    0.0    1.0    1.0    403.5    4.739    403.5    404.004    407.721    409.474  
 152.0    152.0    14.0    3.0    155.0    0.0    1.0    1.0    414.383    4.731    414.383    414.886    418.596    419.732  
 347.0    338.0    14.0    3.0    345.0    1.0    0.0    1.0    424.958    4.748    424.958    425.462    429.187    430.456  
 45.941    45.941    45.941    45.941    45.941    45.941    45.941    45.941    45.941    45.941    45.941    45.941    45.941    45.941  
