 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    219.0    305.0    138.0    238.8    331.6    23.0    19.8    3.0    1.0    1.0    0.0    237.0    -18.0    18.0    18.0    219.0    238.8    3.0    305.0    331.6    4.0    138.0    2.0    23.0    1.0    42.639    43.679    44.235    56.389    5.025    61.414    14.25  
 1.0    7.0    5.0    113.0    299.0    44.0    128.1    324.5    208.0    15.1    2.0    1.0    1.0    1.0    115.0    -2.0    2.0    2.0    113.0    128.1    2.0    299.0    324.5    4.0    44.0    1.0    208.0    3.0    62.052    63.064    70.419    75.774    5.021    80.795    14.221  
 3.0    7.0    12.0    200.0    306.0    62.0    143.0    292.6    39.3    57.0    3.0    2.0    0.0    0.0    217.0    -17.0    17.0    -17.0    306.0    292.6    4.0    62.0    39.3    1.0    200.0    3.0    143.0    2.0    81.433    89.8    82.445    102.154    5.027    107.181    21.22  
 1.0    0.2    11.8    220.0    313.0    130.0    230.5    333.1    57.0    10.5    3.0    1.0    1.0    1.0    222.0    -2.0    2.0    2.0    220.0    230.5    3.0    313.0    333.1    4.0    130.0    2.0    57.0    1.0    107.818    108.83    109.385    121.539    5.022    126.561    14.22  
 3.0    7.0    12.0    312.0    137.0    30.0    233.0    149.4    58.8    79.0    4.0    2.0    0.0    1.0    333.0    -21.0    21.0    -21.0    137.0    149.4    2.0    30.0    58.8    1.0    312.0    4.0    233.0    3.0    127.198    135.567    128.212    147.92    5.027    152.947    21.22  
 1.0    0.2    11.8    124.0    224.0    299.0    112.2    203.4    25.0    11.8    2.0    1.0    -1.0    1.0    124.0    0.0    0.0    0.0    124.0    112.2    2.0    224.0    203.4    3.0    299.0    4.0    25.0    1.0    153.584    154.596    155.152    167.307    5.021    172.328    14.221  
 3.0    0.2    12.0    63.0    233.0    127.0    292.0    246.2    152.5    131.0    1.0    2.0    0.0    1.0    55.0    8.0    8.0    8.0    233.0    246.2    3.0    127.0    152.5    2.0    63.0    1.0    292.0    4.0    172.965    174.532    173.977    186.887    5.022    191.909    14.42  
 1.0    7.0    12.0    327.0    144.0    207.0    308.1    123.6    23.0    18.9    4.0    2.0    -1.0    0.0    337.0    -10.0    10.0    -10.0    327.0    308.1    4.0    144.0    123.6    2.0    207.0    3.0    23.0    1.0    192.545    200.913    193.557    213.267    5.029    218.296    21.219  
 3.0    7.0    12.0    327.0    215.0    136.0    58.0    233.2    158.9    91.0    4.0    2.0    0.0    1.0    334.0    -7.0    7.0    7.0    215.0    233.2    3.0    136.0    158.9    2.0    327.0    4.0    58.0    1.0    218.932    227.3    219.943    239.654    5.026    244.68    21.221  
 1.0    7.0    12.0    298.0    29.0    146.0    312.8    50.7    218.0    14.8    4.0    2.0    1.0    1.0    300.0    -2.0    2.0    2.0    298.0    312.8    4.0    29.0    50.7    1.0    146.0    2.0    218.0    3.0    245.318    253.687    246.33    266.042    5.024    271.066    21.223  
 1.0    0.2    11.8    132.0    62.0    329.0    112.4    40.3    244.0    19.6    2.0    1.0    -1.0    1.0    138.0    -6.0    6.0    -6.0    132.0    112.4    2.0    62.0    40.3    1.0    329.0    4.0    244.0    3.0    271.704    272.716    273.271    285.426    5.021    290.447    14.221  
 3.0    0.2    12.0    245.0    311.0    40.0    119.0    330.6    69.7    126.0    3.0    2.0    0.0    0.0    239.0    6.0    6.0    6.0    311.0    330.6    4.0    40.0    69.7    1.0    245.0    3.0    119.0    2.0    291.084    292.652    292.097    305.006    5.021    310.028    14.421  
 1.0    0.2    11.8    37.0    150.0    240.0    26.2    122.4    296.0    10.8    1.0    1.0    -1.0    1.0    24.0    13.0    13.0    13.0    37.0    26.2    1.0    150.0    122.4    2.0    240.0    3.0    296.0    4.0    310.664    311.676    312.233    324.387    5.021    329.408    14.221  
 1.0    7.0    5.0    331.0    52.0    115.0    314.3    22.8    238.0    16.7    4.0    1.0    -1.0    0.0    337.0    -6.0    6.0    -6.0    331.0    314.3    4.0    52.0    22.8    1.0    115.0    2.0    238.0    3.0    330.045    331.057    338.413    343.766    5.023    348.789    14.219  
 3.0    7.0    12.0    223.0    309.0    27.0    152.0    325.6    49.5    71.0    3.0    2.0    0.0    0.0    223.0    0.0    0.0    0.0    309.0    325.6    4.0    27.0    49.5    1.0    223.0    3.0    152.0    2.0    349.426    357.796    350.439    370.15    5.024    375.175    21.223  
 3.0    0.2    11.8    131.0    27.0    290.0    217.0    42.0    318.1    86.0    2.0    1.0    0.0    0.0    138.0    -7.0    7.0    7.0    27.0    42.0    1.0    290.0    318.1    4.0    131.0    2.0    217.0    3.0    375.812    376.824    377.38    389.534    5.021    394.555    14.22  
 1.0    7.0    12.0    217.0    325.0    33.0    205.9    303.7    133.0    11.1    3.0    2.0    -1.0    0.0    210.0    7.0    7.0    7.0    217.0    205.9    3.0    325.0    303.7    4.0    33.0    1.0    133.0    2.0    395.193    403.562    396.205    415.915    5.026    420.941    21.221  
 1.0    7.0    12.0    116.0    293.0    22.0    131.1    319.5    214.0    15.1    2.0    2.0    1.0    1.0    118.0    -2.0    2.0    2.0    116.0    131.1    2.0    293.0    319.5    4.0    22.0    1.0    214.0    3.0    421.579    429.945    422.59    442.299    5.027    447.327    21.22  
 1.0    0.2    12.0    224.0    59.0    328.0    212.2    34.4    119.0    11.8    3.0    2.0    -1.0    0.0    216.0    8.0    8.0    8.0    224.0    212.2    3.0    59.0    34.4    1.0    328.0    4.0    119.0    2.0    447.964    449.533    448.977    461.887    5.021    466.908    14.421  
 3.0    7.0    5.0    122.0    55.0    318.0    236.0    40.4    291.2    114.0    2.0    1.0    0.0    0.0    114.0    8.0    8.0    -8.0    55.0    40.4    1.0    318.0    291.2    4.0    122.0    2.0    236.0    3.0    467.545    468.557    475.914    481.269    5.02    486.288    14.222  
 1.0    0.2    11.8    316.0    58.0    153.0    303.3    35.8    241.0    12.7    4.0    1.0    -1.0    1.0    315.0    1.0    1.0    1.0    316.0    303.3    4.0    58.0    35.8    1.0    153.0    2.0    241.0    3.0    486.925    487.937    488.493    500.647    5.022    505.669    14.22  
 1.0    7.0    12.0    217.0    306.0    136.0    229.1    331.1    37.0    12.1    3.0    2.0    1.0    1.0    222.0    -5.0    5.0    5.0    217.0    229.1    3.0    306.0    331.1    4.0    136.0    2.0    37.0    1.0    506.307    514.676    507.32    527.029    5.026    532.055    21.221  
 3.0    0.2    11.8    138.0    41.0    290.0    248.0    56.2    317.5    110.0    2.0    1.0    0.0    1.0    145.0    -7.0    7.0    7.0    41.0    56.2    1.0    290.0    317.5    4.0    138.0    2.0    248.0    3.0    532.693    533.704    534.26    546.414    5.021    551.436    14.22  
 3.0    7.0    5.0    120.0    221.0    38.0    325.0    235.8    60.5    155.0    2.0    1.0    0.0    1.0    135.0    -15.0    15.0    -15.0    221.0    235.8    3.0    38.0    60.5    1.0    120.0    2.0    325.0    4.0    552.074    553.086    560.441    565.795    5.022    570.816    14.22  
 1.0    0.2    12.0    32.0    203.0    303.0    45.7    231.5    121.0    13.7    1.0    2.0    1.0    0.0    26.0    6.0    6.0    -6.0    32.0    45.7    1.0    203.0    231.5    3.0    303.0    4.0    121.0    2.0    571.454    573.02    572.465    585.374    5.023    590.397    14.419  
 3.0    7.0    5.0    319.0    52.0    133.0    226.0    68.8    153.2    93.0    4.0    1.0    0.0    1.0    317.0    2.0    2.0    2.0    52.0    68.8    1.0    133.0    153.2    2.0    319.0    4.0    226.0    3.0    591.034    592.047    599.403    604.758    5.02    609.778    14.222  
 42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019    42.019  
