 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 117.0    117.0    16.0    3.0    120.0    0.0    0.0    0.0    54.779    4.751    54.779    55.284    59.012    61.655  
 159.0    159.0    16.0    3.0    160.0    0.0    999.0    999.0    67.569    4.751    67.569    68.074    71.802    76.321  
 261.0    251.0    16.0    3.0    260.0    1.0    0.0    1.0    80.377    4.751    80.377    80.882    84.609    85.596  
 0.0    0.0    16.0    3.0    10.0    0.0    0.0    0.0    93.168    4.749    93.168    93.673    97.399    98.854  
 111.0    111.0    16.0    3.0    110.0    0.0    0.0    0.0    105.958    4.75    105.958    106.463    110.189    112.947  
 3.0    3.0    16.0    3.0    10.0    0.0    0.0    0.0    118.747    4.751    118.747    119.252    122.98    124.352  
 213.0    207.0    16.0    3.0    210.0    1.0    999.0    999.0    131.538    4.75    131.538    132.042    135.77    140.288  
 324.0    318.0    16.0    3.0    320.0    1.0    999.0    999.0    144.345    4.75    144.345    144.849    148.577    153.095  
 150.0    150.0    16.0    3.0    150.0    0.0    1.0    1.0    157.152    4.751    157.152    157.655    161.383    162.69  
 234.0    228.0    16.0    3.0    230.0    1.0    1.0    0.0    169.941    4.752    169.941    170.447    174.174    175.328  
 222.0    230.0    16.0    3.0    220.0    1.0    0.0    1.0    182.732    4.75    182.732    183.237    186.964    188.001  
 168.0    168.0    16.0    3.0    170.0    0.0    1.0    1.0    195.522    4.751    195.522    196.027    199.754    201.008  
 348.0    348.0    16.0    3.0    350.0    0.0    1.0    1.0    208.312    4.752    208.312    208.818    212.544    214.099  
 153.0    153.0    16.0    3.0    150.0    0.0    0.0    0.0    221.102    4.751    221.102    221.607    225.334    226.939  
 195.0    195.0    16.0    3.0    190.0    0.0    0.0    0.0    233.892    4.75    233.892    234.396    238.124    239.546  
 27.0    20.0    16.0    3.0    30.0    1.0    0.0    1.0    246.682    4.751    246.682    247.186    250.915    252.303  
 15.0    15.0    16.0    3.0    10.0    0.0    0.0    0.0    259.473    4.751    259.473    259.977    263.705    265.794  
 162.0    172.0    16.0    3.0    160.0    1.0    0.0    1.0    272.263    4.75    272.263    272.77    276.495    277.749  
 75.0    68.0    16.0    3.0    70.0    1.0    1.0    0.0    285.054    4.751    285.054    285.559    289.285    290.89  
 96.0    90.0    16.0    3.0    100.0    1.0    1.0    0.0    297.843    4.75    297.843    298.349    302.075    304.048  
 93.0    93.0    16.0    3.0    90.0    0.0    1.0    1.0    310.633    4.751    310.633    311.138    314.865    316.688  
 225.0    225.0    16.0    3.0    220.0    0.0    0.0    0.0    323.423    4.752    323.423    323.927    327.656    328.726  
 288.0    298.0    16.0    3.0    290.0    1.0    0.0    1.0    336.214    4.75    336.214    336.719    340.446    341.466  
 114.0    114.0    16.0    3.0    110.0    0.0    999.0    999.0    349.004    4.751    349.004    349.508    353.236    357.755  
 120.0    120.0    16.0    3.0    120.0    0.0    0.0    0.0    361.811    4.751    361.811    362.316    366.043    367.147  
 105.0    110.0    16.0    3.0    100.0    1.0    999.0    999.0    374.602    4.751    374.602    375.107    378.833    383.352  
 81.0    81.0    16.0    3.0    80.0    0.0    999.0    999.0    387.408    4.75    387.408    387.912    391.64    396.159  
 99.0    99.0    16.0    3.0    100.0    0.0    999.0    999.0    400.215    4.75    400.215    400.72    404.447    408.965  
 90.0    98.0    16.0    3.0    90.0    1.0    999.0    999.0    413.021    4.751    413.021    413.525    417.254    421.772  
 285.0    285.0    16.0    3.0    280.0    0.0    999.0    999.0    425.829    4.751    425.829    426.334    430.061    434.58  
 50.746    50.746    50.746    50.746    50.746    50.746    50.746    50.746    50.746    50.746    50.746    50.746    50.746    50.746  
