 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    221.0    58.0    297.0    203.6    29.4    133.0    17.4    3.0    1.0    -1.0    0.0    228.0    -7.0    7.0    -7.0    221.0    203.6    3.0    58.0    29.4    1.0    297.0    4.0    133.0    2.0    42.606    43.647    44.203    56.357    5.024    61.381    14.251  
 1.0    0.2    12.0    136.0    61.0    205.0    122.3    31.8    306.0    13.7    2.0    2.0    -1.0    1.0    127.0    9.0    9.0    9.0    136.0    122.3    2.0    61.0    31.8    1.0    205.0    3.0    306.0    4.0    62.018    63.585    63.03    75.938    5.023    80.961    14.419  
 3.0    0.2    11.8    334.0    228.0    69.0    142.0    214.9    40.7    168.0    4.0    1.0    0.0    0.0    316.0    18.0    18.0    -18.0    228.0    214.9    3.0    69.0    40.7    1.0    334.0    4.0    142.0    2.0    81.599    82.61    83.167    95.321    5.021    100.342    14.22  
 1.0    0.2    12.0    207.0    35.0    308.0    226.5    56.0    122.0    19.5    3.0    2.0    1.0    0.0    202.0    5.0    5.0    -5.0    207.0    226.5    3.0    35.0    56.0    1.0    308.0    4.0    122.0    2.0    100.98    102.547    101.991    114.902    5.021    119.923    14.42  
 3.0    0.2    12.0    124.0    61.0    231.0    295.0    48.5    204.9    171.0    2.0    2.0    0.0    1.0    119.0    5.0    5.0    -5.0    61.0    48.5    1.0    231.0    204.9    3.0    124.0    2.0    295.0    4.0    120.56    122.129    121.572    134.484    5.02    139.504    14.422  
 1.0    7.0    12.0    307.0    229.0    128.0    292.3    200.0    23.0    14.7    4.0    2.0    -1.0    1.0    300.0    7.0    7.0    7.0    307.0    292.3    4.0    229.0    200.0    3.0    128.0    2.0    23.0    1.0    140.142    148.509    141.153    160.864    5.025    165.89    21.221  
 1.0    0.2    11.8    299.0    117.0    37.0    316.5    145.4    210.0    17.5    4.0    1.0    1.0    0.0    305.0    -6.0    6.0    6.0    299.0    316.5    4.0    117.0    145.4    2.0    37.0    1.0    210.0    3.0    166.527    167.539    168.095    180.248    5.022    185.27    14.219  
 1.0    0.2    12.0    303.0    111.0    63.0    316.0    138.9    216.0    13.0    4.0    2.0    1.0    1.0    302.0    1.0    1.0    -1.0    303.0    316.0    4.0    111.0    138.9    2.0    63.0    1.0    216.0    3.0    185.908    187.476    186.92    199.829    5.022    204.851    14.42  
 3.0    0.2    11.8    334.0    123.0    62.0    233.0    110.0    39.1    101.0    4.0    1.0    0.0    1.0    334.0    0.0    0.0    0.0    123.0    110.0    2.0    62.0    39.1    1.0    334.0    4.0    233.0    3.0    205.489    206.501    207.057    219.211    5.021    224.232    14.221  
 3.0    7.0    5.0    239.0    26.0    130.0    309.0    42.8    154.4    70.0    3.0    1.0    0.0    0.0    233.0    6.0    6.0    -6.0    26.0    42.8    1.0    130.0    154.4    2.0    239.0    3.0    309.0    4.0    224.869    225.881    233.238    238.591    5.021    243.612    14.221  
 1.0    7.0    5.0    290.0    130.0    212.0    300.4    155.5    53.0    10.4    4.0    1.0    1.0    1.0    280.0    10.0    10.0    -10.0    290.0    300.4    4.0    130.0    155.5    2.0    212.0    3.0    53.0    1.0    244.25    245.262    252.618    257.971    5.022    262.993    14.219  
 1.0    7.0    12.0    214.0    123.0    309.0    232.9    150.9    39.0    18.9    3.0    2.0    1.0    1.0    208.0    6.0    6.0    -6.0    214.0    232.9    3.0    123.0    150.9    2.0    309.0    4.0    39.0    1.0    263.631    271.999    264.643    284.354    5.025    289.379    21.222  
 1.0    7.0    5.0    129.0    34.0    236.0    143.8    57.5    290.0    14.8    2.0    1.0    1.0    0.0    146.0    -17.0    17.0    17.0    129.0    143.8    2.0    34.0    57.5    1.0    236.0    3.0    290.0    4.0    290.017    291.029    298.385    303.741    5.019    308.76    14.223  
 1.0    7.0    5.0    203.0    35.0    137.0    218.6    58.7    290.0    15.6    3.0    1.0    1.0    1.0    208.0    -5.0    5.0    5.0    203.0    218.6    3.0    35.0    58.7    1.0    137.0    2.0    290.0    4.0    309.397    310.41    317.765    323.12    5.02    328.14    14.221  
 1.0    0.2    12.0    45.0    146.0    235.0    32.5    122.0    298.0    12.5    1.0    2.0    -1.0    1.0    57.0    -12.0    12.0    -12.0    45.0    32.5    1.0    146.0    122.0    2.0    235.0    3.0    298.0    4.0    328.778    330.346    329.79    342.7    5.021    347.721    14.42  
 3.0    7.0    5.0    304.0    238.0    49.0    151.0    223.9    24.8    153.0    4.0    1.0    0.0    1.0    298.0    6.0    6.0    6.0    238.0    223.9    3.0    49.0    24.8    1.0    304.0    4.0    151.0    2.0    348.358    349.37    356.725    362.078    5.024    367.102    14.218  
 1.0    7.0    5.0    143.0    62.0    248.0    125.1    37.6    333.0    17.9    2.0    1.0    -1.0    0.0    140.0    3.0    3.0    3.0    143.0    125.1    2.0    62.0    37.6    1.0    248.0    3.0    333.0    4.0    367.739    368.751    376.107    381.462    5.02    386.482    14.221  
 1.0    7.0    12.0    316.0    45.0    110.0    301.2    20.5    224.0    14.8    4.0    2.0    -1.0    1.0    302.0    14.0    14.0    14.0    316.0    301.2    4.0    45.0    20.5    1.0    110.0    2.0    224.0    3.0    387.12    395.488    388.132    407.842    5.026    412.868    21.221  
 3.0    0.2    11.8    333.0    157.0    53.0    218.0    138.8    32.0    115.0    4.0    1.0    0.0    0.0    321.0    12.0    12.0    12.0    157.0    138.8    2.0    53.0    32.0    1.0    333.0    4.0    218.0    3.0    413.506    414.518    415.073    427.227    5.022    432.249    14.219  
 3.0    0.2    12.0    125.0    224.0    337.0    26.0    205.8    312.1    99.0    2.0    2.0    0.0    1.0    121.0    4.0    4.0    4.0    224.0    205.8    3.0    337.0    312.1    4.0    125.0    2.0    26.0    1.0    432.887    434.455    433.899    446.808    5.022    451.83    14.42  
 1.0    0.2    12.0    41.0    122.0    233.0    56.0    145.8    330.0    15.0    1.0    2.0    1.0    1.0    35.0    6.0    6.0    -6.0    41.0    56.0    1.0    122.0    145.8    2.0    233.0    3.0    330.0    4.0    452.467    454.037    453.481    466.391    5.02    471.411    14.422  
 1.0    7.0    5.0    227.0    337.0    46.0    215.0    311.9    154.0    12.0    3.0    1.0    -1.0    0.0    228.0    -1.0    1.0    -1.0    227.0    215.0    3.0    337.0    311.9    4.0    46.0    1.0    154.0    2.0    472.048    473.06    480.415    485.769    5.022    490.791    14.22  
 1.0    7.0    12.0    334.0    57.0    154.0    321.5    34.4    214.0    12.5    4.0    2.0    -1.0    0.0    329.0    5.0    5.0    5.0    334.0    321.5    4.0    57.0    34.4    1.0    154.0    2.0    214.0    3.0    491.429    499.796    492.441    512.151    5.026    517.177    21.221  
 3.0    7.0    5.0    127.0    321.0    46.0    218.0    306.3    21.5    91.0    2.0    1.0    0.0    1.0    118.0    9.0    9.0    -9.0    321.0    306.3    4.0    46.0    21.5    1.0    127.0    2.0    218.0    3.0    517.815    518.828    526.183    531.537    5.02    536.558    14.221  
 3.0    7.0    5.0    154.0    226.0    31.0    291.0    242.3    51.2    137.0    2.0    1.0    0.0    1.0    153.0    1.0    1.0    -1.0    226.0    242.3    3.0    31.0    51.2    1.0    154.0    2.0    291.0    4.0    537.195    538.207    545.563    550.917    5.021    555.938    14.22  
 1.0    0.2    11.8    290.0    216.0    39.0    304.6    244.0    129.0    14.6    4.0    1.0    1.0    0.0    259.0    31.0    31.0    -31.0    290.0    304.6    4.0    216.0    244.0    3.0    39.0    1.0    129.0    2.0    556.576    557.588    558.145    570.299    5.02    575.319    14.221  
 3.0    7.0    12.0    123.0    301.0    208.0    54.0    315.3    236.7    69.0    2.0    2.0    0.0    0.0    131.0    -8.0    8.0    -8.0    301.0    315.3    4.0    208.0    236.7    3.0    123.0    2.0    54.0    1.0    575.957    584.325    576.969    596.679    5.026    601.705    21.221  
 3.0    7.0    12.0    309.0    20.0    123.0    228.0    34.1    143.2    81.0    4.0    2.0    0.0    0.0    320.0    -11.0    11.0    -11.0    20.0    34.1    1.0    123.0    143.2    2.0    309.0    4.0    228.0    3.0    602.342    610.708    603.354    623.062    5.028    628.091    21.219  
 41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985    41.985  
