 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 192.0    192.0    14.0    3.0    195.0    0.0    1.0    1.0    44.918    4.744    44.918    45.423    49.145    50.767  
 156.0    149.0    14.0    3.0    155.0    1.0    1.0    0.0    55.482    4.738    55.482    55.986    59.703    60.454  
 98.0    106.0    14.0    3.0    95.0    1.0    1.0    0.0    67.043    4.736    67.043    67.546    71.261    72.28  
 7.0    0.0    14.0    3.0    5.0    1.0    1.0    0.0    77.151    4.734    77.151    77.655    81.368    83.338  
 67.0    58.0    14.0    3.0    65.0    1.0    1.0    0.0    88.299    4.746    88.299    88.803    92.526    93.495  
 337.0    337.0    14.0    3.0    335.0    0.0    1.0    1.0    98.318    4.733    98.318    98.823    102.533    104.17  
 343.0    343.0    14.0    3.0    345.0    0.0    1.0    1.0    109.274    4.735    109.274    109.778    113.491    114.895  
 247.0    247.0    14.0    3.0    245.0    0.0    0.0    0.0    119.953    4.748    119.953    120.457    124.182    124.937  
 109.0    103.0    14.0    3.0    105.0    1.0    0.0    1.0    129.735    4.74    129.735    130.238    133.957    135.126  
 261.0    261.0    14.0    3.0    265.0    0.0    0.0    0.0    141.317    4.733    141.317    141.821    145.531    147.368  
 273.0    273.0    14.0    3.0    275.0    0.0    0.0    0.0    152.083    4.741    152.083    152.587    156.306    157.608  
 312.0    312.0    14.0    3.0    315.0    0.0    0.0    0.0    163.618    4.748    163.618    164.122    167.848    168.8  
 232.0    232.0    14.0    3.0    235.0    0.0    0.0    0.0    174.438    4.735    174.438    174.942    178.655    180.008  
 212.0    212.0    14.0    3.0    215.0    0.0    0.0    0.0    186.157    4.742    186.157    186.662    190.38    191.45  
 59.0    52.0    14.0    3.0    55.0    1.0    0.0    1.0    196.231    4.742    196.231    196.735    200.454    201.674  
 309.0    309.0    14.0    3.0    305.0    0.0    1.0    1.0    207.205    4.742    207.205    207.709    211.429    213.115  
 254.0    254.0    14.0    3.0    255.0    0.0    0.0    0.0    218.369    4.736    218.369    218.873    222.587    223.556  
 27.0    20.0    14.0    3.0    25.0    1.0    1.0    0.0    229.349    4.749    229.349    229.853    233.578    235.848  
 296.0    296.0    14.0    3.0    295.0    0.0    0.0    0.0    240.619    4.736    240.619    241.123    244.836    246.204  
 323.0    323.0    14.0    3.0    325.0    0.0    0.0    0.0    250.848    4.731    250.848    251.351    255.061    256.113  
 127.0    135.0    14.0    3.0    125.0    1.0    1.0    0.0    260.843    4.743    260.843    261.347    265.068    266.12  
 132.0    127.0    14.0    3.0    135.0    1.0    1.0    0.0    271.18    4.747    271.18    271.683    275.409    276.978  
 201.0    201.0    14.0    3.0    205.0    0.0    0.0    0.0    281.339    4.745    281.339    281.843    285.566    287.269  
 164.0    157.0    14.0    3.0    165.0    1.0    1.0    0.0    291.678    4.731    291.678    292.181    295.89    296.776  
 227.0    227.0    14.0    3.0    225.0    0.0    0.0    0.0    303.132    4.734    303.132    303.636    307.349    308.084  
 184.0    184.0    14.0    3.0    185.0    0.0    0.0    0.0    313.239    4.735    313.239    313.743    317.456    318.558  
 113.0    122.0    14.0    3.0    115.0    1.0    1.0    0.0    323.267    4.748    323.267    323.771    327.496    328.566  
 288.0    288.0    14.0    3.0    285.0    0.0    0.0    0.0    333.397    4.741    333.397    333.901    337.62    338.956  
 71.0    81.0    14.0    3.0    75.0    1.0    0.0    1.0    343.431    4.73    343.431    343.935    347.644    348.813  
 174.0    182.0    14.0    3.0    175.0    1.0    1.0    0.0    354.962    4.742    354.962    355.465    359.186    360.956  
 16.0    7.0    14.0    3.0    15.0    1.0    1.0    0.0    366.438    4.741    366.438    366.942    370.661    371.564  
 46.0    38.0    14.0    3.0    45.0    1.0    999.0    999.0    377.763    4.742    377.763    378.266    381.986    384.505  
 31.0    22.0    14.0    3.0    35.0    1.0    1.0    0.0    389.274    4.739    389.274    389.777    393.494    394.297  
 149.0    154.0    14.0    3.0    145.0    1.0    0.0    1.0    399.875    4.745    399.875    400.38    404.102    406.089  
 88.0    83.0    14.0    3.0    85.0    1.0    1.0    0.0    411.323    4.738    411.323    411.827    415.543    416.646  
 357.0    357.0    14.0    3.0    355.0    0.0    1.0    1.0    421.743    4.744    421.743    422.247    425.967    427.237  
 40.371    40.371    40.371    40.371    40.371    40.371    40.371    40.371    40.371    40.371    40.371    40.371    40.371    40.371  
