 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    7.0    5.0    145.0    316.0    208.0    68.0    333.9    228.0    77.0    2.0    1.0    0.0    1.0    155.0    -10.0    10.0    -10.0    316.0    333.9    4.0    208.0    228.0    3.0    145.0    2.0    68.0    1.0    41.805    42.845    50.201    55.555    5.025    60.58    14.25  
 3.0    0.2    12.0    121.0    57.0    324.0    226.0    37.9    298.8    105.0    2.0    2.0    0.0    1.0    167.0    -46.0    46.0    46.0    57.0    37.9    1.0    324.0    298.8    4.0    121.0    2.0    226.0    3.0    61.218    62.787    62.231    75.141    5.02    80.161    14.422  
 3.0    0.2    11.8    222.0    322.0    110.0    67.0    335.2    134.1    155.0    3.0    1.0    0.0    1.0    224.0    -2.0    2.0    -2.0    322.0    335.2    4.0    110.0    134.1    2.0    222.0    3.0    67.0    1.0    80.798    81.81    82.366    94.519    5.022    99.542    14.219  
 3.0    0.2    11.8    57.0    308.0    224.0    158.0    292.4    202.8    101.0    1.0    1.0    0.0    0.0    43.0    14.0    14.0    -14.0    308.0    292.4    4.0    224.0    202.8    3.0    57.0    1.0    158.0    2.0    100.179    101.191    101.747    113.902    5.021    118.922    14.221  
 3.0    7.0    12.0    62.0    241.0    331.0    145.0    226.6    301.5    83.0    1.0    2.0    0.0    1.0    73.0    -11.0    11.0    11.0    241.0    226.6    3.0    331.0    301.5    4.0    62.0    1.0    145.0    2.0    119.56    127.929    120.572    140.283    5.025    145.308    21.222  
 3.0    7.0    12.0    313.0    135.0    246.0    41.0    120.2    216.7    88.0    4.0    2.0    0.0    0.0    299.0    14.0    14.0    -14.0    135.0    120.2    2.0    246.0    216.7    3.0    313.0    4.0    41.0    1.0    145.946    154.315    146.958    166.669    5.025    171.694    21.221  
 3.0    0.2    12.0    205.0    335.0    153.0    25.0    315.7    128.7    180.0    3.0    2.0    0.0    0.0    210.0    -5.0    5.0    5.0    335.0    315.7    4.0    153.0    128.7    2.0    205.0    3.0    25.0    1.0    172.331    173.898    173.343    186.253    5.022    191.275    14.42  
 1.0    7.0    12.0    314.0    64.0    218.0    303.0    34.8    125.0    11.0    4.0    2.0    -1.0    0.0    312.0    2.0    2.0    2.0    314.0    303.0    4.0    64.0    34.8    1.0    218.0    3.0    125.0    2.0    191.912    200.281    192.924    212.636    5.024    217.66    21.223  
 3.0    7.0    12.0    317.0    32.0    212.0    139.0    48.8    233.4    178.0    4.0    2.0    0.0    1.0    308.0    9.0    9.0    9.0    32.0    48.8    1.0    212.0    233.4    3.0    317.0    4.0    139.0    2.0    218.298    226.665    219.309    239.019    5.028    244.046    21.219  
 3.0    7.0    12.0    147.0    52.0    316.0    237.0    37.7    290.4    90.0    2.0    2.0    0.0    1.0    135.0    12.0    12.0    -12.0    52.0    37.7    1.0    316.0    290.4    4.0    147.0    2.0    237.0    3.0    244.683    253.052    245.694    265.407    5.025    270.432    21.222  
 1.0    7.0    5.0    312.0    246.0    156.0    299.2    223.8    52.0    12.8    4.0    1.0    -1.0    1.0    310.0    2.0    2.0    2.0    312.0    299.2    4.0    246.0    223.8    3.0    156.0    2.0    52.0    1.0    271.069    272.081    279.438    284.793    5.02    289.813    14.222  
 1.0    0.2    11.8    323.0    242.0    120.0    307.0    219.0    63.0    16.0    4.0    1.0    -1.0    1.0    318.0    5.0    5.0    5.0    323.0    307.0    4.0    242.0    219.0    3.0    120.0    2.0    63.0    1.0    290.45    291.461    292.017    304.172    5.022    309.193    14.22  
 1.0    0.2    12.0    139.0    40.0    215.0    155.1    62.9    332.0    16.1    2.0    2.0    1.0    0.0    149.0    -10.0    10.0    10.0    139.0    155.1    2.0    40.0    62.9    1.0    215.0    3.0    332.0    4.0    309.831    311.398    310.842    323.752    5.022    328.774    14.419  
 1.0    0.2    12.0    118.0    227.0    308.0    136.5    249.5    25.0    18.5    2.0    2.0    1.0    0.0    120.0    -2.0    2.0    2.0    118.0    136.5    2.0    227.0    249.5    3.0    308.0    4.0    25.0    1.0    329.412    330.981    330.425    343.335    5.02    348.355    14.421  
 3.0    7.0    12.0    117.0    246.0    329.0    25.0    230.1    306.0    92.0    2.0    2.0    0.0    1.0    113.0    4.0    4.0    4.0    246.0    230.1    3.0    329.0    306.0    4.0    117.0    2.0    25.0    1.0    348.993    357.36    350.005    369.714    5.027    374.741    21.22  
 1.0    7.0    5.0    127.0    307.0    36.0    143.2    335.3    216.0    16.2    2.0    1.0    1.0    0.0    123.0    4.0    4.0    -4.0    127.0    143.2    2.0    307.0    335.3    4.0    36.0    1.0    216.0    3.0    375.378    376.39    383.747    389.102    5.02    394.122    14.222  
 1.0    0.2    11.8    25.0    130.0    222.0    43.6    152.5    295.0    18.6    1.0    1.0    1.0    0.0    38.0    -13.0    13.0    13.0    25.0    43.6    1.0    130.0    152.5    2.0    222.0    3.0    295.0    4.0    394.759    395.77    396.326    408.479    5.023    413.502    14.218  
 3.0    7.0    12.0    233.0    144.0    308.0    44.0    154.1    333.1    171.0    3.0    2.0    0.0    0.0    239.0    -6.0    6.0    6.0    144.0    154.1    2.0    308.0    333.1    4.0    233.0    3.0    44.0    1.0    414.14    422.508    415.152    434.863    5.024    439.888    21.222  
 1.0    7.0    5.0    225.0    316.0    112.0    207.4    290.1    34.0    17.6    3.0    1.0    -1.0    1.0    231.0    -6.0    6.0    -6.0    225.0    207.4    3.0    316.0    290.1    4.0    112.0    2.0    34.0    1.0    440.526    441.538    448.895    454.25    5.019    459.269    14.223  
 3.0    7.0    5.0    235.0    328.0    28.0    159.0    339.4    53.3    76.0    3.0    1.0    0.0    1.0    224.0    11.0    11.0    11.0    328.0    339.4    4.0    28.0    53.3    1.0    235.0    3.0    159.0    2.0    459.907    460.919    468.276    473.629    5.02    478.649    14.221  
 3.0    7.0    12.0    219.0    313.0    68.0    125.0    302.6    45.3    94.0    3.0    2.0    0.0    1.0    222.0    -3.0    3.0    -3.0    313.0    302.6    4.0    68.0    45.3    1.0    219.0    3.0    125.0    2.0    479.288    487.657    480.301    500.012    5.023    505.035    21.223  
 1.0    0.2    12.0    118.0    297.0    205.0    136.7    317.1    60.0    18.7    2.0    2.0    1.0    1.0    123.0    -5.0    5.0    5.0    118.0    136.7    2.0    297.0    317.1    4.0    205.0    3.0    60.0    1.0    505.673    507.24    506.684    519.594    5.022    524.616    14.42  
 1.0    0.2    12.0    124.0    33.0    337.0    135.1    53.9    209.0    11.1    2.0    2.0    1.0    1.0    138.0    -14.0    14.0    14.0    124.0    135.1    2.0    33.0    53.9    1.0    337.0    4.0    209.0    3.0    525.253    526.821    526.265    539.176    5.021    544.197    14.421  
 1.0    0.2    12.0    306.0    55.0    231.0    291.4    27.0    118.0    14.6    4.0    2.0    -1.0    1.0    311.0    -5.0    5.0    -5.0    306.0    291.4    4.0    55.0    27.0    1.0    231.0    3.0    118.0    2.0    544.834    546.402    545.846    558.755    5.022    563.778    14.42  
