 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    7.0    5.0    125.0    222.0    31.0    144.3    249.4    296.0    19.3    2.0    1.0    1.0    1.0    117.0    8.0    8.0    -8.0    125.0    144.3    2.0    222.0    249.4    3.0    31.0    1.0    296.0    4.0    41.422    42.463    49.817    55.171    5.026    60.197    14.249  
 1.0    0.2    12.0    122.0    302.0    219.0    134.6    322.0    54.0    12.6    2.0    2.0    1.0    0.0    124.0    -2.0    2.0    2.0    122.0    134.6    2.0    302.0    322.0    4.0    219.0    3.0    54.0    1.0    60.834    62.402    61.846    74.755    5.023    79.777    14.419  
 3.0    7.0    5.0    339.0    121.0    31.0    243.0    131.3    57.7    96.0    4.0    1.0    0.0    0.0    342.0    -3.0    3.0    -3.0    121.0    131.3    2.0    31.0    57.7    1.0    339.0    4.0    243.0    3.0    80.415    81.426    88.783    94.137    5.021    99.159    14.221  
 1.0    0.2    11.8    56.0    318.0    211.0    40.9    296.4    122.0    15.1    1.0    1.0    -1.0    0.0    51.0    5.0    5.0    5.0    56.0    40.9    1.0    318.0    296.4    4.0    211.0    3.0    122.0    2.0    99.795    100.808    101.364    113.519    5.02    118.539    14.222  
 1.0    7.0    12.0    237.0    144.0    302.0    223.3    119.6    60.0    13.7    3.0    2.0    -1.0    1.0    225.0    12.0    12.0    12.0    237.0    223.3    3.0    144.0    119.6    2.0    302.0    4.0    60.0    1.0    119.177    127.547    120.191    139.899    5.025    144.925    21.222  
 3.0    0.2    12.0    134.0    316.0    213.0    60.0    333.3    237.3    74.0    2.0    2.0    0.0    0.0    147.0    -13.0    13.0    -13.0    316.0    333.3    4.0    213.0    237.3    3.0    134.0    2.0    60.0    1.0    145.562    147.132    146.576    159.486    5.019    164.505    14.422  
 3.0    0.2    11.8    134.0    206.0    28.0    295.0    225.1    48.2    161.0    2.0    1.0    0.0    1.0    138.0    -4.0    4.0    4.0    206.0    225.1    3.0    28.0    48.2    1.0    134.0    2.0    295.0    4.0    165.143    166.154    166.709    178.865    5.021    183.886    14.22  
 1.0    0.2    11.8    125.0    309.0    53.0    140.9    330.5    240.0    15.9    2.0    1.0    1.0    1.0    124.0    1.0    1.0    -1.0    125.0    140.9    2.0    309.0    330.5    4.0    53.0    1.0    240.0    3.0    184.524    185.536    186.091    198.245    5.021    203.267    14.22  
 1.0    7.0    12.0    123.0    214.0    315.0    138.7    236.3    48.0    15.7    2.0    2.0    1.0    0.0    118.0    5.0    5.0    -5.0    123.0    138.7    2.0    214.0    236.3    3.0    315.0    4.0    48.0    1.0    203.904    212.273    204.917    224.626    5.027    229.653    21.22  
 1.0    7.0    12.0    308.0    135.0    246.0    297.4    112.0    34.0    10.6    4.0    2.0    -1.0    1.0    311.0    -3.0    3.0    -3.0    308.0    297.4    4.0    135.0    112.0    2.0    246.0    3.0    34.0    1.0    230.291    238.658    231.302    251.012    5.026    256.038    21.221  
 3.0    0.2    12.0    154.0    219.0    31.0    308.0    237.8    59.2    154.0    2.0    2.0    0.0    1.0    155.0    -1.0    1.0    1.0    219.0    237.8    3.0    31.0    59.2    1.0    154.0    2.0    308.0    4.0    256.676    258.242    257.687    270.596    5.023    275.619    14.419  
 3.0    0.2    12.0    305.0    55.0    153.0    201.0    35.1    131.0    104.0    4.0    2.0    0.0    1.0    312.0    -7.0    7.0    -7.0    55.0    35.1    1.0    153.0    131.0    2.0    305.0    4.0    201.0    3.0    276.257    277.824    277.268    290.177    5.023    295.2    14.419  
 1.0    0.2    12.0    326.0    135.0    31.0    336.2    156.1    246.0    10.2    4.0    2.0    1.0    0.0    326.0    0.0    0.0    0.0    326.0    336.2    4.0    135.0    156.1    2.0    31.0    1.0    246.0    3.0    295.838    297.406    296.85    309.758    5.023    314.781    14.419  
 3.0    0.2    11.8    110.0    55.0    207.0    298.0    68.9    227.1    172.0    2.0    1.0    0.0    0.0    98.0    12.0    12.0    12.0    55.0    68.9    1.0    207.0    227.1    3.0    110.0    2.0    298.0    4.0    315.418    316.43    316.985    329.139    5.022    334.162    14.219  
 3.0    0.2    11.8    49.0    238.0    141.0    299.0    225.9    113.6    110.0    1.0    1.0    0.0    0.0    58.0    -9.0    9.0    -9.0    238.0    225.9    3.0    141.0    113.6    2.0    49.0    1.0    299.0    4.0    334.799    335.811    336.366    348.519    5.023    353.542    14.219  
 1.0    0.2    11.8    138.0    318.0    242.0    123.6    292.0    64.0    14.4    2.0    1.0    -1.0    0.0    140.0    -2.0    2.0    -2.0    138.0    123.6    2.0    318.0    292.0    4.0    242.0    3.0    64.0    1.0    354.18    355.192    355.748    367.902    5.021    372.923    14.221  
 1.0    7.0    12.0    138.0    26.0    249.0    153.2    50.1    301.0    15.2    2.0    2.0    1.0    1.0    132.0    6.0    6.0    -6.0    138.0    153.2    2.0    26.0    50.1    1.0    249.0    3.0    301.0    4.0    373.561    381.928    374.572    394.282    5.026    399.308    21.221  
 1.0    0.2    11.8    314.0    142.0    23.0    300.0    112.3    230.0    14.0    4.0    1.0    -1.0    1.0    311.0    3.0    3.0    3.0    314.0    300.0    4.0    142.0    112.3    2.0    23.0    1.0    230.0    3.0    399.946    400.957    401.514    413.667    5.022    418.689    14.22  
 1.0    0.2    12.0    140.0    239.0    21.0    124.7    215.6    333.0    15.3    2.0    2.0    -1.0    1.0    132.0    8.0    8.0    8.0    140.0    124.7    2.0    239.0    215.6    3.0    21.0    1.0    333.0    4.0    419.327    420.895    420.339    433.25    5.02    438.27    14.422  
 1.0    0.2    11.8    302.0    44.0    228.0    315.5    68.9    144.0    13.5    4.0    1.0    1.0    0.0    295.0    7.0    7.0    -7.0    302.0    315.5    4.0    44.0    68.9    1.0    228.0    3.0    144.0    2.0    438.908    439.92    440.476    452.63    5.02    457.651    14.221  
 1.0    7.0    5.0    127.0    44.0    227.0    146.8    67.3    300.0    19.8    2.0    1.0    1.0    1.0    119.0    8.0    8.0    -8.0    127.0    146.8    2.0    44.0    67.3    1.0    227.0    3.0    300.0    4.0    458.288    459.301    466.657    472.012    5.019    477.031    14.222  
 1.0    7.0    5.0    140.0    224.0    317.0    125.3    202.5    54.0    14.7    2.0    1.0    -1.0    0.0    141.0    -1.0    1.0    -1.0    140.0    125.3    2.0    224.0    202.5    3.0    317.0    4.0    54.0    1.0    477.669    478.681    486.037    491.39    5.022    496.412    14.22  
 1.0    7.0    5.0    225.0    152.0    21.0    213.1    128.5    335.0    11.9    3.0    1.0    -1.0    1.0    224.0    1.0    1.0    1.0    225.0    213.1    3.0    152.0    128.5    2.0    21.0    1.0    335.0    4.0    497.05    498.061    505.417    510.771    5.022    515.793    14.22  
