 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 54.0    54.0    14.0    3.0    55.0    0.0    1.0    1.0    44.942    4.738    44.942    45.446    49.162    50.3  
 212.0    220.0    14.0    3.0    215.0    1.0    1.0    0.0    55.03    4.741    55.03    55.534    59.253    60.071  
 159.0    159.0    14.0    3.0    155.0    0.0    1.0    1.0    65.394    4.735    65.394    65.897    69.61    70.512  
 21.0    21.0    14.0    3.0    25.0    0.0    1.0    1.0    75.791    4.745    75.791    76.295    80.017    80.986  
 88.0    88.0    14.0    3.0    85.0    0.0    1.0    1.0    87.109    4.735    87.109    87.613    91.326    92.378  
 338.0    345.0    14.0    3.0    335.0    1.0    0.0    1.0    97.157    4.745    97.157    97.66    101.383    102.105  
 66.0    66.0    14.0    3.0    65.0    0.0    1.0    1.0    107.151    4.742    107.151    107.655    111.374    112.476  
 308.0    314.0    14.0    3.0    305.0    1.0    0.0    1.0    117.385    4.731    117.385    117.889    121.598    122.65  
 312.0    304.0    14.0    3.0    315.0    1.0    0.0    1.0    127.65    4.74    127.65    128.153    131.872    132.59  
 148.0    148.0    14.0    3.0    145.0    0.0    0.0    0.0    139.272    4.744    139.272    139.776    143.497    144.482  
 192.0    199.0    14.0    3.0    195.0    1.0    0.0    1.0    150.107    4.733    150.107    150.611    154.321    155.29  
 166.0    166.0    14.0    3.0    165.0    0.0    1.0    1.0    161.222    4.742    161.222    161.726    165.446    166.248  
 41.0    41.0    14.0    3.0    45.0    0.0    1.0    1.0    171.058    4.747    171.058    171.562    175.287    176.589  
 241.0    236.0    14.0    3.0    245.0    1.0    0.0    1.0    182.147    4.733    182.147    182.651    186.361    187.18  
 98.0    98.0    14.0    3.0    95.0    0.0    1.0    1.0    192.303    4.735    192.303    192.806    196.519    197.538  
 118.0    118.0    14.0    3.0    115.0    0.0    0.0    0.0    203.63    4.732    203.63    204.134    207.844    209.03  
 131.0    131.0    14.0    3.0    135.0    0.0    0.0    0.0    214.824    4.746    214.824    215.327    219.051    220.087  
 287.0    294.0    14.0    3.0    285.0    1.0    0.0    1.0    226.193    4.735    226.193    226.698    230.41    231.279  
 176.0    176.0    14.0    3.0    175.0    0.0    1.0    1.0    236.331    4.738    236.331    236.835    240.551    241.486  
 329.0    321.0    14.0    3.0    325.0    1.0    0.0    1.0    246.582    4.744    246.582    247.086    250.808    251.794  
 3.0    3.0    14.0    3.0    5.0    0.0    1.0    1.0    257.369    4.731    257.369    257.873    261.583    262.602  
 129.0    129.0    14.0    3.0    125.0    0.0    0.0    0.0    267.163    4.744    267.163    267.666    271.389    272.359  
 186.0    192.0    14.0    3.0    185.0    1.0    0.0    1.0    278.401    4.732    278.401    278.904    282.614    283.467  
 342.0    348.0    14.0    3.0    345.0    1.0    1.0    0.0    289.236    4.738    289.236    289.739    293.455    294.258  
 77.0    77.0    14.0    3.0    75.0    0.0    1.0    1.0    300.316    4.732    300.316    300.82    304.53    306.567  
 266.0    256.0    14.0    3.0    265.0    1.0    0.0    1.0    311.241    4.732    311.241    311.744    315.455    316.174  
 278.0    287.0    14.0    3.0    275.0    1.0    0.0    1.0    322.666    4.733    322.666    323.17    326.879    327.632  
 106.0    106.0    14.0    3.0    105.0    0.0    1.0    1.0    333.052    4.737    333.052    333.555    337.271    338.156  
 293.0    302.0    14.0    3.0    295.0    1.0    0.0    1.0    344.062    4.734    344.062    344.566    348.278    349.497  
 236.0    241.0    14.0    3.0    235.0    1.0    1.0    0.0    354.519    4.735    354.519    355.023    358.736    359.538  
 206.0    211.0    14.0    3.0    205.0    1.0    1.0    0.0    365.958    4.738    365.958    366.462    370.177    371.147  
 256.0    264.0    14.0    3.0    255.0    1.0    0.0    1.0    376.409    4.744    376.409    376.913    380.635    381.504  
 13.0    13.0    14.0    3.0    15.0    0.0    1.0    1.0    386.447    4.747    386.447    386.951    390.676    391.695  
 34.0    34.0    14.0    3.0    35.0    0.0    1.0    1.0    397.468    4.734    397.468    397.971    401.684    402.353  
 224.0    229.0    14.0    3.0    225.0    1.0    1.0    0.0    407.845    4.732    407.845    408.349    412.058    412.977  
 358.0    353.0    14.0    3.0    355.0    1.0    1.0    0.0    418.08    4.737    418.08    418.583    422.298    423.635  
 41.056    41.056    41.056    41.056    41.056    41.056    41.056    41.056    41.056    41.056    41.056    41.056    41.056    41.056  
