 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    7.0    5.0    145.0    316.0    208.0    68.0    333.9    228.0    77.0    2.0    1.0    0.0    1.0    153.0    -8.0    8.0    -8.0    316.0    333.9    4.0    208.0    228.0    3.0    145.0    2.0    68.0    1.0    42.573    43.612    50.969    56.322    5.025    61.347    14.249  
 3.0    0.2    12.0    121.0    57.0    324.0    226.0    37.9    298.8    105.0    2.0    2.0    0.0    1.0    111.0    10.0    10.0    -10.0    57.0    37.9    1.0    324.0    298.8    4.0    121.0    2.0    226.0    3.0    61.984    63.552    62.997    75.905    5.023    80.928    14.419  
 3.0    0.2    11.8    222.0    322.0    110.0    67.0    335.2    134.1    155.0    3.0    1.0    0.0    1.0    201.0    21.0    21.0    21.0    322.0    335.2    4.0    110.0    134.1    2.0    222.0    3.0    67.0    1.0    81.566    82.579    83.134    95.288    5.021    100.309    14.221  
 3.0    0.2    11.8    57.0    308.0    224.0    158.0    292.4    202.8    101.0    1.0    1.0    0.0    0.0    59.0    -2.0    2.0    2.0    308.0    292.4    4.0    224.0    202.8    3.0    57.0    1.0    158.0    2.0    100.946    101.959    102.516    114.671    5.018    119.69    14.224  
 3.0    7.0    12.0    62.0    241.0    331.0    145.0    226.6    301.5    83.0    1.0    2.0    0.0    1.0    58.0    4.0    4.0    -4.0    241.0    226.6    3.0    331.0    301.5    4.0    62.0    1.0    145.0    2.0    120.328    128.696    121.34    141.048    5.027    146.075    21.22  
 3.0    7.0    12.0    313.0    135.0    246.0    41.0    120.2    216.7    88.0    4.0    2.0    0.0    0.0    312.0    1.0    1.0    -1.0    135.0    120.2    2.0    246.0    216.7    3.0    313.0    4.0    41.0    1.0    146.714    155.081    147.725    167.434    5.027    172.461    21.22  
 3.0    0.2    12.0    205.0    335.0    153.0    25.0    315.7    128.7    180.0    3.0    2.0    0.0    0.0    209.0    -4.0    4.0    4.0    335.0    315.7    4.0    153.0    128.7    2.0    205.0    3.0    25.0    1.0    173.098    174.665    174.11    187.02    5.022    192.042    14.42  
 1.0    7.0    12.0    314.0    64.0    218.0    303.0    34.8    125.0    11.0    4.0    2.0    -1.0    0.0    310.0    4.0    4.0    4.0    314.0    303.0    4.0    64.0    34.8    1.0    218.0    3.0    125.0    2.0    192.68    201.047    193.691    213.401    5.027    218.428    21.22  
 3.0    7.0    12.0    317.0    32.0    212.0    139.0    48.8    233.4    178.0    4.0    2.0    0.0    1.0    322.0    -5.0    5.0    5.0    32.0    48.8    1.0    212.0    233.4    3.0    317.0    4.0    139.0    2.0    219.065    227.433    220.077    239.786    5.027    244.813    21.22  
 3.0    7.0    12.0    147.0    52.0    316.0    237.0    37.7    290.4    90.0    2.0    2.0    0.0    1.0    154.0    -7.0    7.0    7.0    52.0    37.7    1.0    316.0    290.4    4.0    147.0    2.0    237.0    3.0    245.452    253.821    246.464    266.175    5.025    271.199    21.222  
 1.0    7.0    5.0    312.0    246.0    156.0    299.2    223.8    52.0    12.8    4.0    1.0    -1.0    1.0    297.0    15.0    15.0    15.0    312.0    299.2    4.0    246.0    223.8    3.0    156.0    2.0    52.0    1.0    271.837    272.848    280.204    285.558    5.022    290.58    14.22  
 1.0    0.2    11.8    323.0    242.0    120.0    307.0    219.0    63.0    16.0    4.0    1.0    -1.0    1.0    326.0    -3.0    3.0    -3.0    323.0    307.0    4.0    242.0    219.0    3.0    120.0    2.0    63.0    1.0    291.217    292.229    292.785    304.94    5.021    309.961    14.221  
 1.0    0.2    12.0    139.0    40.0    215.0    155.1    62.9    332.0    16.1    2.0    2.0    1.0    0.0    142.0    -3.0    3.0    3.0    139.0    155.1    2.0    40.0    62.9    1.0    215.0    3.0    332.0    4.0    310.598    312.165    311.61    324.519    5.022    329.542    14.419  
 1.0    0.2    12.0    118.0    227.0    308.0    136.5    249.5    25.0    18.5    2.0    2.0    1.0    0.0    112.0    6.0    6.0    -6.0    118.0    136.5    2.0    227.0    249.5    3.0    308.0    4.0    25.0    1.0    330.179    331.747    331.191    344.102    5.021    349.122    14.421  
 3.0    7.0    12.0    117.0    246.0    329.0    25.0    230.1    306.0    92.0    2.0    2.0    0.0    1.0    109.0    8.0    8.0    8.0    246.0    230.1    3.0    329.0    306.0    4.0    117.0    2.0    25.0    1.0    349.76    358.127    350.771    370.482    5.026    375.508    21.221  
 1.0    7.0    5.0    127.0    307.0    36.0    143.2    335.3    216.0    16.2    2.0    1.0    1.0    0.0    115.0    12.0    12.0    -12.0    127.0    143.2    2.0    307.0    335.3    4.0    36.0    1.0    216.0    3.0    376.146    377.157    384.512    389.867    5.022    394.889    14.22  
 1.0    0.2    11.8    25.0    130.0    222.0    43.6    152.5    295.0    18.6    1.0    1.0    1.0    0.0    24.0    1.0    1.0    -1.0    25.0    43.6    1.0    130.0    152.5    2.0    222.0    3.0    295.0    4.0    395.527    396.54    397.095    409.25    5.02    414.27    14.222  
 3.0    7.0    12.0    233.0    144.0    308.0    44.0    154.1    333.1    171.0    3.0    2.0    0.0    0.0    231.0    2.0    2.0    -2.0    144.0    154.1    2.0    308.0    333.1    4.0    233.0    3.0    44.0    1.0    414.907    423.275    415.919    435.629    5.027    440.655    21.221  
 1.0    7.0    5.0    225.0    316.0    112.0    207.4    290.1    34.0    17.6    3.0    1.0    -1.0    1.0    218.0    7.0    7.0    7.0    225.0    207.4    3.0    316.0    290.1    4.0    112.0    2.0    34.0    1.0    441.294    442.306    449.662    455.017    5.019    460.036    14.222  
 3.0    7.0    5.0    235.0    328.0    28.0    159.0    339.4    53.3    76.0    3.0    1.0    0.0    1.0    220.0    15.0    15.0    15.0    328.0    339.4    4.0    28.0    53.3    1.0    235.0    3.0    159.0    2.0    460.674    461.686    469.043    474.397    5.02    479.417    14.222  
 3.0    7.0    12.0    219.0    313.0    68.0    125.0    302.6    45.3    94.0    3.0    2.0    0.0    1.0    217.0    2.0    2.0    2.0    313.0    302.6    4.0    68.0    45.3    1.0    219.0    3.0    125.0    2.0    480.054    488.422    481.066    500.775    5.028    505.802    21.219  
 1.0    0.2    12.0    118.0    297.0    205.0    136.7    317.1    60.0    18.7    2.0    2.0    1.0    1.0    101.0    17.0    17.0    -17.0    118.0    136.7    2.0    297.0    317.1    4.0    205.0    3.0    60.0    1.0    506.441    508.007    507.452    520.361    5.023    525.383    14.419  
 1.0    0.2    12.0    124.0    33.0    337.0    135.1    53.9    209.0    11.1    2.0    2.0    1.0    1.0    129.0    -5.0    5.0    5.0    124.0    135.1    2.0    33.0    53.9    1.0    337.0    4.0    209.0    3.0    526.02    527.588    527.032    539.941    5.023    544.964    14.419  
 1.0    0.2    12.0    306.0    55.0    231.0    291.4    27.0    118.0    14.6    4.0    2.0    -1.0    1.0    314.0    -8.0    8.0    -8.0    306.0    291.4    4.0    55.0    27.0    1.0    231.0    3.0    118.0    2.0    545.601    547.169    546.614    559.523    5.022    564.545    14.42  
 1.0    7.0    12.0    225.0    111.0    36.0    237.4    138.5    319.0    12.4    3.0    2.0    1.0    1.0    220.0    5.0    5.0    -5.0    225.0    237.4    3.0    111.0    138.5    2.0    36.0    1.0    319.0    4.0    565.183    573.549    566.194    585.902    5.029    590.931    21.218  
