 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 14.0    14.0    14.0    3.0    15.0    0.0    0.0    0.0    87.689    4.738    87.689    88.193    91.909    93.063  
 338.0    331.0    14.0    3.0    335.0    1.0    0.0    1.0    98.057    4.743    98.057    98.561    102.283    103.152  
 266.0    273.0    14.0    3.0    265.0    1.0    1.0    0.0    107.934    4.741    107.934    108.438    112.156    113.077  
 242.0    248.0    14.0    3.0    245.0    1.0    0.0    1.0    117.908    4.741    117.909    118.413    122.13    123.083  
 302.0    296.0    14.0    3.0    305.0    1.0    0.0    1.0    129.103    4.737    129.103    129.606    133.322    134.424  
 234.0    242.0    14.0    3.0    235.0    1.0    1.0    0.0    139.533    4.731    139.533    140.037    143.746    144.632  
 62.0    62.0    14.0    3.0    65.0    0.0    0.0    0.0    151.289    4.734    151.289    151.791    155.504    157.458  
 181.0    187.0    14.0    3.0    185.0    1.0    0.0    1.0    162.005    4.743    162.005    162.509    166.229    167.648  
 57.0    57.0    14.0    3.0    55.0    0.0    1.0    1.0    171.92    4.735    171.92    172.424    176.136    177.889  
 299.0    293.0    14.0    3.0    295.0    1.0    0.0    1.0    182.006    4.739    182.006    182.51    186.226    187.613  
 3.0    3.0    14.0    3.0    5.0    0.0    0.0    0.0    192.138    4.731    192.138    192.641    196.351    198.087  
 217.0    226.0    14.0    3.0    215.0    1.0    1.0    0.0    203.581    4.746    203.581    204.085    207.809    209.095  
 149.0    149.0    14.0    3.0    145.0    0.0    0.0    0.0    213.71    4.741    213.71    214.213    217.933    219.102  
 357.0    4.0    14.0    3.0    355.0    1.0    1.0    0.0    225.034    4.742    225.034    225.538    229.258    230.293  
 43.0    43.0    14.0    3.0    45.0    0.0    1.0    1.0    235.6    4.734    235.6    236.103    239.815    240.984  
 92.0    92.0    14.0    3.0    95.0    0.0    1.0    1.0    246.056    4.735    246.056    246.56    250.272    251.675  
 129.0    129.0    14.0    3.0    125.0    0.0    0.0    0.0    257.453    4.745    257.453    257.957    261.681    263.217  
 258.0    252.0    14.0    3.0    255.0    1.0    1.0    0.0    269.161    4.746    269.161    269.664    273.389    275.176  
 192.0    182.0    14.0    3.0    195.0    1.0    1.0    0.0    279.501    4.748    279.501    280.005    283.73    284.816  
 84.0    84.0    14.0    3.0    85.0    0.0    0.0    0.0    290.512    4.744    290.512    291.015    294.738    296.641  
 224.0    233.0    14.0    3.0    225.0    1.0    1.0    0.0    301.467    4.747    301.467    301.971    305.696    306.915  
 278.0    284.0    14.0    3.0    275.0    1.0    1.0    0.0    312.146    4.742    312.146    312.649    316.37    317.356  
 39.0    39.0    14.0    3.0    35.0    0.0    0.0    0.0    322.391    4.737    322.391    322.895    326.611    328.348  
 138.0    138.0    14.0    3.0    135.0    0.0    0.0    0.0    332.823    4.73    332.823    333.326    337.035    338.188  
 319.0    309.0    14.0    3.0    315.0    1.0    1.0    0.0    343.936    4.742    343.936    344.439    348.16    349.329  
 163.0    163.0    14.0    3.0    165.0    0.0    0.0    0.0    354.941    4.744    354.941    355.445    359.168    359.97  
 28.0    28.0    14.0    3.0    25.0    0.0    0.0    0.0    366.119    4.741    366.119    366.623    370.343    371.462  
 112.0    112.0    14.0    3.0    115.0    0.0    0.0    0.0    376.232    4.735    376.232    376.736    380.45    381.536  
 329.0    339.0    14.0    3.0    325.0    1.0    1.0    0.0    387.752    4.741    387.752    388.255    391.975    393.128  
 172.0    172.0    14.0    3.0    175.0    0.0    1.0    1.0    398.466    4.734    398.466    398.97    402.683    403.719  
 288.0    278.0    14.0    3.0    285.0    1.0    1.0    0.0    409.805    4.737    409.805    410.308    414.024    415.493  
 79.0    79.0    14.0    3.0    75.0    0.0    999.0    999.0    420.865    4.735    420.865    421.37    425.082    427.6  
 202.0    196.0    14.0    3.0    205.0    1.0    999.0    999.0    431.68    4.744    431.68    432.184    435.907    438.424  
 102.0    102.0    14.0    3.0    105.0    0.0    999.0    999.0    442.568    4.731    442.568    443.072    446.781    449.299  
 159.0    159.0    14.0    3.0    155.0    0.0    1.0    1.0    453.238    4.735    453.238    453.742    457.456    458.808  
 349.0    357.0    14.0    3.0    345.0    1.0    1.0    0.0    463.556    4.742    463.556    464.059    467.78    468.749  
 84.603    84.603    84.603    84.603    84.603    84.603    84.603    84.603    84.603    84.603    84.603    84.603    84.603    84.603  
