 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    221.0    58.0    297.0    203.6    29.4    133.0    17.4    3.0    1.0    -1.0    0.0    249.0    -28.0    28.0    -28.0    221.0    203.6    3.0    58.0    29.4    1.0    297.0    4.0    133.0    2.0    53.213    54.292    54.849    67.012    5.022    72.034    14.295  
 1.0    0.2    12.0    136.0    61.0    205.0    122.3    31.8    306.0    13.7    2.0    2.0    -1.0    1.0    144.0    -8.0    8.0    -8.0    136.0    122.3    2.0    61.0    31.8    1.0    205.0    3.0    306.0    4.0    72.671    74.243    73.686    86.598    5.016    91.615    14.425  
 3.0    0.2    11.8    334.0    228.0    69.0    142.0    214.9    40.7    168.0    4.0    1.0    0.0    0.0    343.0    -9.0    9.0    9.0    228.0    214.9    3.0    69.0    40.7    1.0    334.0    4.0    142.0    2.0    92.252    93.266    93.823    105.977    5.019    110.995    14.223  
 1.0    0.2    12.0    207.0    35.0    308.0    226.5    56.0    122.0    19.5    3.0    2.0    1.0    0.0    211.0    -4.0    4.0    4.0    207.0    226.5    3.0    35.0    56.0    1.0    308.0    4.0    122.0    2.0    111.634    113.206    112.649    125.561    5.032    130.593    14.426  
 3.0    0.2    12.0    124.0    61.0    231.0    295.0    48.5    204.9    171.0    2.0    2.0    0.0    1.0    111.0    13.0    13.0    -13.0    61.0    48.5    1.0    231.0    204.9    3.0    124.0    2.0    295.0    4.0    131.229    132.8    132.242    145.155    5.019    150.174    14.423  
 1.0    7.0    12.0    307.0    229.0    128.0    292.3    200.0    23.0    14.7    4.0    2.0    -1.0    1.0    320.0    -13.0    13.0    -13.0    307.0    292.3    4.0    229.0    200.0    3.0    128.0    2.0    23.0    1.0    150.811    159.181    151.823    171.535    5.024    176.56    21.222  
 1.0    0.2    11.8    299.0    117.0    37.0    316.5    145.4    210.0    17.5    4.0    1.0    1.0    0.0    305.0    -6.0    6.0    6.0    299.0    316.5    4.0    117.0    145.4    2.0    37.0    1.0    210.0    3.0    177.196    178.211    178.768    190.922    5.018    195.94    14.223  
 1.0    0.2    12.0    303.0    111.0    63.0    316.0    138.9    216.0    13.0    4.0    2.0    1.0    1.0    293.0    10.0    10.0    -10.0    303.0    316.0    4.0    111.0    138.9    2.0    63.0    1.0    216.0    3.0    196.578    198.153    197.596    210.509    5.029    215.538    14.43  
 3.0    0.2    11.8    334.0    123.0    62.0    233.0    110.0    39.1    101.0    4.0    1.0    0.0    1.0    337.0    -3.0    3.0    -3.0    123.0    110.0    2.0    62.0    39.1    1.0    334.0    4.0    233.0    3.0    216.176    217.189    217.745    229.901    5.018    234.919    14.223  
 3.0    7.0    5.0    239.0    26.0    130.0    309.0    42.8    154.4    70.0    3.0    1.0    0.0    0.0    254.0    -15.0    15.0    15.0    26.0    42.8    1.0    130.0    154.4    2.0    239.0    3.0    309.0    4.0    235.556    236.568    243.926    249.28    5.019    254.299    14.223  
 1.0    7.0    5.0    290.0    130.0    212.0    300.4    155.5    53.0    10.4    4.0    1.0    1.0    1.0    277.0    13.0    13.0    -13.0    290.0    300.4    4.0    130.0    155.5    2.0    212.0    3.0    53.0    1.0    254.937    255.95    263.307    268.663    5.017    273.68    14.225  
 1.0    7.0    12.0    214.0    123.0    309.0    232.9    150.9    39.0    18.9    3.0    2.0    1.0    1.0    213.0    1.0    1.0    -1.0    214.0    232.9    3.0    123.0    150.9    2.0    309.0    4.0    39.0    1.0    274.318    282.687    275.331    295.044    5.022    300.066    21.224  
 1.0    7.0    5.0    129.0    34.0    236.0    143.8    57.5    290.0    14.8    2.0    1.0    1.0    0.0    149.0    -20.0    20.0    20.0    129.0    143.8    2.0    34.0    57.5    1.0    236.0    3.0    290.0    4.0    300.703    301.716    309.073    314.427    5.019    319.446    14.222  
 1.0    7.0    5.0    203.0    35.0    137.0    218.6    58.7    290.0    15.6    3.0    1.0    1.0    1.0    199.0    4.0    4.0    -4.0    203.0    218.6    3.0    35.0    58.7    1.0    137.0    2.0    290.0    4.0    320.084    321.1    328.458    333.813    5.031    338.844    14.227  
 1.0    0.2    12.0    45.0    146.0    235.0    32.5    122.0    298.0    12.5    1.0    2.0    -1.0    1.0    33.0    12.0    12.0    12.0    45.0    32.5    1.0    146.0    122.0    2.0    235.0    3.0    298.0    4.0    339.481    341.051    340.494    353.406    5.019    358.425    14.423  
 3.0    7.0    5.0    304.0    238.0    49.0    151.0    223.9    24.8    153.0    4.0    1.0    0.0    1.0    0.0    -56.0    56.0    56.0    238.0    223.9    3.0    49.0    24.8    1.0    304.0    4.0    151.0    2.0    359.061    360.075    367.432    372.787    5.019    377.805    14.223  
 1.0    7.0    5.0    143.0    62.0    248.0    125.1    37.6    333.0    17.9    2.0    1.0    -1.0    0.0    149.0    -6.0    6.0    -6.0    143.0    125.1    2.0    62.0    37.6    1.0    248.0    3.0    333.0    4.0    378.442    379.456    386.814    392.169    5.017    397.186    14.224  
 1.0    7.0    12.0    316.0    45.0    110.0    301.2    20.5    224.0    14.8    4.0    2.0    -1.0    1.0    307.0    9.0    9.0    9.0    316.0    301.2    4.0    45.0    20.5    1.0    110.0    2.0    224.0    3.0    397.823    406.195    398.837    418.55    5.022    423.572    21.224  
 3.0    0.2    11.8    333.0    157.0    53.0    218.0    138.8    32.0    115.0    4.0    1.0    0.0    0.0    348.0    -15.0    15.0    -15.0    157.0    138.8    2.0    53.0    32.0    1.0    333.0    4.0    218.0    3.0    424.209    425.223    425.78    437.936    5.016    442.953    14.225  
 3.0    0.2    12.0    125.0    224.0    337.0    26.0    205.8    312.1    99.0    2.0    2.0    0.0    1.0    103.0    22.0    22.0    22.0    224.0    205.8    3.0    337.0    312.1    4.0    125.0    2.0    26.0    1.0    443.591    445.162    444.606    457.518    5.016    462.534    14.426  
 1.0    0.2    12.0    41.0    122.0    233.0    56.0    145.8    330.0    15.0    1.0    2.0    1.0    1.0    85.0    -44.0    44.0    -44.0    41.0    56.0    1.0    122.0    145.8    2.0    233.0    3.0    330.0    4.0    463.171    464.742    464.185    477.097    5.017    482.114    14.424  
 1.0    7.0    5.0    227.0    337.0    46.0    215.0    311.9    154.0    12.0    3.0    1.0    -1.0    0.0    200.0    27.0    27.0    -27.0    227.0    215.0    3.0    337.0    311.9    4.0    46.0    1.0    154.0    2.0    482.752    483.765    491.123    496.478    5.017    501.495    14.225  
 1.0    7.0    12.0    334.0    57.0    154.0    321.5    34.4    214.0    12.5    4.0    2.0    -1.0    0.0    345.0    -11.0    11.0    -11.0    334.0    321.5    4.0    57.0    34.4    1.0    154.0    2.0    214.0    3.0    502.133    510.502    503.147    522.857    5.023    527.881    21.223  
 3.0    7.0    5.0    127.0    321.0    46.0    218.0    306.3    21.5    91.0    2.0    1.0    0.0    1.0    158.0    -31.0    31.0    31.0    321.0    306.3    4.0    46.0    21.5    1.0    127.0    2.0    218.0    3.0    528.518    529.532    536.889    542.244    5.017    547.261    14.224  
 3.0    7.0    5.0    154.0    226.0    31.0    291.0    242.3    51.2    137.0    2.0    1.0    0.0    1.0    166.0    -12.0    12.0    12.0    226.0    242.3    3.0    31.0    51.2    1.0    154.0    2.0    291.0    4.0    547.899    548.913    556.271    561.625    5.017    566.642    14.224  
 1.0    0.2    11.8    290.0    216.0    39.0    304.6    244.0    129.0    14.6    4.0    1.0    1.0    0.0    292.0    -2.0    2.0    2.0    290.0    304.6    4.0    216.0    244.0    3.0    39.0    1.0    129.0    2.0    567.279    568.292    568.848    581.003    5.02    586.023    14.221  
 3.0    7.0    12.0    123.0    301.0    208.0    54.0    315.3    236.7    69.0    2.0    2.0    0.0    0.0    110.0    13.0    13.0    13.0    301.0    315.3    4.0    208.0    236.7    3.0    123.0    2.0    54.0    1.0    586.66    595.031    587.673    607.386    5.023    612.409    21.223  
 3.0    7.0    12.0    309.0    20.0    123.0    228.0    34.1    143.2    81.0    4.0    2.0    0.0    0.0    341.0    -32.0    32.0    -32.0    20.0    34.1    1.0    123.0    143.2    2.0    309.0    4.0    228.0    3.0    613.045    621.416    614.058    633.772    5.023    638.795    21.224  
