 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 58.0    58.0    14.0    3.0    55.0    0.0    0.0    0.0    48.192    4.74    48.192    48.696    52.414    53.535  
 216.0    222.0    14.0    3.0    215.0    1.0    1.0    0.0    59.812    4.746    59.812    60.316    64.039    65.561  
 158.0    158.0    14.0    3.0    155.0    0.0    0.0    0.0    70.15    4.748    70.15    70.654    74.38    75.349  
 23.0    23.0    14.0    3.0    25.0    0.0    0.0    0.0    81.762    4.744    81.762    82.265    85.988    87.141  
 89.0    89.0    14.0    3.0    85.0    0.0    0.0    0.0    92.979    4.736    92.979    93.483    97.196    98.166  
 334.0    328.0    14.0    3.0    335.0    1.0    1.0    0.0    103.858    4.731    103.858    104.362    108.071    109.591  
 64.0    64.0    14.0    3.0    65.0    0.0    0.0    0.0    115.283    4.731    115.283    115.786    119.496    120.365  
 303.0    309.0    14.0    3.0    305.0    1.0    0.0    1.0    125.407    4.732    125.407    125.91    129.62    130.756  
 316.0    321.0    14.0    3.0    315.0    1.0    0.0    1.0    136.441    4.739    136.441    136.944    140.661    141.83  
 149.0    149.0    14.0    3.0    145.0    0.0    0.0    0.0    147.131    4.739    147.131    147.636    151.353    152.355  
 191.0    197.0    14.0    3.0    195.0    1.0    1.0    0.0    158.604    4.742    158.604    159.108    162.827    164.163  
 168.0    168.0    14.0    3.0    165.0    0.0    0.0    0.0    169.197    4.74    169.197    169.701    173.418    174.387  
 49.0    49.0    14.0    3.0    45.0    0.0    1.0    1.0    179.97    4.742    179.97    180.473    184.193    185.412  
 246.0    241.0    14.0    3.0    245.0    1.0    1.0    0.0    191.092    4.744    191.092    191.596    195.317    197.404  
 98.0    98.0    14.0    3.0    95.0    0.0    0.0    0.0    201.799    4.744    201.799    202.302    206.025    207.027  
 116.0    116.0    14.0    3.0    115.0    0.0    0.0    0.0    213.436    4.732    213.436    213.941    217.651    218.653  
 131.0    131.0    14.0    3.0    135.0    0.0    0.0    0.0    224.551    4.742    224.551    225.054    228.775    229.544  
 281.0    273.0    14.0    3.0    285.0    1.0    1.0    0.0    236.237    4.731    236.237    236.74    240.45    241.536  
 176.0    176.0    14.0    3.0    175.0    0.0    0.0    0.0    246.061    4.748    246.061    246.565    250.291    252.427  
 322.0    330.0    14.0    3.0    325.0    1.0    1.0    0.0    255.861    4.739    255.861    256.365    260.081    261.5  
 8.0    8.0    14.0    3.0    5.0    0.0    1.0    1.0    266.502    4.738    266.502    267.005    270.722    272.025  
 124.0    124.0    14.0    3.0    125.0    0.0    0.0    0.0    277.014    4.734    277.014    277.518    281.229    282.432  
 187.0    181.0    14.0    3.0    185.0    1.0    1.0    0.0    287.321    4.734    287.321    287.825    291.537    292.756  
 348.0    355.0    14.0    3.0    345.0    1.0    1.0    0.0    297.919    4.744    297.919    298.422    302.145    303.114  
 73.0    73.0    14.0    3.0    75.0    0.0    0.0    0.0    309.396    4.742    309.396    309.9    313.62    315.89  
 266.0    274.0    14.0    3.0    265.0    1.0    1.0    0.0    319.871    4.741    319.871    320.375    324.094    325.247  
 274.0    268.0    14.0    3.0    275.0    1.0    1.0    0.0    329.995    4.741    329.995    330.499    334.218    335.437  
 102.0    102.0    14.0    3.0    105.0    0.0    0.0    0.0    340.039    4.738    340.039    340.542    344.258    345.661  
 297.0    288.0    14.0    3.0    295.0    1.0    1.0    0.0    349.83    4.737    349.83    350.334    354.049    355.368  
 233.0    242.0    14.0    3.0    235.0    1.0    1.0    0.0    361.489    4.736    361.489    361.993    365.707    366.86  
 209.0    219.0    14.0    3.0    205.0    1.0    1.0    0.0    372.579    4.738    372.579    373.083    376.799    377.668  
 251.0    243.0    14.0    3.0    255.0    1.0    1.0    0.0    382.95    4.742    382.95    383.454    387.173    388.159  
 16.0    16.0    14.0    3.0    15.0    0.0    0.0    0.0    393.773    4.743    393.773    394.276    397.998    399.05  
 38.0    38.0    14.0    3.0    35.0    0.0    0.0    0.0    405.34    4.734    405.34    405.843    409.556    410.524  
 223.0    216.0    14.0    3.0    225.0    1.0    1.0    0.0    416.648    4.735    416.648    417.152    420.864    421.983  
 351.0    344.0    14.0    3.0    355.0    1.0    1.0    0.0    427.386    4.737    427.386    427.89    431.605    432.574  
 43.907    43.907    43.907    43.907    43.907    43.907    43.907    43.907    43.907    43.907    43.907    43.907    43.907    43.907  
