 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    144.0    55.0    305.0    132.1    27.5    220.0    11.9    2.0    1.0    -1.0    1.0    145.0    -1.0    1.0    -1.0    144.0    132.1    2.0    55.0    27.5    1.0    305.0    4.0    220.0    3.0    41.572    42.613    43.169    55.324    5.023    60.346    14.252  
 3.0    7.0    5.0    52.0    128.0    206.0    296.0    142.1    233.5    116.0    1.0    1.0    0.0    0.0    45.0    7.0    7.0    7.0    128.0    142.1    2.0    206.0    233.5    3.0    52.0    1.0    296.0    4.0    60.984    61.997    69.353    74.707    5.021    79.727    14.221  
 1.0    7.0    12.0    125.0    26.0    303.0    141.6    50.9    249.0    16.6    2.0    2.0    1.0    0.0    126.0    -1.0    1.0    1.0    125.0    141.6    2.0    26.0    50.9    1.0    303.0    4.0    249.0    3.0    80.364    88.732    81.376    101.087    5.026    106.113    21.22  
 1.0    0.2    11.8    247.0    338.0    29.0    227.6    317.2    131.0    19.4    3.0    1.0    -1.0    1.0    225.0    22.0    22.0    22.0    247.0    227.6    3.0    338.0    317.2    4.0    29.0    1.0    131.0    2.0    106.75    107.762    108.318    120.472    5.022    125.494    14.22  
 3.0    0.2    12.0    29.0    333.0    155.0    218.0    314.6    129.1    171.0    1.0    2.0    0.0    1.0    12.0    17.0    17.0    17.0    333.0    314.6    4.0    155.0    129.1    2.0    29.0    1.0    218.0    3.0    126.131    127.699    127.143    140.053    5.021    145.074    14.421  
 1.0    7.0    12.0    335.0    236.0    130.0    315.7    207.2    33.0    19.3    4.0    2.0    -1.0    1.0    331.0    4.0    4.0    4.0    335.0    315.7    4.0    236.0    207.2    3.0    130.0    2.0    33.0    1.0    145.712    154.08    146.723    166.433    5.027    171.46    21.22  
 3.0    0.2    11.8    133.0    317.0    200.0    57.0    329.3    225.9    76.0    2.0    1.0    0.0    1.0    138.0    -5.0    5.0    -5.0    317.0    329.3    4.0    200.0    225.9    3.0    133.0    2.0    57.0    1.0    172.098    173.11    173.664    185.819    5.022    190.841    14.219  
 3.0    0.2    12.0    239.0    305.0    130.0    23.0    321.4    158.9    144.0    3.0    2.0    0.0    1.0    232.0    7.0    7.0    -7.0    305.0    321.4    4.0    130.0    158.9    2.0    239.0    3.0    23.0    1.0    191.478    193.047    192.491    205.401    5.021    210.422    14.42  
 1.0    0.2    12.0    336.0    245.0    139.0    319.7    222.2    58.0    16.3    4.0    2.0    -1.0    1.0    340.0    -4.0    4.0    -4.0    336.0    319.7    4.0    245.0    222.2    3.0    139.0    2.0    58.0    1.0    211.059    212.626    212.07    224.98    5.022    230.003    14.42  
 1.0    7.0    5.0    65.0    233.0    307.0    54.7    207.2    149.0    10.3    1.0    1.0    -1.0    0.0    35.0    30.0    30.0    -30.0    65.0    54.7    1.0    233.0    207.2    3.0    307.0    4.0    149.0    2.0    230.641    231.653    239.009    244.363    5.02    249.383    14.222  
 1.0    0.2    12.0    336.0    47.0    210.0    318.6    25.8    121.0    17.4    4.0    2.0    -1.0    0.0    341.0    -5.0    5.0    -5.0    336.0    318.6    4.0    47.0    25.8    1.0    210.0    3.0    121.0    2.0    250.021    251.589    251.032    263.943    5.021    268.964    14.42  
 1.0    7.0    12.0    46.0    228.0    300.0    32.1    202.2    158.0    13.9    1.0    2.0    -1.0    0.0    33.0    13.0    13.0    13.0    46.0    32.1    1.0    228.0    202.2    3.0    300.0    4.0    158.0    2.0    269.602    277.97    270.613    290.324    5.026    295.35    21.221  
 1.0    0.2    11.8    334.0    228.0    43.0    318.2    203.9    149.0    15.8    4.0    1.0    -1.0    0.0    344.0    -10.0    10.0    -10.0    334.0    318.2    4.0    228.0    203.9    3.0    43.0    1.0    149.0    2.0    295.987    297.0    297.556    309.71    5.021    314.731    14.221  
 1.0    0.2    11.8    148.0    65.0    217.0    129.8    38.1    316.0    18.2    2.0    1.0    -1.0    0.0    159.0    -11.0    11.0    -11.0    148.0    129.8    2.0    65.0    38.1    1.0    217.0    3.0    316.0    4.0    315.368    316.381    316.937    329.091    5.02    334.111    14.222  
