 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    7.0    5.0    311.0    230.0    130.0    300.4    206.1    29.0    10.6    4.0    1.0    -1.0    0.0    299.0    12.0    12.0    12.0    311.0    300.4    4.0    230.0    206.1    3.0    130.0    2.0    29.0    1.0    46.026    47.07    54.427    59.783    5.017    64.8    14.257  
 1.0    7.0    5.0    54.0    135.0    229.0    69.1    156.8    298.0    15.1    1.0    1.0    1.0    0.0    53.0    1.0    1.0    -1.0    54.0    69.1    1.0    135.0    156.8    2.0    229.0    3.0    298.0    4.0    65.437    66.449    73.806    79.159    5.022    84.181    14.22  
 1.0    7.0    12.0    52.0    119.0    238.0    62.3    144.7    300.0    10.3    1.0    2.0    1.0    0.0    53.0    -1.0    1.0    1.0    52.0    62.3    1.0    119.0    144.7    2.0    238.0    3.0    300.0    4.0    84.819    93.19    85.834    105.543    5.023    110.566    21.224  
 1.0    7.0    12.0    146.0    324.0    220.0    132.6    295.6    63.0    13.4    2.0    2.0    -1.0    0.0    145.0    1.0    1.0    1.0    146.0    132.6    2.0    324.0    295.6    4.0    220.0    3.0    63.0    1.0    111.204    119.574    112.217    131.928    5.024    136.953    21.223  
 3.0    7.0    12.0    41.0    154.0    323.0    248.0    138.9    296.0    153.0    1.0    2.0    0.0    0.0    34.0    7.0    7.0    7.0    154.0    138.9    2.0    323.0    296.0    4.0    41.0    1.0    248.0    3.0    137.59    145.959    138.603    158.313    5.025    163.338    21.222  
 3.0    7.0    12.0    205.0    139.0    334.0    65.0    123.8    304.4    140.0    3.0    2.0    0.0    0.0    213.0    -8.0    8.0    -8.0    139.0    123.8    2.0    334.0    304.4    4.0    205.0    3.0    65.0    1.0    163.975    172.343    164.988    184.697    5.027    189.724    21.22  
 1.0    0.2    12.0    326.0    141.0    245.0    311.1    115.5    33.0    14.9    4.0    2.0    -1.0    1.0    313.0    13.0    13.0    13.0    326.0    311.1    4.0    141.0    115.5    2.0    245.0    3.0    33.0    1.0    190.362    191.93    191.375    204.283    5.022    209.305    14.42  
 3.0    0.2    12.0    54.0    305.0    218.0    143.0    315.4    239.7    89.0    1.0    2.0    0.0    0.0    59.0    -5.0    5.0    5.0    305.0    315.4    4.0    218.0    239.7    3.0    54.0    1.0    143.0    2.0    209.942    211.511    210.955    223.866    5.02    228.886    14.422  
 3.0    0.2    11.8    306.0    146.0    42.0    242.0    156.3    66.8    64.0    4.0    1.0    0.0    1.0    311.0    -5.0    5.0    -5.0    146.0    156.3    2.0    42.0    66.8    1.0    306.0    4.0    242.0    3.0    229.525    230.537    231.093    243.247    5.02    248.267    14.222  
 3.0    7.0    5.0    325.0    40.0    151.0    245.0    28.2    125.6    80.0    4.0    1.0    0.0    1.0    324.0    1.0    1.0    1.0    40.0    28.2    1.0    151.0    125.6    2.0    325.0    4.0    245.0    3.0    248.904    249.916    257.274    262.629    5.019    267.647    14.223  
 1.0    0.2    11.8    60.0    138.0    228.0    42.9    113.9    294.0    17.1    1.0    1.0    -1.0    0.0    50.0    10.0    10.0    10.0    60.0    42.9    1.0    138.0    113.9    2.0    228.0    3.0    294.0    4.0    268.286    269.3    269.856    282.01    5.018    287.028    14.223  
 3.0    7.0    5.0    315.0    45.0    144.0    210.0    31.9    114.3    105.0    4.0    1.0    0.0    1.0    316.0    -1.0    1.0    -1.0    45.0    31.9    1.0    144.0    114.3    2.0    315.0    4.0    210.0    3.0    287.666    288.678    296.033    301.387    5.022    306.409    14.22  
 3.0    7.0    5.0    157.0    321.0    60.0    206.0    308.0    38.5    49.0    2.0    1.0    0.0    1.0    150.0    7.0    7.0    -7.0    321.0    308.0    4.0    60.0    38.5    1.0    157.0    2.0    206.0    3.0    307.046    308.058    315.414    320.768    5.021    325.789    14.221  
 1.0    0.2    12.0    314.0    65.0    249.0    294.3    37.9    141.0    19.7    4.0    2.0    -1.0    0.0    320.0    -6.0    6.0    -6.0    314.0    294.3    4.0    65.0    37.9    1.0    249.0    3.0    141.0    2.0    326.427    327.995    327.439    340.348    5.022    345.37    14.42  
 1.0    7.0    12.0    40.0    323.0    151.0    29.0    293.1    212.0    11.0    1.0    2.0    -1.0    1.0    47.0    -7.0    7.0    -7.0    40.0    29.0    1.0    323.0    293.1    4.0    151.0    2.0    212.0    3.0    346.009    354.377    347.021    366.73    5.026    371.756    21.221  
 3.0    7.0    5.0    228.0    147.0    327.0    55.0    134.2    303.2    173.0    3.0    1.0    0.0    1.0    237.0    -9.0    9.0    -9.0    147.0    134.2    2.0    327.0    303.2    4.0    228.0    3.0    55.0    1.0    372.395    373.407    380.764    386.118    5.018    391.137    14.223  
 1.0    7.0    5.0    48.0    240.0    320.0    35.4    214.8    129.0    12.6    1.0    1.0    -1.0    1.0    68.0    -20.0    20.0    -20.0    48.0    35.4    1.0    240.0    214.8    3.0    320.0    4.0    129.0    2.0    391.774    392.786    400.142    405.496    5.021    410.518    14.221  
 1.0    7.0    5.0    33.0    132.0    215.0    45.5    152.2    290.0    12.5    1.0    1.0    1.0    0.0    51.0    -18.0    18.0    18.0    33.0    45.5    1.0    132.0    152.2    2.0    215.0    3.0    290.0    4.0    411.155    412.167    419.524    424.877    5.021    429.898    14.22  
