 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    144.0    55.0    305.0    132.1    27.5    220.0    11.9    2.0    1.0    -1.0    1.0    139.0    5.0    5.0    5.0    144.0    132.1    2.0    55.0    27.5    1.0    305.0    4.0    220.0    3.0    73.911    74.95    75.506    87.66    5.026    92.687    14.249  
 3.0    7.0    5.0    52.0    128.0    206.0    296.0    142.1    233.5    116.0    1.0    1.0    0.0    0.0    62.0    -10.0    10.0    -10.0    128.0    142.1    2.0    206.0    233.5    3.0    52.0    1.0    296.0    4.0    93.324    94.335    101.692    107.046    5.021    112.067    14.22  
 1.0    7.0    12.0    125.0    26.0    303.0    141.6    50.9    249.0    16.6    2.0    2.0    1.0    0.0    160.0    -35.0    35.0    -35.0    125.0    141.6    2.0    26.0    50.9    1.0    303.0    4.0    249.0    3.0    112.705    121.074    113.717    133.427    5.026    138.453    21.221  
 1.0    0.2    11.8    247.0    338.0    29.0    227.6    317.2    131.0    19.4    3.0    1.0    -1.0    1.0    265.0    -18.0    18.0    -18.0    247.0    227.6    3.0    338.0    317.2    4.0    29.0    1.0    131.0    2.0    139.09    140.102    140.659    152.813    5.02    157.834    14.222  
 3.0    0.2    12.0    29.0    333.0    155.0    218.0    314.6    129.1    171.0    1.0    2.0    0.0    1.0    14.0    15.0    15.0    15.0    333.0    314.6    4.0    155.0    129.1    2.0    29.0    1.0    218.0    3.0    158.472    160.039    159.484    172.393    5.022    177.414    14.42  
 1.0    7.0    12.0    335.0    236.0    130.0    315.7    207.2    33.0    19.3    4.0    2.0    -1.0    1.0    343.0    -8.0    8.0    -8.0    335.0    315.7    4.0    236.0    207.2    3.0    130.0    2.0    33.0    1.0    178.052    186.421    179.064    198.774    5.026    203.8    21.221  
 3.0    0.2    11.8    133.0    317.0    200.0    57.0    329.3    225.9    76.0    2.0    1.0    0.0    1.0    154.0    -21.0    21.0    -21.0    317.0    329.3    4.0    200.0    225.9    3.0    133.0    2.0    57.0    1.0    204.437    205.448    206.004    218.158    5.023    223.181    14.219  
 3.0    0.2    12.0    239.0    305.0    130.0    23.0    321.4    158.9    144.0    3.0    2.0    0.0    1.0    254.0    -15.0    15.0    15.0    305.0    321.4    4.0    130.0    158.9    2.0    239.0    3.0    23.0    1.0    223.818    225.385    224.83    237.739    5.022    242.762    14.42  
 1.0    0.2    12.0    336.0    245.0    139.0    319.7    222.2    58.0    16.3    4.0    2.0    -1.0    1.0    348.0    -12.0    12.0    -12.0    336.0    319.7    4.0    245.0    222.2    3.0    139.0    2.0    58.0    1.0    243.398    244.964    244.409    257.319    5.023    262.342    14.419  
 1.0    7.0    5.0    65.0    233.0    307.0    54.7    207.2    149.0    10.3    1.0    1.0    -1.0    0.0    76.0    -11.0    11.0    -11.0    65.0    54.7    1.0    233.0    207.2    3.0    307.0    4.0    149.0    2.0    262.98    263.991    271.347    276.701    5.022    281.723    14.22  
 1.0    0.2    12.0    336.0    47.0    210.0    318.6    25.8    121.0    17.4    4.0    2.0    -1.0    0.0    351.0    -15.0    15.0    -15.0    336.0    318.6    4.0    47.0    25.8    1.0    210.0    3.0    121.0    2.0    282.36    283.928    283.372    296.282    5.021    301.304    14.42  
 1.0    7.0    12.0    46.0    228.0    300.0    32.1    202.2    158.0    13.9    1.0    2.0    -1.0    0.0    10.0    36.0    36.0    -36.0    46.0    32.1    1.0    228.0    202.2    3.0    300.0    4.0    158.0    2.0    301.942    310.309    302.953    322.663    5.027    327.689    21.22  
 1.0    0.2    11.8    334.0    228.0    43.0    318.2    203.9    149.0    15.8    4.0    1.0    -1.0    0.0    270.0    64.0    64.0    -64.0    334.0    318.2    4.0    228.0    203.9    3.0    43.0    1.0    149.0    2.0    328.327    329.339    329.896    342.05    5.02    347.07    14.222  
 1.0    0.2    11.8    148.0    65.0    217.0    129.8    38.1    316.0    18.2    2.0    1.0    -1.0    0.0    166.0    -18.0    18.0    -18.0    148.0    129.8    2.0    65.0    38.1    1.0    217.0    3.0    316.0    4.0    347.707    348.719    349.274    361.428    5.023    366.451    14.219  
 1.0    7.0    5.0    316.0    226.0    122.0    297.0    204.1    30.0    19.0    4.0    1.0    -1.0    1.0    0.0    -44.0    44.0    -44.0    316.0    297.0    4.0    226.0    204.1    3.0    122.0    2.0    30.0    1.0    367.087    368.099    375.455    380.81    5.022    385.831    14.22  
 1.0    7.0    12.0    226.0    117.0    310.0    241.0    139.1    44.0    15.0    3.0    2.0    1.0    0.0    254.0    -28.0    28.0    28.0    226.0    241.0    3.0    117.0    139.1    2.0    310.0    4.0    44.0    1.0    386.468    394.834    387.48    407.188    5.029    412.217    21.218  
 3.0    0.2    12.0    207.0    310.0    134.0    31.0    294.1    113.8    176.0    3.0    2.0    0.0    0.0    247.0    -40.0    40.0    40.0    310.0    294.1    4.0    134.0    113.8    2.0    207.0    3.0    31.0    1.0    412.855    414.422    413.867    426.775    5.023    431.798    14.419  
 3.0    0.2    11.8    32.0    238.0    332.0    153.0    220.5    310.8    121.0    1.0    1.0    0.0    1.0    16.0    16.0    16.0    -16.0    238.0    220.5    3.0    332.0    310.8    4.0    32.0    1.0    153.0    2.0    432.435    433.446    434.002    446.157    5.022    451.178    14.22  
 3.0    7.0    12.0    247.0    325.0    52.0    158.0    313.8    27.7    89.0    3.0    2.0    0.0    0.0    250.0    -3.0    3.0    -3.0    325.0    313.8    4.0    52.0    27.7    1.0    247.0    3.0    158.0    2.0    451.815    460.183    452.827    472.537    5.027    477.564    21.22  
 1.0    7.0    12.0    135.0    290.0    54.0    145.1    318.0    228.0    10.1    2.0    2.0    1.0    1.0    155.0    -20.0    20.0    20.0    135.0    145.1    2.0    290.0    318.0    4.0    54.0    1.0    228.0    3.0    478.202    486.572    479.215    498.924    5.026    503.95    21.221  
 3.0    0.2    11.8    337.0    207.0    128.0    26.0    218.6    150.9    49.0    4.0    1.0    0.0    1.0    345.0    -8.0    8.0    8.0    207.0    218.6    3.0    128.0    150.9    2.0    337.0    4.0    26.0    1.0    504.588    505.599    506.155    518.309    5.021    523.33    14.221  
 3.0    7.0    12.0    145.0    247.0    328.0    30.0    231.2    302.9    115.0    2.0    2.0    0.0    0.0    153.0    -8.0    8.0    -8.0    247.0    231.2    3.0    328.0    302.9    4.0    145.0    2.0    30.0    1.0    523.967    532.335    524.979    544.689    5.028    549.716    21.219  
