 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    0.2    12.0    154.0    219.0    31.0    308.0    237.8    59.2    154.0    2.0    2.0    0.0    1.0    149.0    5.0    5.0    -5.0    219.0    237.8    3.0    31.0    59.2    1.0    154.0    2.0    308.0    4.0    257.292    258.86    258.305    271.214    5.022    276.236    14.42  
 3.0    0.2    12.0    305.0    55.0    153.0    201.0    35.1    131.0    104.0    4.0    2.0    0.0    1.0    322.0    -17.0    17.0    -17.0    55.0    35.1    1.0    153.0    131.0    2.0    305.0    4.0    201.0    3.0    276.874    278.44    277.885    290.794    5.023    295.817    14.419  
 1.0    0.2    12.0    326.0    135.0    31.0    336.2    156.1    246.0    10.2    4.0    2.0    1.0    0.0    335.0    -9.0    9.0    9.0    326.0    336.2    4.0    135.0    156.1    2.0    31.0    1.0    246.0    3.0    296.455    298.023    297.466    310.376    5.022    315.398    14.42  
 3.0    0.2    11.8    110.0    55.0    207.0    298.0    68.9    227.1    172.0    2.0    1.0    0.0    0.0    102.0    8.0    8.0    8.0    55.0    68.9    1.0    207.0    227.1    3.0    110.0    2.0    298.0    4.0    316.036    317.048    317.603    329.757    5.022    334.779    14.22  
 3.0    0.2    11.8    49.0    238.0    141.0    299.0    225.9    113.6    110.0    1.0    1.0    0.0    0.0    27.0    22.0    22.0    22.0    238.0    225.9    3.0    141.0    113.6    2.0    49.0    1.0    299.0    4.0    335.417    336.429    336.984    349.137    5.022    354.159    14.219  
 1.0    0.2    11.8    138.0    318.0    242.0    123.6    292.0    64.0    14.4    2.0    1.0    -1.0    0.0    136.0    2.0    2.0    2.0    138.0    123.6    2.0    318.0    292.0    4.0    242.0    3.0    64.0    1.0    354.795    355.807    356.363    368.517    5.023    373.54    14.219  
 1.0    7.0    12.0    138.0    26.0    249.0    153.2    50.1    301.0    15.2    2.0    2.0    1.0    1.0    150.0    -12.0    12.0    12.0    138.0    153.2    2.0    26.0    50.1    1.0    249.0    3.0    301.0    4.0    374.177    382.547    375.19    394.901    5.025    399.926    21.222  
 1.0    0.2    11.8    314.0    142.0    23.0    300.0    112.3    230.0    14.0    4.0    1.0    -1.0    1.0    315.0    -1.0    1.0    -1.0    314.0    300.0    4.0    142.0    112.3    2.0    23.0    1.0    230.0    3.0    400.563    401.575    402.132    414.285    5.021    419.306    14.221  
 1.0    0.2    12.0    140.0    239.0    21.0    124.7    215.6    333.0    15.3    2.0    2.0    -1.0    1.0    144.0    -4.0    4.0    -4.0    140.0    124.7    2.0    239.0    215.6    3.0    21.0    1.0    333.0    4.0    419.944    421.512    420.957    433.867    5.021    438.887    14.421  
 1.0    0.2    11.8    302.0    44.0    228.0    315.5    68.9    144.0    13.5    4.0    1.0    1.0    0.0    328.0    -26.0    26.0    26.0    302.0    315.5    4.0    44.0    68.9    1.0    228.0    3.0    144.0    2.0    439.525    440.537    441.093    453.248    5.02    458.268    14.221  
 1.0    7.0    5.0    127.0    44.0    227.0    146.8    67.3    300.0    19.8    2.0    1.0    1.0    1.0    132.0    -5.0    5.0    5.0    127.0    146.8    2.0    44.0    67.3    1.0    227.0    3.0    300.0    4.0    458.906    459.917    467.273    472.627    5.021    477.649    14.22  
 1.0    7.0    5.0    140.0    224.0    317.0    125.3    202.5    54.0    14.7    2.0    1.0    -1.0    0.0    127.0    13.0    13.0    13.0    140.0    125.3    2.0    224.0    202.5    3.0    317.0    4.0    54.0    1.0    478.286    479.298    486.654    492.007    5.023    497.029    14.219  
 1.0    7.0    5.0    225.0    152.0    21.0    213.1    128.5    335.0    11.9    3.0    1.0    -1.0    1.0    228.0    -3.0    3.0    -3.0    225.0    213.1    3.0    152.0    128.5    2.0    21.0    1.0    335.0    4.0    497.667    498.679    506.035    511.388    5.022    516.41    14.22  
 3.0    7.0    5.0    151.0    231.0    23.0    315.0    248.6    52.8    164.0    2.0    1.0    0.0    0.0    168.0    -17.0    17.0    17.0    231.0    248.6    3.0    23.0    52.8    1.0    151.0    2.0    315.0    4.0    517.048    518.06    525.415    530.769    5.021    535.791    14.22  
 1.0    0.2    11.8    299.0    113.0    58.0    317.4    135.1    204.0    18.4    4.0    1.0    1.0    0.0    312.0    -13.0    13.0    13.0    299.0    317.4    4.0    113.0    135.1    2.0    58.0    1.0    204.0    3.0    536.429    537.44    537.997    550.151    5.02    555.172    14.222  
 3.0    7.0    12.0    61.0    200.0    118.0    303.0    213.3    138.4    118.0    1.0    2.0    0.0    0.0    40.0    21.0    21.0    21.0    200.0    213.3    3.0    118.0    138.4    2.0    61.0    1.0    303.0    4.0    555.81    564.179    556.822    576.534    5.023    581.557    21.223  
 3.0    7.0    12.0    248.0    303.0    40.0    143.0    318.0    66.0    105.0    3.0    2.0    0.0    0.0    255.0    -7.0    7.0    -7.0    303.0    318.0    4.0    40.0    66.0    1.0    248.0    3.0    143.0    2.0    582.194    590.563    583.206    602.915    5.027    607.943    21.219  
 41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418    41.418  
