 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    0.2    12.0    330.0    136.0    26.0    235.0    152.9    47.5    95.0    4.0    2.0    0.0    1.0    329.0    1.0    1.0    1.0    136.0    152.9    2.0    26.0    47.5    1.0    330.0    4.0    235.0    3.0    42.689    44.285    43.73    56.64    5.023    61.664    14.451  
 1.0    7.0    5.0    27.0    124.0    326.0    44.5    147.0    220.0    17.5    1.0    1.0    1.0    0.0    101.0    -74.0    74.0    -74.0    27.0    44.5    1.0    124.0    147.0    2.0    326.0    4.0    220.0    3.0    62.301    63.314    70.67    76.026    5.019    81.045    14.222  
 3.0    7.0    5.0    325.0    135.0    207.0    43.0    150.3    233.3    78.0    4.0    1.0    0.0    0.0    333.0    -8.0    8.0    8.0    135.0    150.3    2.0    207.0    233.3    3.0    325.0    4.0    43.0    1.0    81.683    82.695    90.051    95.404    5.021    100.425    14.221  
 1.0    7.0    5.0    49.0    231.0    311.0    36.7    206.2    131.0    12.3    1.0    1.0    -1.0    1.0    37.0    12.0    12.0    12.0    49.0    36.7    1.0    231.0    206.2    3.0    311.0    4.0    131.0    2.0    101.063    102.075    109.432    114.787    5.02    119.806    14.222  
 1.0    0.2    11.8    242.0    65.0    110.0    226.0    36.7    323.0    16.0    3.0    1.0    -1.0    0.0    224.0    18.0    18.0    18.0    242.0    226.0    3.0    65.0    36.7    1.0    110.0    2.0    323.0    4.0    120.444    121.456    122.013    134.167    5.02    139.187    14.222  
 3.0    0.2    12.0    113.0    46.0    220.0    324.0    60.2    240.8    149.0    2.0    2.0    0.0    1.0    108.0    5.0    5.0    5.0    46.0    60.2    1.0    220.0    240.8    3.0    113.0    2.0    324.0    4.0    139.824    141.391    140.835    153.746    5.021    158.768    14.42  
 1.0    7.0    5.0    119.0    27.0    293.0    134.0    51.8    238.0    15.0    2.0    1.0    1.0    0.0    121.0    -2.0    2.0    2.0    119.0    134.0    2.0    27.0    51.8    1.0    293.0    4.0    238.0    3.0    159.405    160.416    167.772    173.127    5.021    178.148    14.221  
 1.0    7.0    5.0    331.0    249.0    68.0    319.4    219.8    129.0    11.6    4.0    1.0    -1.0    0.0    321.0    10.0    10.0    10.0    331.0    319.4    4.0    249.0    219.8    3.0    68.0    1.0    129.0    2.0    178.786    179.797    187.153    192.507    5.023    197.529    14.219  
 1.0    0.2    11.8    225.0    40.0    308.0    239.3    69.8    143.0    14.3    3.0    1.0    1.0    0.0    227.0    -2.0    2.0    2.0    225.0    239.3    3.0    40.0    69.8    1.0    308.0    4.0    143.0    2.0    198.167    199.178    199.734    211.889    5.021    216.91    14.22  
 1.0    0.2    11.8    127.0    30.0    319.0    144.1    52.5    229.0    17.1    2.0    1.0    1.0    0.0    135.0    -8.0    8.0    8.0    127.0    144.1    2.0    30.0    52.5    1.0    319.0    4.0    229.0    3.0    217.548    218.559    219.115    231.268    5.022    236.29    14.22  
 3.0    7.0    12.0    299.0    113.0    29.0    238.0    125.0    53.9    61.0    4.0    2.0    0.0    0.0    301.0    -2.0    2.0    -2.0    113.0    125.0    2.0    29.0    53.9    1.0    299.0    4.0    238.0    3.0    236.927    245.296    237.939    257.65    5.026    262.676    21.221  
 1.0    0.2    12.0    211.0    292.0    116.0    221.1    313.3    42.0    10.1    3.0    2.0    1.0    1.0    218.0    -7.0    7.0    7.0    211.0    221.1    3.0    292.0    313.3    4.0    116.0    2.0    42.0    1.0    263.314    264.88    264.325    277.235    5.022    282.257    14.42  
 1.0    7.0    5.0    327.0    22.0    236.0    339.0    46.2    116.0    12.0    4.0    1.0    1.0    0.0    307.0    20.0    20.0    -20.0    327.0    339.0    4.0    22.0    46.2    1.0    236.0    3.0    116.0    2.0    282.895    283.907    291.262    296.616    5.022    301.638    14.22  
 3.0    7.0    12.0    297.0    46.0    110.0    228.0    56.5    131.7    69.0    4.0    2.0    0.0    0.0    295.0    2.0    2.0    2.0    46.0    56.5    1.0    110.0    131.7    2.0    297.0    4.0    228.0    3.0    302.275    310.644    303.288    322.998    5.025    328.023    21.222  
 3.0    0.2    11.8    293.0    122.0    21.0    208.0    136.6    50.9    85.0    4.0    1.0    0.0    1.0    292.0    1.0    1.0    1.0    122.0    136.6    2.0    21.0    50.9    1.0    293.0    4.0    208.0    3.0    328.661    329.674    330.23    342.384    5.02    347.404    14.222  
