 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 197.0    197.0    14.0    3.0    195.0    0.0    0.0    0.0    44.646    4.733    44.646    45.15    48.86    49.898  
 93.0    88.0    14.0    3.0    95.0    1.0    1.0    0.0    55.001    4.735    55.001    55.505    59.218    60.222  
 277.0    277.0    14.0    3.0    275.0    0.0    0.0    0.0    65.6    4.744    65.6    66.104    69.826    70.812  
 326.0    326.0    14.0    3.0    325.0    0.0    1.0    1.0    75.647    4.737    75.647    76.152    79.866    81.519  
 36.0    26.0    14.0    3.0    35.0    1.0    1.0    0.0    86.247    4.745    86.247    86.752    90.474    91.91  
 129.0    137.0    14.0    3.0    125.0    1.0    0.0    1.0    96.884    4.733    96.884    97.388    101.098    102.651  
 229.0    229.0    14.0    3.0    225.0    0.0    1.0    1.0    108.01    4.732    108.01    108.514    112.223    114.16  
 288.0    288.0    14.0    3.0    285.0    0.0    1.0    1.0    119.265    4.735    119.265    119.768    123.481    125.101  
 353.0    353.0    14.0    3.0    355.0    0.0    0.0    0.0    130.573    4.736    130.573    131.075    134.789    135.692  
 177.0    168.0    14.0    3.0    175.0    1.0    1.0    0.0    140.511    4.738    140.511    141.014    144.73    145.866  
 247.0    247.0    14.0    3.0    245.0    0.0    0.0    0.0    151.852    4.738    151.852    152.355    156.071    156.99  
 76.0    68.0    14.0    3.0    75.0    1.0    1.0    0.0    162.963    4.735    162.963    163.467    167.18    168.399  
 164.0    171.0    14.0    3.0    165.0    1.0    0.0    1.0    174.09    4.732    174.09    174.594    178.304    179.207  
 104.0    95.0    14.0    3.0    105.0    1.0    1.0    0.0    184.146    4.733    184.146    184.651    188.362    189.564  
 337.0    337.0    14.0    3.0    335.0    0.0    0.0    0.0    195.873    4.731    195.873    196.377    200.087    201.739  
 44.0    34.0    14.0    3.0    45.0    1.0    1.0    0.0    206.119    4.743    206.119    206.624    210.344    212.814  
 341.0    341.0    14.0    3.0    345.0    0.0    0.0    0.0    216.616    4.738    216.616    217.119    220.835    221.637  
 146.0    141.0    14.0    3.0    145.0    1.0    1.0    0.0    227.497    4.748    227.497    228.001    231.726    233.563  
 214.0    214.0    14.0    3.0    215.0    0.0    0.0    0.0    237.977    4.741    237.977    238.48    242.2    243.437  
 53.0    44.0    14.0    3.0    55.0    1.0    1.0    0.0    249.732    4.745    249.732    250.235    253.959    255.245  
 187.0    187.0    14.0    3.0    185.0    0.0    0.0    0.0    261.19    4.745    261.19    261.693    265.417    266.47  
 69.0    60.0    14.0    3.0    65.0    1.0    0.0    1.0    272.909    4.736    272.909    273.413    277.126    278.228  
 309.0    309.0    14.0    3.0    305.0    0.0    1.0    1.0    283.907    4.745    283.907    284.411    288.134    289.437  
 201.0    201.0    14.0    3.0    205.0    0.0    0.0    0.0    294.214    4.745    294.215    294.719    298.441    299.161  
 237.0    237.0    14.0    3.0    235.0    0.0    0.0    0.0    305.762    4.739    305.762    306.265    309.983    312.053  
 312.0    312.0    14.0    3.0    315.0    0.0    0.0    0.0    316.994    4.733    316.994    317.498    321.208    322.127  
 86.0    80.0    14.0    3.0    85.0    1.0    1.0    0.0    327.569    4.732    327.569    328.072    331.782    333.035  
 113.0    107.0    14.0    3.0    115.0    1.0    1.0    0.0    338.783    4.742    338.783    339.287    343.007    343.976  
 138.0    148.0    14.0    3.0    135.0    1.0    1.0    0.0    349.679    4.737    349.679    350.184    353.898    355.368  
 27.0    33.0    14.0    3.0    25.0    1.0    1.0    0.0    360.409    4.731    360.409    360.913    364.622    365.992  
 19.0    29.0    14.0    3.0    15.0    1.0    1.0    0.0    370.464    4.733    370.464    370.969    374.68    375.982  
 252.0    252.0    14.0    3.0    255.0    0.0    1.0    1.0    381.061    4.744    381.061    381.565    385.287    386.723  
 299.0    299.0    14.0    3.0    295.0    0.0    1.0    1.0    391.959    4.738    391.959    392.463    396.179    397.483  
 7.0    13.0    14.0    3.0    5.0    1.0    1.0    0.0    402.31    4.744    402.31    402.814    406.536    407.722  
 269.0    269.0    14.0    3.0    265.0    0.0    0.0    0.0    412.378    4.734    412.378    412.881    416.594    417.93  
 154.0    144.0    14.0    3.0    155.0    1.0    1.0    0.0    423.255    4.731    423.255    423.758    427.468    428.954  
 41.271    41.271    41.271    41.271    41.271    41.271    41.271    41.271    41.271    41.271    41.271    41.271    41.271    41.271  
