 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 193.0    193.0    14.0    3.0    195.0    0.0    1.0    1.0    50.457    4.744    50.457    50.962    54.682    55.62  
 151.0    156.0    14.0    3.0    155.0    1.0    1.0    0.0    60.773    4.735    60.773    61.276    64.989    65.692  
 93.0    86.0    14.0    3.0    95.0    1.0    0.0    1.0    71.8    4.733    71.8    72.304    76.014    76.903  
 9.0    17.0    14.0    3.0    5.0    1.0    0.0    1.0    83.102    4.739    83.102    83.606    87.322    88.375  
 62.0    54.0    14.0    3.0    65.0    1.0    1.0    0.0    93.304    4.744    93.304    93.808    97.53    98.765  
 334.0    334.0    14.0    3.0    335.0    0.0    1.0    1.0    103.231    4.741    103.231    103.736    107.454    108.306  
 346.0    346.0    14.0    3.0    345.0    0.0    0.0    0.0    114.814    4.733    114.814    115.318    119.028    119.965  
 243.0    243.0    14.0    3.0    245.0    0.0    1.0    1.0    125.149    4.739    125.149    125.654    129.369    130.272  
 104.0    97.0    14.0    3.0    105.0    1.0    0.0    1.0    136.381    4.732    136.381    136.885    140.594    141.43  
 267.0    267.0    14.0    3.0    265.0    0.0    1.0    1.0    147.205    4.732    147.205    147.708    151.419    152.371  
 279.0    279.0    14.0    3.0    275.0    0.0    1.0    1.0    158.411    4.735    158.411    158.914    162.627    163.496  
 314.0    314.0    14.0    3.0    315.0    0.0    1.0    1.0    168.239    4.747    168.239    168.743    172.467    173.353  
 236.0    236.0    14.0    3.0    235.0    0.0    1.0    1.0    179.819    4.742    179.819    180.324    184.042    184.662  
 218.0    218.0    14.0    3.0    215.0    0.0    1.0    1.0    189.933    4.736    189.933    190.437    194.15    194.802  
 59.0    50.0    14.0    3.0    55.0    1.0    0.0    1.0    201.571    4.739    201.571    202.075    205.792    206.927  
 306.0    306.0    14.0    3.0    305.0    0.0    1.0    1.0    212.744    4.741    212.744    213.248    216.966    217.885  
 258.0    258.0    14.0    3.0    255.0    0.0    1.0    1.0    224.439    4.737    224.439    224.942    228.658    229.444  
 23.0    14.0    14.0    3.0    25.0    1.0    0.0    1.0    235.84    4.745    235.84    236.345    240.066    241.569  
 297.0    297.0    14.0    3.0    295.0    0.0    1.0    1.0    246.588    4.738    246.588    247.092    250.807    251.593  
 322.0    322.0    14.0    3.0    325.0    0.0    0.0    0.0    258.299    4.736    258.299    258.803    262.516    263.618  
 122.0    131.0    14.0    3.0    125.0    1.0    0.0    1.0    268.607    4.734    268.607    269.112    272.823    273.459  
 132.0    137.0    14.0    3.0    135.0    1.0    999.0    999.0    279.985    4.749    279.985    280.489    284.215    286.734  
 202.0    202.0    14.0    3.0    205.0    0.0    0.0    0.0    290.975    4.734    290.975    291.478    295.19    295.992  
 163.0    154.0    14.0    3.0    165.0    1.0    0.0    1.0    301.27    4.746    301.27    301.774    305.497    306.232  
 222.0    222.0    14.0    3.0    225.0    0.0    1.0    1.0    311.968    4.739    311.968    312.471    316.188    317.391  
 186.0    186.0    14.0    3.0    185.0    0.0    1.0    1.0    322.659    4.738    322.659    323.163    326.879    327.815  
 117.0    125.0    14.0    3.0    115.0    1.0    0.0    1.0    333.53    4.742    333.53    334.034    337.755    338.656  
 287.0    287.0    14.0    3.0    285.0    0.0    1.0    1.0    343.535    4.744    343.535    344.039    347.761    348.53  
 79.0    73.0    14.0    3.0    75.0    1.0    1.0    0.0    354.832    4.739    354.832    355.335    359.053    359.888  
 177.0    182.0    14.0    3.0    175.0    1.0    0.0    1.0    365.233    4.745    365.233    365.737    369.46    370.462  
 14.0    20.0    14.0    3.0    15.0    1.0    0.0    1.0    375.021    4.731    375.021    375.524    379.233    380.503  
 49.0    58.0    14.0    3.0    45.0    1.0    0.0    1.0    384.845    4.748    384.845    385.349    389.074    389.826  
 34.0    29.0    14.0    3.0    35.0    1.0    1.0    0.0    396.435    4.733    396.435    396.939    400.649    401.869  
 141.0    131.0    14.0    3.0    145.0    1.0    0.0    1.0    407.6    4.743    407.6    408.104    411.824    412.693  
 82.0    90.0    14.0    3.0    85.0    1.0    1.0    0.0    417.445    4.738    417.445    417.949    421.664    422.634  
 354.0    354.0    14.0    3.0    355.0    0.0    1.0    1.0    428.586    4.739    428.586    429.09    432.806    433.659  
 45.592    45.592    45.592    45.592    45.592    45.592    45.592    45.592    45.592    45.592    45.592    45.592    45.592    45.592  
