 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    142.0    241.0    321.0    126.0    214.7    64.0    16.0    2.0    1.0    -1.0    1.0    150.0    -8.0    8.0    -8.0    142.0    126.0    2.0    241.0    214.7    3.0    321.0    4.0    64.0    1.0    46.975    48.018    48.574    60.728    5.022    65.75    14.252  
 3.0    7.0    12.0    204.0    51.0    114.0    311.0    65.1    134.2    107.0    3.0    2.0    0.0    1.0    222.0    -18.0    18.0    18.0    51.0    65.1    1.0    114.0    134.2    2.0    204.0    3.0    311.0    4.0    66.388    74.76    67.403    87.114    5.022    92.136    21.225  
 3.0    7.0    5.0    63.0    200.0    139.0    305.0    216.7    159.5    118.0    1.0    1.0    0.0    1.0    56.0    7.0    7.0    7.0    200.0    216.7    3.0    139.0    159.5    2.0    63.0    1.0    305.0    4.0    92.773    93.786    101.141    106.495    5.022    111.517    14.22  
 3.0    7.0    12.0    296.0    223.0    156.0    53.0    204.2    126.5    117.0    4.0    2.0    0.0    1.0    297.0    -1.0    1.0    1.0    223.0    204.2    3.0    156.0    126.5    2.0    296.0    4.0    53.0    1.0    112.155    120.525    113.168    132.88    5.023    137.903    21.224  
 3.0    0.2    11.8    312.0    42.0    232.0    113.0    29.4    206.6    161.0    4.0    1.0    0.0    0.0    303.0    9.0    9.0    -9.0    42.0    29.4    1.0    232.0    206.6    3.0    312.0    4.0    113.0    2.0    138.539    139.552    140.109    152.264    5.02    157.284    14.223  
 1.0    7.0    12.0    322.0    137.0    203.0    303.4    111.7    27.0    18.6    4.0    2.0    -1.0    1.0    319.0    3.0    3.0    3.0    322.0    303.4    4.0    137.0    111.7    2.0    203.0    3.0    27.0    1.0    157.922    166.288    158.934    178.643    5.027    183.669    21.22  
 3.0    0.2    12.0    152.0    216.0    43.0    303.0    230.6    66.2    151.0    2.0    2.0    0.0    1.0    162.0    -10.0    10.0    10.0    216.0    230.6    3.0    43.0    66.2    1.0    152.0    2.0    303.0    4.0    184.307    185.875    185.319    198.231    5.02    203.25    14.422  
 3.0    0.2    11.8    131.0    242.0    339.0    43.0    230.4    311.9    88.0    2.0    1.0    0.0    0.0    146.0    -15.0    15.0    -15.0    242.0    230.4    3.0    339.0    311.9    4.0    131.0    2.0    43.0    1.0    203.888    204.9    205.455    217.61    5.021    222.631    14.221  
 3.0    0.2    11.8    313.0    39.0    243.0    153.0    22.4    215.4    160.0    4.0    1.0    0.0    0.0    304.0    9.0    9.0    9.0    39.0    22.4    1.0    243.0    215.4    3.0    313.0    4.0    153.0    2.0    223.268    224.28    224.835    236.988    5.023    242.012    14.218  
 1.0    0.2    11.8    137.0    227.0    302.0    118.5    200.5    69.0    18.5    2.0    1.0    -1.0    1.0    129.0    8.0    8.0    8.0    137.0    118.5    2.0    227.0    200.5    3.0    302.0    4.0    69.0    1.0    242.649    243.66    244.217    256.372    5.021    261.392    14.221  
 3.0    7.0    5.0    68.0    114.0    208.0    334.0    129.7    231.1    94.0    1.0    1.0    0.0    1.0    62.0    6.0    6.0    6.0    114.0    129.7    2.0    208.0    231.1    3.0    68.0    1.0    334.0    4.0    262.03    263.042    270.398    275.753    5.02    280.773    14.222  
 1.0    0.2    12.0    231.0    21.0    334.0    241.6    42.0    151.0    10.6    3.0    2.0    1.0    0.0    216.0    15.0    15.0    -15.0    231.0    241.6    3.0    21.0    42.0    1.0    334.0    4.0    151.0    2.0    281.41    282.977    282.422    295.331    5.023    300.354    14.419  
 1.0    7.0    5.0    315.0    212.0    61.0    332.6    236.2    120.0    17.6    4.0    1.0    1.0    0.0    318.0    -3.0    3.0    3.0    315.0    332.6    4.0    212.0    236.2    3.0    61.0    1.0    120.0    2.0    300.991    302.005    309.361    314.714    5.02    319.735    14.222  
 1.0    0.2    11.8    318.0    26.0    206.0    329.8    50.4    147.0    11.8    4.0    1.0    1.0    1.0    321.0    -3.0    3.0    3.0    318.0    329.8    4.0    26.0    50.4    1.0    206.0    3.0    147.0    2.0    320.372    321.384    321.94    334.095    5.021    339.115    14.221  
 3.0    0.2    11.8    309.0    49.0    248.0    134.0    34.0    220.4    175.0    4.0    1.0    0.0    1.0    291.0    18.0    18.0    18.0    49.0    34.0    1.0    248.0    220.4    3.0    309.0    4.0    134.0    2.0    339.753    340.765    341.32    353.474    5.022    358.496    14.22  
 3.0    7.0    12.0    305.0    47.0    233.0    111.0    31.6    212.1    166.0    4.0    2.0    0.0    0.0    303.0    2.0    2.0    -2.0    47.0    31.6    1.0    233.0    212.1    3.0    305.0    4.0    111.0    2.0    359.134    367.503    360.146    379.857    5.025    384.882    21.222  
