 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    0.2    12.0    291.0    218.0    122.0    58.0    229.1    145.7    127.0    4.0    2.0    0.0    0.0    285.0    6.0    6.0    -6.0    218.0    229.1    3.0    122.0    145.7    2.0    291.0    4.0    58.0    1.0    44.373    45.97    45.414    58.325    5.024    63.348    14.451  
 1.0    0.2    12.0    336.0    237.0    38.0    325.5    212.6    143.0    10.5    4.0    2.0    -1.0    1.0    335.0    1.0    1.0    1.0    336.0    325.5    4.0    237.0    212.6    3.0    38.0    1.0    143.0    2.0    63.986    65.553    64.998    77.907    5.022    82.929    14.42  
 1.0    7.0    12.0    218.0    142.0    327.0    205.8    116.9    60.0    12.2    3.0    2.0    -1.0    1.0    219.0    -1.0    1.0    -1.0    218.0    205.8    3.0    142.0    116.9    2.0    327.0    4.0    60.0    1.0    83.567    91.938    84.581    104.293    5.023    109.315    21.224  
 3.0    7.0    12.0    123.0    235.0    333.0    32.0    224.4    308.7    91.0    2.0    2.0    0.0    0.0    121.0    2.0    2.0    2.0    235.0    224.4    3.0    333.0    308.7    4.0    123.0    2.0    32.0    1.0    109.954    118.321    110.966    130.676    5.026    135.701    21.221  
 3.0    7.0    12.0    217.0    132.0    53.0    336.0    121.6    31.1    119.0    3.0    2.0    0.0    1.0    214.0    3.0    3.0    -3.0    132.0    121.6    2.0    53.0    31.1    1.0    217.0    3.0    336.0    4.0    136.339    144.707    137.351    157.061    5.026    162.087    21.221  
 3.0    0.2    12.0    293.0    63.0    141.0    226.0    50.9    120.3    67.0    4.0    2.0    0.0    0.0    296.0    -3.0    3.0    -3.0    63.0    50.9    1.0    141.0    120.3    2.0    293.0    4.0    226.0    3.0    162.725    164.293    163.736    176.647    5.021    181.668    14.421  
 1.0    0.2    12.0    145.0    306.0    235.0    159.3    334.2    25.0    14.3    2.0    2.0    1.0    0.0    162.0    -17.0    17.0    17.0    145.0    159.3    2.0    306.0    334.2    4.0    235.0    3.0    25.0    1.0    182.304    183.872    183.316    196.227    5.022    201.249    14.42  
 3.0    7.0    5.0    223.0    128.0    60.0    298.0    110.2    37.3    75.0    3.0    1.0    0.0    0.0    228.0    -5.0    5.0    5.0    128.0    110.2    2.0    60.0    37.3    1.0    223.0    3.0    298.0    4.0    201.886    202.898    210.254    215.609    5.02    220.629    14.222  
 1.0    0.2    11.8    305.0    133.0    227.0    291.8    112.3    68.0    13.2    4.0    1.0    -1.0    0.0    270.0    35.0    35.0    -35.0    305.0    291.8    4.0    133.0    112.3    2.0    227.0    3.0    68.0    1.0    221.268    222.279    222.834    234.988    5.022    240.01    14.22  
 0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0    0.0  
