 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    12.0    34.0    311.0    211.0    52.1    333.2    139.0    18.1    1.0    2.0    1.0    1.0    51.0    -17.0    17.0    17.0    34.0    52.1    1.0    311.0    333.2    4.0    211.0    3.0    139.0    2.0    257.511    259.079    258.523    271.432    5.021    276.453    14.421  
 1.0    7.0    5.0    51.0    244.0    158.0    39.5    221.6    337.0    11.5    1.0    1.0    -1.0    0.0    46.0    5.0    5.0    5.0    51.0    39.5    1.0    244.0    221.6    3.0    158.0    2.0    337.0    4.0    277.091    278.103    285.459    290.813    5.021    295.834    14.221  
 1.0    0.2    11.8    113.0    208.0    299.0    124.9    231.7    51.0    11.9    2.0    1.0    1.0    1.0    120.0    -7.0    7.0    7.0    113.0    124.9    2.0    208.0    231.7    3.0    299.0    4.0    51.0    1.0    296.472    297.484    298.04    310.194    5.021    315.215    14.221  
 3.0    0.2    12.0    220.0    314.0    62.0    119.0    297.1    33.6    101.0    3.0    2.0    0.0    1.0    224.0    -4.0    4.0    -4.0    314.0    297.1    4.0    62.0    33.6    1.0    220.0    3.0    119.0    2.0    315.853    317.419    316.864    329.773    5.022    334.795    14.42  
 1.0    0.2    11.8    212.0    25.0    323.0    223.4    52.9    111.0    11.4    3.0    1.0    1.0    0.0    209.0    3.0    3.0    -3.0    212.0    223.4    3.0    25.0    52.9    1.0    323.0    4.0    111.0    2.0    335.433    336.444    336.999    349.153    5.023    354.176    14.219  
 1.0    0.2    12.0    42.0    239.0    290.0    28.2    210.3    115.0    13.8    1.0    2.0    -1.0    1.0    32.0    10.0    10.0    10.0    42.0    28.2    1.0    239.0    210.3    3.0    290.0    4.0    115.0    2.0    354.813    356.381    355.825    368.734    5.023    373.757    14.419  
 1.0    7.0    5.0    59.0    304.0    216.0    69.3    327.5    135.0    10.3    1.0    1.0    1.0    0.0    64.0    -5.0    5.0    5.0    59.0    69.3    1.0    304.0    327.5    4.0    216.0    3.0    135.0    2.0    374.395    375.407    382.763    388.117    5.02    393.138    14.221  
 3.0    7.0    12.0    227.0    138.0    323.0    21.0    123.2    296.3    154.0    3.0    2.0    0.0    1.0    224.0    3.0    3.0    -3.0    138.0    123.2    2.0    323.0    296.3    4.0    227.0    3.0    21.0    1.0    393.775    402.141    394.786    414.495    5.028    419.523    21.219  
 3.0    0.2    12.0    46.0    316.0    206.0    141.0    326.2    231.9    95.0    1.0    2.0    0.0    0.0    38.0    8.0    8.0    -8.0    316.0    326.2    4.0    206.0    231.9    3.0    46.0    1.0    141.0    2.0    420.162    421.729    421.174    434.083    5.021    439.104    14.421  
 3.0    7.0    5.0    236.0    321.0    65.0    121.0    302.4    36.1    115.0    3.0    1.0    0.0    1.0    232.0    4.0    4.0    4.0    321.0    302.4    4.0    65.0    36.1    1.0    236.0    3.0    121.0    2.0    439.742    440.754    448.11    453.464    5.021    458.485    14.221  
 1.0    0.2    12.0    318.0    50.0    157.0    306.7    25.3    219.0    11.3    4.0    2.0    -1.0    0.0    325.0    -7.0    7.0    -7.0    318.0    306.7    4.0    50.0    25.3    1.0    157.0    2.0    219.0    3.0    459.123    460.689    460.134    473.043    5.023    478.066    14.419  
 1.0    7.0    12.0    46.0    237.0    338.0    33.1    211.3    153.0    12.9    1.0    2.0    -1.0    0.0    51.0    -5.0    5.0    -5.0    46.0    33.1    1.0    237.0    211.3    3.0    338.0    4.0    153.0    2.0    478.704    487.069    479.715    499.423    5.028    504.452    21.219  
 1.0    7.0    12.0    217.0    49.0    125.0    201.6    27.1    296.0    15.4    3.0    2.0    -1.0    1.0    212.0    5.0    5.0    5.0    217.0    201.6    3.0    49.0    27.1    1.0    125.0    2.0    296.0    4.0    505.089    513.456    506.101    525.811    5.027    530.837    21.22  
 1.0    7.0    12.0    121.0    206.0    44.0    135.0    228.7    307.0    14.0    2.0    2.0    1.0    1.0    124.0    -3.0    3.0    3.0    121.0    135.0    2.0    206.0    228.7    3.0    44.0    1.0    307.0    4.0    531.475    539.843    532.487    552.197    5.026    557.223    21.22  
 3.0    0.2    12.0    122.0    310.0    212.0    29.0    327.9    236.0    93.0    2.0    2.0    0.0    0.0    132.0    -10.0    10.0    -10.0    310.0    327.9    4.0    212.0    236.0    3.0    122.0    2.0    29.0    1.0    557.861    559.428    558.873    571.783    5.021    576.804    14.421  
 1.0    0.2    12.0    247.0    139.0    313.0    232.9    117.3    21.0    14.1    3.0    2.0    -1.0    0.0    238.0    9.0    9.0    9.0    247.0    232.9    3.0    139.0    117.3    2.0    313.0    4.0    21.0    1.0    577.442    579.009    578.453    591.363    5.022    596.385    14.42  
 3.0    0.2    11.8    212.0    43.0    136.0    315.0    26.5    113.4    103.0    3.0    1.0    0.0    1.0    221.0    -9.0    9.0    9.0    43.0    26.5    1.0    136.0    113.4    2.0    212.0    3.0    315.0    4.0    597.023    598.034    598.59    610.743    5.022    615.765    14.219  
 41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235    41.235  
