 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    0.2    12.0    291.0    218.0    122.0    58.0    229.1    145.7    127.0    4.0    2.0    0.0    0.0    297.0    -6.0    6.0    6.0    218.0    229.1    3.0    122.0    145.7    2.0    291.0    4.0    58.0    1.0    40.804    42.4    41.844    54.754    5.025    59.779    14.45  
 1.0    0.2    12.0    336.0    237.0    38.0    325.5    212.6    143.0    10.5    4.0    2.0    -1.0    1.0    322.0    14.0    14.0    14.0    336.0    325.5    4.0    237.0    212.6    3.0    38.0    1.0    143.0    2.0    60.416    61.984    61.429    74.338    5.022    79.36    14.42  
 1.0    7.0    12.0    218.0    142.0    327.0    205.8    116.9    60.0    12.2    3.0    2.0    -1.0    1.0    216.0    2.0    2.0    2.0    218.0    205.8    3.0    142.0    116.9    2.0    327.0    4.0    60.0    1.0    79.998    88.366    81.01    100.719    5.027    105.746    21.22  
 3.0    7.0    12.0    123.0    235.0    333.0    32.0    224.4    308.7    91.0    2.0    2.0    0.0    0.0    120.0    3.0    3.0    3.0    235.0    224.4    3.0    333.0    308.7    4.0    123.0    2.0    32.0    1.0    106.384    114.753    107.396    127.108    5.024    132.132    21.223  
 3.0    7.0    12.0    217.0    132.0    53.0    336.0    121.6    31.1    119.0    3.0    2.0    0.0    1.0    217.0    0.0    0.0    0.0    132.0    121.6    2.0    53.0    31.1    1.0    217.0    3.0    336.0    4.0    132.77    141.138    133.782    153.493    5.025    158.517    21.222  
 3.0    0.2    12.0    293.0    63.0    141.0    226.0    50.9    120.3    67.0    4.0    2.0    0.0    0.0    291.0    2.0    2.0    2.0    63.0    50.9    1.0    141.0    120.3    2.0    293.0    4.0    226.0    3.0    159.154    160.721    160.165    173.075    5.023    178.098    14.419  
 1.0    0.2    12.0    145.0    306.0    235.0    159.3    334.2    25.0    14.3    2.0    2.0    1.0    0.0    129.0    16.0    16.0    -16.0    145.0    159.3    2.0    306.0    334.2    4.0    235.0    3.0    25.0    1.0    178.736    180.305    179.749    192.658    5.021    197.679    14.42  
 3.0    7.0    5.0    223.0    128.0    60.0    298.0    110.2    37.3    75.0    3.0    1.0    0.0    0.0    209.0    14.0    14.0    -14.0    128.0    110.2    2.0    60.0    37.3    1.0    223.0    3.0    298.0    4.0    198.317    199.329    206.685    212.04    5.02    217.06    14.222  
 1.0    0.2    11.8    305.0    133.0    227.0    291.8    112.3    68.0    13.2    4.0    1.0    -1.0    0.0    301.0    4.0    4.0    4.0    305.0    291.8    4.0    133.0    112.3    2.0    227.0    3.0    68.0    1.0    217.698    218.71    219.266    231.421    5.02    236.44    14.222  
 3.0    0.2    11.8    294.0    33.0    114.0    249.0    48.0    134.7    45.0    4.0    1.0    0.0    0.0    307.0    -13.0    13.0    -13.0    33.0    48.0    1.0    114.0    134.7    2.0    294.0    4.0    249.0    3.0    237.078    238.09    238.646    250.8    5.021    255.821    14.221  
 1.0    0.2    12.0    34.0    311.0    211.0    52.1    333.2    139.0    18.1    1.0    2.0    1.0    1.0    19.0    15.0    15.0    -15.0    34.0    52.1    1.0    311.0    333.2    4.0    211.0    3.0    139.0    2.0    256.459    258.026    257.471    270.381    5.021    275.402    14.42  
 1.0    7.0    5.0    51.0    244.0    158.0    39.5    221.6    337.0    11.5    1.0    1.0    -1.0    0.0    46.0    5.0    5.0    5.0    51.0    39.5    1.0    244.0    221.6    3.0    158.0    2.0    337.0    4.0    276.039    277.052    284.409    289.764    5.019    294.783    14.223  
 1.0    0.2    11.8    113.0    208.0    299.0    124.9    231.7    51.0    11.9    2.0    1.0    1.0    1.0    98.0    15.0    15.0    -15.0    113.0    124.9    2.0    208.0    231.7    3.0    299.0    4.0    51.0    1.0    295.421    296.433    296.989    309.143    5.021    314.163    14.221  
 3.0    0.2    12.0    220.0    314.0    62.0    119.0    297.1    33.6    101.0    3.0    2.0    0.0    1.0    217.0    3.0    3.0    3.0    314.0    297.1    4.0    62.0    33.6    1.0    220.0    3.0    119.0    2.0    314.801    316.368    315.812    328.722    5.022    333.744    14.42  
 1.0    0.2    11.8    212.0    25.0    323.0    223.4    52.9    111.0    11.4    3.0    1.0    1.0    0.0    217.0    -5.0    5.0    5.0    212.0    223.4    3.0    25.0    52.9    1.0    323.0    4.0    111.0    2.0    334.382    335.394    335.95    348.105    5.02    353.125    14.222  
 1.0    0.2    12.0    42.0    239.0    290.0    28.2    210.3    115.0    13.8    1.0    2.0    -1.0    1.0    37.0    5.0    5.0    5.0    42.0    28.2    1.0    239.0    210.3    3.0    290.0    4.0    115.0    2.0    353.762    355.33    354.774    367.684    5.021    372.706    14.421  
 1.0    7.0    5.0    59.0    304.0    216.0    69.3    327.5    135.0    10.3    1.0    1.0    1.0    0.0    51.0    8.0    8.0    -8.0    59.0    69.3    1.0    304.0    327.5    4.0    216.0    3.0    135.0    2.0    373.343    374.355    381.712    387.066    5.021    392.086    14.221  
 3.0    7.0    12.0    227.0    138.0    323.0    21.0    123.2    296.3    154.0    3.0    2.0    0.0    1.0    226.0    1.0    1.0    -1.0    138.0    123.2    2.0    323.0    296.3    4.0    227.0    3.0    21.0    1.0    392.725    401.093    393.737    413.447    5.025    418.472    21.222  
 3.0    0.2    12.0    46.0    316.0    206.0    141.0    326.2    231.9    95.0    1.0    2.0    0.0    0.0    45.0    1.0    1.0    -1.0    316.0    326.2    4.0    206.0    231.9    3.0    46.0    1.0    141.0    2.0    419.109    420.676    420.121    433.03    5.023    438.053    14.419  
 3.0    7.0    5.0    236.0    321.0    65.0    121.0    302.4    36.1    115.0    3.0    1.0    0.0    1.0    233.0    3.0    3.0    3.0    321.0    302.4    4.0    65.0    36.1    1.0    236.0    3.0    121.0    2.0    438.69    439.702    447.058    452.412    5.021    457.433    14.22  
 1.0    0.2    12.0    318.0    50.0    157.0    306.7    25.3    219.0    11.3    4.0    2.0    -1.0    0.0    321.0    -3.0    3.0    -3.0    318.0    306.7    4.0    50.0    25.3    1.0    157.0    2.0    219.0    3.0    458.071    459.639    459.083    471.993    5.021    477.014    14.421  
 1.0    7.0    12.0    46.0    237.0    338.0    33.1    211.3    153.0    12.9    1.0    2.0    -1.0    0.0    53.0    -7.0    7.0    -7.0    46.0    33.1    1.0    237.0    211.3    3.0    338.0    4.0    153.0    2.0    477.652    486.022    478.665    498.375    5.025    503.4    21.221  
 1.0    7.0    12.0    217.0    49.0    125.0    201.6    27.1    296.0    15.4    3.0    2.0    -1.0    1.0    221.0    -4.0    4.0    -4.0    217.0    201.6    3.0    49.0    27.1    1.0    125.0    2.0    296.0    4.0    504.037    512.404    505.048    524.759    5.027    529.786    21.22  
 1.0    7.0    12.0    121.0    206.0    44.0    135.0    228.7    307.0    14.0    2.0    2.0    1.0    1.0    117.0    4.0    4.0    -4.0    121.0    135.0    2.0    206.0    228.7    3.0    44.0    1.0    307.0    4.0    530.423    538.791    531.434    551.144    5.027    556.172    21.219  
 3.0    0.2    12.0    122.0    310.0    212.0    29.0    327.9    236.0    93.0    2.0    2.0    0.0    0.0    118.0    4.0    4.0    4.0    310.0    327.9    4.0    212.0    236.0    3.0    122.0    2.0    29.0    1.0    556.808    558.376    557.82    570.73    5.022    575.753    14.42  
 1.0    0.2    12.0    247.0    139.0    313.0    232.9    117.3    21.0    14.1    3.0    2.0    -1.0    0.0    245.0    2.0    2.0    2.0    247.0    232.9    3.0    139.0    117.3    2.0    313.0    4.0    21.0    1.0    576.39    577.959    577.403    590.314    5.019    595.333    14.422  
 3.0    0.2    11.8    212.0    43.0    136.0    315.0    26.5    113.4    103.0    3.0    1.0    0.0    1.0    214.0    -2.0    2.0    2.0    43.0    26.5    1.0    136.0    113.4    2.0    212.0    3.0    315.0    4.0    595.971    596.982    597.538    609.693    5.021    614.714    14.22  
 40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184    40.184  
