 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 57.0    57.0    14.0    3.0    55.0    0.0    0.0    0.0    44.745    4.736    44.745    45.248    48.962    50.066  
 214.0    224.0    14.0    3.0    215.0    1.0    1.0    0.0    56.303    4.734    56.303    56.807    60.52    61.374  
 151.0    151.0    14.0    3.0    155.0    0.0    0.0    0.0    66.171    4.74    66.171    66.676    70.393    71.646  
 29.0    29.0    14.0    3.0    25.0    0.0    0.0    0.0    76.464    4.739    76.464    76.969    80.684    81.904  
 89.0    89.0    14.0    3.0    85.0    0.0    1.0    1.0    86.606    4.738    86.606    87.109    90.825    92.395  
 332.0    326.0    14.0    3.0    335.0    1.0    1.0    0.0    97.505    4.747    97.505    98.009    101.733    102.668  
 68.0    68.0    14.0    3.0    65.0    0.0    0.0    0.0    108.114    4.745    108.114    108.617    112.341    113.41  
 301.0    311.0    14.0    3.0    305.0    1.0    1.0    0.0    119.542    4.741    119.542    120.046    123.766    124.701  
 316.0    310.0    14.0    3.0    315.0    1.0    0.0    1.0    130.884    4.742    130.884    131.387    135.107    136.41  
 142.0    142.0    14.0    3.0    145.0    0.0    1.0    1.0    142.058    4.742    142.058    142.563    146.282    147.752  
 193.0    199.0    14.0    3.0    195.0    1.0    0.0    1.0    152.263    4.744    152.263    152.766    156.489    157.475  
 169.0    169.0    14.0    3.0    165.0    0.0    0.0    0.0    162.18    4.734    162.18    162.684    166.397    167.299  
 48.0    48.0    14.0    3.0    45.0    0.0    0.0    0.0    173.568    4.739    173.568    174.071    177.788    178.89  
 248.0    254.0    14.0    3.0    245.0    1.0    1.0    0.0    183.919    4.745    183.919    184.423    188.145    189.315  
 98.0    98.0    14.0    3.0    95.0    0.0    0.0    0.0    194.767    4.738    194.767    195.27    198.987    199.972  
 113.0    113.0    14.0    3.0    115.0    0.0    0.0    0.0    205.138    4.741    205.138    205.643    209.361    210.413  
 138.0    138.0    14.0    3.0    135.0    0.0    0.0    0.0    216.413    4.741    216.413    216.916    220.636    221.604  
 281.0    274.0    14.0    3.0    285.0    1.0    1.0    0.0    227.437    4.742    227.437    227.941    231.66    232.713  
 177.0    177.0    14.0    3.0    175.0    0.0    0.0    0.0    237.932    4.738    237.932    238.435    242.151    243.02  
 322.0    330.0    14.0    3.0    325.0    1.0    0.0    1.0    248.732    4.745    248.732    249.236    252.959    253.895  
 8.0    8.0    14.0    3.0    5.0    0.0    0.0    0.0    260.029    4.739    260.029    260.533    264.25    265.17  
 122.0    122.0    14.0    3.0    125.0    0.0    0.0    0.0    271.662    4.732    271.662    272.166    275.876    277.012  
 188.0    179.0    14.0    3.0    185.0    1.0    1.0    0.0    282.768    4.735    282.768    283.271    286.984    288.77  
 347.0    338.0    14.0    3.0    345.0    1.0    0.0    1.0    293.765    4.746    293.765    294.268    297.991    299.345  
 76.0    76.0    14.0    3.0    75.0    0.0    0.0    0.0    304.341    4.743    304.341    304.844    308.566    309.418  
 261.0    253.0    14.0    3.0    265.0    1.0    1.0    0.0    315.518    4.741    315.518    316.021    319.741    320.743  
 277.0    270.0    14.0    3.0    275.0    1.0    1.0    0.0    325.932    4.735    325.932    326.435    330.148    331.367  
 102.0    102.0    14.0    3.0    105.0    0.0    0.0    0.0    336.519    4.738    336.519    337.023    340.739    342.559  
 293.0    299.0    14.0    3.0    295.0    1.0    0.0    1.0    347.361    4.737    347.361    347.865    351.581    352.399  
 237.0    246.0    14.0    3.0    235.0    1.0    1.0    0.0    359.072    4.735    359.072    359.576    363.289    364.191  
 201.0    196.0    14.0    3.0    205.0    1.0    1.0    0.0    370.659    4.74    370.659    371.164    374.88    375.917  
 254.0    249.0    14.0    3.0    255.0    1.0    0.0    1.0    380.731    4.741    380.731    381.235    384.955    386.374  
 17.0    17.0    14.0    3.0    15.0    0.0    0.0    0.0    391.805    4.742    391.805    392.309    396.029    397.031  
 33.0    33.0    14.0    3.0    35.0    0.0    0.0    0.0    402.981    4.742    402.981    403.485    407.204    408.089  
 228.0    223.0    14.0    3.0    225.0    1.0    0.0    1.0    414.546    4.735    414.546    415.05    418.763    419.714  
 351.0    358.0    14.0    3.0    355.0    1.0    0.0    1.0    424.784    4.737    424.784    425.289    429.003    429.989  
 40.038    40.038    40.038    40.038    40.038    40.038    40.038    40.038    40.038    40.038    40.038    40.038    40.038    40.038  
