 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 196.0    196.0    14.0    3.0    195.0    0.0    1.0    1.0    44.998    4.748    44.998    45.502    49.228    50.382  
 152.0    157.0    14.0    3.0    155.0    1.0    1.0    0.0    54.819    4.735    54.819    55.323    59.035    60.121  
 92.0    84.0    14.0    3.0    95.0    1.0    0.0    1.0    65.147    4.746    65.147    65.651    69.376    70.88  
 6.0    358.0    14.0    3.0    5.0    1.0    0.0    1.0    76.733    4.735    76.733    77.237    80.95    81.803  
 63.0    71.0    14.0    3.0    65.0    1.0    1.0    0.0    86.813    4.746    86.813    87.316    91.041    91.944  
 334.0    334.0    14.0    3.0    335.0    0.0    1.0    1.0    97.372    4.744    97.372    97.877    101.599    102.368  
 342.0    342.0    14.0    3.0    345.0    0.0    0.0    0.0    108.159    4.733    108.159    108.663    112.373    113.276  
 246.0    246.0    14.0    3.0    245.0    0.0    1.0    1.0    119.826    4.74    119.826    120.329    124.048    125.485  
 107.0    100.0    14.0    3.0    105.0    1.0    1.0    0.0    130.659    4.732    130.659    131.163    134.873    135.859  
 262.0    262.0    14.0    3.0    265.0    0.0    0.0    0.0    141.275    4.742    141.275    141.778    145.497    146.75  
 271.0    271.0    14.0    3.0    275.0    0.0    0.0    0.0    152.129    4.745    152.129    152.634    156.355    157.241  
 319.0    319.0    14.0    3.0    315.0    0.0    1.0    1.0    163.207    4.742    163.207    163.71    167.43    168.315  
 234.0    234.0    14.0    3.0    235.0    0.0    1.0    1.0    174.091    4.732    174.091    174.595    178.304    178.974  
 211.0    211.0    14.0    3.0    215.0    0.0    1.0    1.0    184.675    4.739    184.675    185.178    188.896    189.681  
 53.0    61.0    14.0    3.0    55.0    1.0    1.0    0.0    195.907    4.748    195.907    196.412    200.137    201.273  
 308.0    308.0    14.0    3.0    305.0    0.0    1.0    1.0    206.248    4.748    206.248    206.752    210.478    211.58  
 259.0    259.0    14.0    3.0    255.0    0.0    0.0    0.0    217.799    4.739    217.799    218.302    222.019    223.139  
 29.0    38.0    14.0    3.0    25.0    1.0    0.0    1.0    229.451    4.746    229.451    229.955    233.678    234.563  
 296.0    296.0    14.0    3.0    295.0    0.0    1.0    1.0    241.1    4.738    241.1    241.603    245.319    246.322  
 323.0    323.0    14.0    3.0    325.0    0.0    0.0    0.0    252.821    4.742    252.821    253.325    257.045    257.93  
 127.0    121.0    14.0    3.0    125.0    1.0    0.0    1.0    262.935    4.734    262.935    263.439    267.152    267.921  
 137.0    143.0    14.0    3.0    135.0    1.0    0.0    1.0    273.973    4.739    273.973    274.477    278.193    279.279  
 209.0    209.0    14.0    3.0    205.0    0.0    1.0    1.0    285.245    4.741    285.245    285.749    289.468    291.188  
 169.0    175.0    14.0    3.0    165.0    1.0    0.0    1.0    295.299    4.745    295.299    295.803    299.525    300.378  
 228.0    228.0    14.0    3.0    225.0    0.0    1.0    1.0    305.807    4.744    305.807    306.311    310.033    310.886  
 183.0    183.0    14.0    3.0    185.0    0.0    0.0    0.0    316.984    4.742    316.984    317.488    321.208    322.16  
 117.0    112.0    14.0    3.0    115.0    1.0    1.0    0.0    327.91    4.74    327.91    328.414    332.132    333.235  
 281.0    281.0    14.0    3.0    285.0    0.0    1.0    1.0    338.654    4.737    338.654    339.158    342.873    343.842  
 73.0    65.0    14.0    3.0    75.0    1.0    0.0    1.0    350.166    4.734    350.166    350.67    354.382    355.418  
 174.0    165.0    14.0    3.0    175.0    1.0    0.0    1.0    360.502    4.739    360.502    361.006    364.723    365.809  
 17.0    23.0    14.0    3.0    15.0    1.0    0.0    1.0    371.774    4.742    371.774    372.278    375.998    377.45  
 41.0    34.0    14.0    3.0    45.0    1.0    0.0    1.0    382.459    4.748    382.459    382.963    386.689    387.508  
 34.0    40.0    14.0    3.0    35.0    1.0    0.0    1.0    393.79    4.742    393.79    394.294    398.014    398.682  
 141.0    134.0    14.0    3.0    145.0    1.0    0.0    1.0    404.306    4.734    404.306    404.809    408.521    409.323  
 81.0    71.0    14.0    3.0    85.0    1.0    0.0    1.0    414.511    4.735    414.511    415.015    418.729    419.397  
 353.0    353.0    14.0    3.0    355.0    0.0    1.0    1.0    424.781    4.74    424.781    425.285    429.002    430.772  
 40.871    40.871    40.871    40.871    40.871    40.871    40.871    40.871    40.871    40.871    40.871    40.871    40.871    40.871  
