 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    7.0    12.0    139.0    40.0    307.0    157.7    62.7    235.0    18.7    2.0    2.0    1.0    1.0    132.0    7.0    7.0    -7.0    139.0    157.7    2.0    40.0    62.7    1.0    307.0    4.0    235.0    3.0    43.751    52.188    44.831    64.545    5.021    69.565    21.292  
 3.0    7.0    5.0    129.0    319.0    249.0    59.0    304.9    222.1    70.0    2.0    1.0    0.0    0.0    127.0    2.0    2.0    2.0    319.0    304.9    4.0    249.0    222.1    3.0    129.0    2.0    59.0    1.0    70.202    71.217    78.576    83.93    5.016    88.946    14.226  
 1.0    0.2    11.8    222.0    128.0    315.0    238.0    151.5    61.0    16.0    3.0    1.0    1.0    0.0    223.0    -1.0    1.0    1.0    222.0    238.0    3.0    128.0    151.5    2.0    315.0    4.0    61.0    1.0    89.584    90.598    91.154    103.309    5.018    108.327    14.223  
 1.0    0.2    11.8    298.0    213.0    119.0    313.9    235.6    22.0    15.9    4.0    1.0    1.0    0.0    298.0    0.0    0.0    0.0    298.0    313.9    4.0    213.0    235.6    3.0    119.0    2.0    22.0    1.0    108.964    109.979    110.536    122.69    5.017    127.707    14.224  
 3.0    7.0    12.0    308.0    126.0    53.0    249.0    115.7    32.3    59.0    4.0    2.0    0.0    1.0    300.0    8.0    8.0    8.0    126.0    115.7    2.0    53.0    32.3    1.0    308.0    4.0    249.0    3.0    128.345    136.715    129.358    149.071    5.023    154.093    21.224  
 3.0    0.2    11.8    120.0    29.0    295.0    239.0    39.5    316.0    119.0    2.0    1.0    0.0    1.0    129.0    -9.0    9.0    9.0    29.0    39.5    1.0    295.0    316.0    4.0    120.0    2.0    239.0    3.0    154.731    155.744    156.301    168.456    5.018    173.474    14.223  
 3.0    0.2    12.0    297.0    62.0    154.0    236.0    43.0    133.6    61.0    4.0    2.0    0.0    1.0    295.0    2.0    2.0    2.0    62.0    43.0    1.0    154.0    133.6    2.0    297.0    4.0    236.0    3.0    174.112    175.682    175.125    188.037    5.018    193.055    14.423  
 3.0    0.2    12.0    134.0    304.0    245.0    50.0    292.9    218.5    84.0    2.0    2.0    0.0    0.0    156.0    -22.0    22.0    -22.0    304.0    292.9    4.0    245.0    218.5    3.0    134.0    2.0    50.0    1.0    193.692    195.269    194.712    207.625    5.028    212.652    14.431  
 3.0    7.0    5.0    158.0    32.0    241.0    305.0    21.0    221.0    147.0    2.0    1.0    0.0    1.0    152.0    6.0    6.0    -6.0    32.0    21.0    1.0    241.0    221.0    3.0    158.0    2.0    305.0    4.0    213.29    214.303    221.661    227.015    5.018    232.033    14.223  
 3.0    0.2    12.0    218.0    156.0    328.0    49.0    140.6    298.5    169.0    3.0    2.0    0.0    0.0    210.0    8.0    8.0    8.0    156.0    140.6    2.0    328.0    298.5    4.0    218.0    3.0    49.0    1.0    232.67    234.241    233.685    246.597    5.017    251.614    14.424  
