 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 11.0    11.0    14.0    3.0    15.0    0.0    0.0    0.0    52.209    4.743    52.209    52.714    56.433    57.972  
 331.0    323.0    14.0    3.0    335.0    1.0    1.0    0.0    63.1    4.743    63.1    63.604    67.325    68.346  
 269.0    279.0    14.0    3.0    265.0    1.0    1.0    0.0    73.193    4.739    73.193    73.697    77.415    78.468  
 249.0    254.0    14.0    3.0    245.0    1.0    1.0    0.0    84.787    4.739    84.787    85.291    89.007    89.943  
 308.0    317.0    14.0    3.0    305.0    1.0    1.0    0.0    95.159    4.741    95.159    95.662    99.381    100.6  
 232.0    227.0    14.0    3.0    235.0    1.0    999.0    999.0    106.003    4.737    106.003    106.507    110.222    112.741  
 61.0    61.0    14.0    3.0    65.0    0.0    0.0    0.0    116.6    4.731    116.6    117.104    120.814    121.883  
 186.0    177.0    14.0    3.0    185.0    1.0    1.0    0.0    127.144    4.745    127.144    127.649    131.371    132.591  
 57.0    57.0    14.0    3.0    55.0    0.0    0.0    0.0    136.943    4.737    136.943    137.448    141.161    142.431  
 294.0    302.0    14.0    3.0    295.0    1.0    1.0    0.0    147.852    4.735    147.852    148.356    152.069    153.255  
 3.0    3.0    14.0    3.0    5.0    0.0    0.0    0.0    158.151    4.744    158.151    158.655    162.377    163.663  
 211.0    204.0    14.0    3.0    215.0    1.0    999.0    999.0    169.039    4.748    169.039    169.543    173.268    175.787  
 142.0    142.0    14.0    3.0    145.0    0.0    0.0    0.0    179.016    4.744    179.016    179.519    183.242    184.294  
 358.0    4.0    14.0    3.0    355.0    1.0    1.0    0.0    189.034    4.734    189.034    189.537    193.249    194.202  
 42.0    42.0    14.0    3.0    45.0    0.0    0.0    0.0    199.111    4.748    199.111    199.615    203.34    204.376  
 96.0    96.0    14.0    3.0    95.0    0.0    0.0    0.0    209.051    4.747    209.051    209.555    213.28    214.433  
 121.0    121.0    14.0    3.0    125.0    0.0    1.0    1.0    218.921    4.734    218.921    219.425    223.138    224.608  
 254.0    263.0    14.0    3.0    255.0    1.0    1.0    0.0    229.689    4.742    229.689    230.193    233.912    235.065  
 198.0    203.0    14.0    3.0    195.0    1.0    0.0    1.0    240.584    4.738    240.584    241.088    244.804    246.49  
 83.0    83.0    14.0    3.0    85.0    0.0    0.0    0.0    251.145    4.734    251.145    251.649    255.361    256.664  
 221.0    211.0    14.0    3.0    225.0    1.0    1.0    0.0    261.153    4.735    261.153    261.656    265.368    266.655  
 272.0    266.0    14.0    3.0    275.0    1.0    1.0    0.0    271.029    4.731    271.029    271.533    275.242    276.328  
 37.0    37.0    14.0    3.0    35.0    0.0    0.0    0.0    282.222    4.745    282.222    282.727    286.45    287.905  
 138.0    138.0    14.0    3.0    135.0    0.0    0.0    0.0    292.448    4.745    292.448    292.952    296.674    297.844  
 318.0    310.0    14.0    3.0    315.0    1.0    0.0    1.0    303.275    4.742    303.275    303.78    307.499    308.452  
 169.0    169.0    14.0    3.0    165.0    0.0    0.0    0.0    313.309    4.749    313.309    313.813    317.539    319.059  
 29.0    29.0    14.0    3.0    25.0    0.0    1.0    1.0    323.12    4.744    323.12    323.623    327.347    329.517  
 119.0    119.0    14.0    3.0    115.0    0.0    0.0    0.0    334.098    4.741    334.098    334.602    338.322    339.29  
 327.0    321.0    14.0    3.0    325.0    1.0    0.0    1.0    345.673    4.741    345.673    346.178    349.896    350.949  
 177.0    177.0    14.0    3.0    175.0    0.0    0.0    0.0    356.116    4.739    356.116    356.62    360.337    361.64  
 288.0    294.0    14.0    3.0    285.0    1.0    1.0    0.0    367.399    4.731    367.399    367.903    371.612    373.666  
 79.0    79.0    14.0    3.0    75.0    0.0    0.0    0.0    378.173    4.732    378.173    378.677    382.386    384.223  
 206.0    215.0    14.0    3.0    205.0    1.0    1.0    0.0    389.897    4.733    389.897    390.402    394.112    395.949  
 109.0    109.0    14.0    3.0    105.0    0.0    0.0    0.0    400.093    4.744    400.093    400.597    404.319    405.405  
 151.0    151.0    14.0    3.0    155.0    0.0    999.0    999.0    410.361    4.734    410.361    410.865    414.577    417.095  
 344.0    336.0    14.0    3.0    345.0    1.0    0.0    1.0    420.544    4.742    420.544    421.048    424.767    425.837  
 48.794    48.794    48.794    48.794    48.794    48.794    48.794    48.794    48.794    48.794    48.794    48.794    48.794    48.794  
