 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 52.0    52.0    14.0    3.0    55.0    0.0    0.0    0.0    54.646    4.74    54.646    55.15    58.868    59.623  
 213.0    208.0    14.0    3.0    215.0    1.0    1.0    0.0    64.856    4.738    64.857    65.36    69.076    69.963  
 159.0    159.0    14.0    3.0    155.0    0.0    999.0    999.0    75.167    4.734    75.167    75.672    79.383    81.902  
 28.0    28.0    14.0    3.0    25.0    0.0    999.0    999.0    85.25    4.742    85.25    85.754    89.474    91.992  
 84.0    84.0    14.0    3.0    85.0    0.0    1.0    1.0    96.721    4.746    96.721    97.225    100.949    102.552  
 339.0    332.0    14.0    3.0    335.0    1.0    0.0    1.0    107.211    4.747    107.211    107.714    111.44    112.876  
 67.0    67.0    14.0    3.0    65.0    0.0    0.0    0.0    117.27    4.746    117.27    117.773    121.497    122.416  
 306.0    300.0    14.0    3.0    305.0    1.0    1.0    0.0    127.298    4.741    127.298    127.802    131.521    132.674  
 312.0    305.0    14.0    3.0    315.0    1.0    1.0    0.0    137.681    4.732    137.681    138.185    141.895    142.781  
 142.0    142.0    14.0    3.0    145.0    0.0    0.0    0.0    148.907    4.732    148.907    149.41    153.12    154.656  
 194.0    187.0    14.0    3.0    195.0    1.0    1.0    0.0    160.271    4.742    160.271    160.775    164.495    165.414  
 169.0    169.0    14.0    3.0    165.0    0.0    0.0    0.0    170.457    4.746    170.457    170.961    174.685    176.489  
 49.0    49.0    14.0    3.0    45.0    0.0    1.0    1.0    180.567    4.744    180.567    181.07    184.793    185.962  
 244.0    234.0    14.0    3.0    245.0    1.0    1.0    0.0    190.674    4.744    190.674    191.178    194.9    195.936  
 99.0    99.0    14.0    3.0    95.0    0.0    1.0    1.0    202.321    4.738    202.321    202.824    206.542    208.145  
 114.0    114.0    14.0    3.0    115.0    0.0    0.0    0.0    212.554    4.748    212.554    213.058    216.783    217.668  
 136.0    136.0    14.0    3.0    135.0    0.0    1.0    1.0    224.244    4.732    224.244    224.748    228.458    229.427  
 287.0    292.0    14.0    3.0    285.0    1.0    1.0    0.0    234.359    4.741    234.359    234.863    238.582    240.185  
 174.0    174.0    14.0    3.0    175.0    0.0    1.0    1.0    244.363    4.745    244.363    244.867    248.589    249.725  
 327.0    322.0    14.0    3.0    325.0    1.0    1.0    0.0    254.341    4.74    254.341    254.845    258.563    260.416  
 9.0    9.0    14.0    3.0    5.0    0.0    0.0    0.0    264.973    4.733    264.973    265.478    269.187    270.707  
 127.0    127.0    14.0    3.0    125.0    0.0    999.0    999.0    274.869    4.745    274.869    275.373    279.095    281.613  
 183.0    193.0    14.0    3.0    185.0    1.0    1.0    0.0    286.563    4.742    286.563    287.067    290.786    291.922  
 341.0    346.0    14.0    3.0    345.0    1.0    0.0    1.0    297.356    4.74    297.356    297.86    301.577    302.43  
 72.0    72.0    14.0    3.0    75.0    0.0    0.0    0.0    308.619    4.736    308.619    309.123    312.836    314.772  
 261.0    270.0    14.0    3.0    265.0    1.0    0.0    1.0    319.798    4.731    319.798    320.301    324.01    325.229  
 273.0    281.0    14.0    3.0    275.0    1.0    1.0    0.0    330.851    4.735    330.852    331.355    335.069    336.438  
 108.0    108.0    14.0    3.0    105.0    0.0    999.0    999.0    341.059    4.735    341.059    341.562    345.276    347.794  
 296.0    287.0    14.0    3.0    295.0    1.0    1.0    0.0    352.414    4.739    352.414    352.918    356.634    357.72  
 233.0    241.0    14.0    3.0    235.0    1.0    1.0    0.0    362.254    4.738    362.254    362.758    366.474    367.761  
 206.0    213.0    14.0    3.0    205.0    1.0    1.0    0.0    372.805    4.746    372.805    373.308    377.032    378.235  
 254.0    264.0    14.0    3.0    255.0    1.0    1.0    0.0    383.213    4.745    383.213    383.717    387.44    388.309  
 19.0    19.0    14.0    3.0    15.0    0.0    999.0    999.0    393.841    4.742    393.841    394.345    398.064    400.582  
 39.0    39.0    14.0    3.0    35.0    0.0    0.0    0.0    404.051    4.739    404.051    404.555    408.271    409.958  
 222.0    231.0    14.0    3.0    225.0    1.0    1.0    0.0    414.622    4.743    414.622    415.125    418.846    420.565  
 351.0    344.0    14.0    3.0    355.0    1.0    1.0    0.0    425.267    4.737    425.267    425.771    429.487    430.289  
 51.029    51.029    51.029    51.029    51.029    51.029    51.029    51.029    51.029    51.029    51.029    51.029    51.029    51.029  
