 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 53.0    53.0    14.0    3.0    55.0    0.0    0.0    0.0    46.316    4.732    46.316    46.819    50.529    51.617  
 217.0    207.0    14.0    3.0    215.0    1.0    1.0    0.0    57.461    4.744    57.461    57.965    61.687    63.442  
 157.0    157.0    14.0    3.0    155.0    0.0    1.0    1.0    68.695    4.736    68.695    69.199    72.912    74.098  
 23.0    23.0    14.0    3.0    25.0    0.0    0.0    0.0    79.693    4.746    79.693    80.197    83.92    85.139  
 86.0    86.0    14.0    3.0    85.0    0.0    1.0    1.0    90.49    4.739    90.491    90.994    94.711    95.33  
 337.0    347.0    14.0    3.0    335.0    1.0    0.0    1.0    100.732    4.738    100.732    101.236    104.952    106.638  
 62.0    62.0    14.0    3.0    65.0    0.0    1.0    1.0    111.964    4.747    111.964    112.468    116.193    117.313  
 309.0    318.0    14.0    3.0    305.0    1.0    0.0    1.0    122.954    4.732    122.954    123.458    127.168    128.087  
 316.0    308.0    14.0    3.0    315.0    1.0    1.0    0.0    134.219    4.742    134.219    134.724    138.443    139.395  
 148.0    148.0    14.0    3.0    145.0    0.0    1.0    1.0    145.513    4.74    145.513    146.017    149.734    150.72  
 199.0    206.0    14.0    3.0    195.0    1.0    0.0    1.0    156.316    4.744    156.316    156.82    160.542    161.979  
 167.0    167.0    14.0    3.0    165.0    0.0    1.0    1.0    167.643    4.742    167.643    168.147    171.867    172.886  
 49.0    49.0    14.0    3.0    45.0    0.0    0.0    0.0    178.578    4.731    178.579    179.082    182.791    184.378  
 246.0    251.0    14.0    3.0    245.0    1.0    0.0    1.0    188.692    4.741    188.692    189.196    192.916    193.818  
 98.0    98.0    14.0    3.0    95.0    0.0    1.0    1.0    199.536    4.739    199.536    200.04    203.756    204.743  
 114.0    114.0    14.0    3.0    115.0    0.0    1.0    1.0    210.908    4.742    210.908    211.412    215.132    216.084  
 138.0    138.0    14.0    3.0    135.0    0.0    1.0    1.0    222.193    4.731    222.193    222.696    226.406    227.459  
 283.0    275.0    14.0    3.0    285.0    1.0    0.0    1.0    233.838    4.745    233.838    234.341    238.065    239.501  
 179.0    179.0    14.0    3.0    175.0    0.0    1.0    1.0    244.015    4.742    244.015    244.518    248.239    249.008  
 328.0    334.0    14.0    3.0    325.0    1.0    0.0    1.0    254.64    4.742    254.64    255.143    258.863    260.016  
 4.0    4.0    14.0    3.0    5.0    0.0    1.0    1.0    265.155    4.751    265.155    265.659    269.387    270.49  
 121.0    121.0    14.0    3.0    125.0    0.0    1.0    1.0    274.988    4.74    274.988    275.492    279.211    280.348  
 181.0    189.0    14.0    3.0    185.0    1.0    0.0    1.0    286.671    4.735    286.671    287.174    290.886    292.156  
 349.0    359.0    14.0    3.0    345.0    1.0    0.0    1.0    297.067    4.745    297.067    297.571    301.294    302.163  
 71.0    71.0    14.0    3.0    75.0    0.0    1.0    1.0    308.205    4.731    308.205    308.708    312.419    314.539  
 268.0    273.0    14.0    3.0    265.0    1.0    0.0    1.0    318.68    4.749    318.68    319.184    322.91    323.995  
 274.0    264.0    14.0    3.0    275.0    1.0    0.0    1.0    329.662    4.741    329.662    330.165    333.884    334.887  
 107.0    107.0    14.0    3.0    105.0    0.0    1.0    1.0    340.556    4.737    340.556    341.059    344.776    345.878  
 293.0    302.0    14.0    3.0    295.0    1.0    1.0    0.0    350.717    4.734    350.717    351.221    354.933    356.002  
 236.0    244.0    14.0    3.0    235.0    1.0    1.0    0.0    360.604    4.737    360.604    361.108    364.823    365.876  
 206.0    199.0    14.0    3.0    205.0    1.0    1.0    0.0    370.704    4.745    370.704    371.209    374.93    375.833  
 251.0    246.0    14.0    3.0    255.0    1.0    1.0    0.0    381.041    4.732    381.041    381.546    385.255    386.374  
 13.0    13.0    14.0    3.0    15.0    0.0    1.0    1.0    391.645    4.735    391.645    392.149    395.863    396.898  
 36.0    36.0    14.0    3.0    35.0    0.0    1.0    1.0    402.984    4.737    402.984    403.487    407.204    408.307  
 223.0    231.0    14.0    3.0    225.0    1.0    1.0    0.0    413.854    4.743    413.854    414.357    418.078    419.048  
 353.0    360.0    14.0    3.0    355.0    1.0    0.0    1.0    425.54    4.732    425.54    426.043    429.754    430.873  
 41.639    41.639    41.639    41.639    41.639    41.639    41.639    41.639    41.639    41.639    41.639    41.639    41.639    41.639  
