 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    7.0    12.0    205.0    316.0    23.0    121.0    329.6    45.6    84.0    3.0    2.0    0.0    0.0    211.0    -6.0    6.0    -6.0    316.0    329.6    4.0    23.0    45.6    1.0    205.0    3.0    121.0    2.0    42.806    51.201    43.846    63.556    5.03    68.586    21.25  
 1.0    7.0    5.0    136.0    51.0    231.0    116.8    28.1    290.0    19.2    2.0    1.0    -1.0    1.0    114.0    22.0    22.0    22.0    136.0    116.8    2.0    51.0    28.1    1.0    231.0    3.0    290.0    4.0    69.224    70.237    77.593    82.947    5.02    87.967    14.222  
 3.0    7.0    5.0    240.0    326.0    140.0    43.0    315.4    119.3    163.0    3.0    1.0    0.0    1.0    218.0    22.0    22.0    -22.0    326.0    315.4    4.0    140.0    119.3    2.0    240.0    3.0    43.0    1.0    88.604    89.616    96.97    102.324    5.023    107.347    14.219  
 1.0    7.0    12.0    52.0    335.0    157.0    41.8    311.9    234.0    10.2    1.0    2.0    -1.0    0.0    60.0    -8.0    8.0    -8.0    52.0    41.8    1.0    335.0    311.9    4.0    157.0    2.0    234.0    3.0    107.985    116.354    108.998    128.707    5.026    133.733    21.221  
 3.0    7.0    5.0    32.0    139.0    235.0    330.0    123.9    205.7    62.0    1.0    1.0    0.0    0.0    43.0    -11.0    11.0    -11.0    139.0    123.9    2.0    235.0    205.7    3.0    32.0    1.0    330.0    4.0    134.371    135.383    142.74    148.093    5.021    153.114    14.221  
 3.0    7.0    12.0    230.0    133.0    50.0    329.0    118.6    24.3    99.0    3.0    2.0    0.0    1.0    206.0    24.0    24.0    -24.0    133.0    118.6    2.0    50.0    24.3    1.0    230.0    3.0    329.0    4.0    153.752    162.117    154.763    174.472    5.027    179.5    21.219  
 1.0    0.2    11.8    147.0    69.0    200.0    127.6    48.7    302.0    19.4    2.0    1.0    -1.0    0.0    152.0    -5.0    5.0    -5.0    147.0    127.6    2.0    69.0    48.7    1.0    200.0    3.0    302.0    4.0    180.137    181.148    181.704    193.859    5.022    198.88    14.22  
 1.0    7.0    5.0    214.0    129.0    31.0    233.3    150.8    327.0    19.3    3.0    1.0    1.0    1.0    199.0    15.0    15.0    -15.0    214.0    233.3    3.0    129.0    150.8    2.0    31.0    1.0    327.0    4.0    199.518    200.529    207.886    213.239    5.022    218.261    14.22  
 3.0    0.2    12.0    201.0    57.0    144.0    308.0    42.2    119.7    107.0    3.0    2.0    0.0    1.0    193.0    8.0    8.0    -8.0    57.0    42.2    1.0    144.0    119.7    2.0    201.0    3.0    308.0    4.0    218.899    220.464    219.91    232.818    5.024    237.842    14.418  
 1.0    7.0    5.0    208.0    128.0    52.0    219.0    157.1    319.0    11.0    3.0    1.0    1.0    0.0    190.0    18.0    18.0    -18.0    208.0    219.0    3.0    128.0    157.1    2.0    52.0    1.0    319.0    4.0    238.48    239.491    246.848    252.203    5.02    257.223    14.222  
 1.0    7.0    12.0    57.0    336.0    233.0    43.1    313.0    118.0    13.9    1.0    2.0    -1.0    0.0    72.0    -15.0    15.0    -15.0    57.0    43.1    1.0    336.0    313.0    4.0    233.0    3.0    118.0    2.0    257.861    266.229    258.872    278.584    5.025    283.608    21.222  
