 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    47.0    125.0    322.0    66.0    149.9    246.0    19.0    1.0    1.0    1.0    1.0    50.0    -3.0    3.0    3.0    47.0    66.0    1.0    125.0    149.9    2.0    322.0    4.0    246.0    3.0    64.972    66.014    66.57    78.724    5.023    83.747    14.253  
 1.0    0.2    11.8    28.0    293.0    201.0    46.8    320.9    152.0    18.8    1.0    1.0    1.0    0.0    28.0    0.0    0.0    0.0    28.0    46.8    1.0    293.0    320.9    4.0    201.0    3.0    152.0    2.0    84.384    85.398    85.953    98.106    5.021    103.127    14.221  
 1.0    7.0    5.0    241.0    65.0    334.0    230.9    42.9    113.0    10.1    3.0    1.0    -1.0    0.0    247.0    -6.0    6.0    -6.0    241.0    230.9    3.0    65.0    42.9    1.0    334.0    4.0    113.0    2.0    103.765    104.778    112.133    117.487    5.021    122.508    14.22  
 1.0    7.0    12.0    211.0    31.0    303.0    228.1    56.7    159.0    17.1    3.0    2.0    1.0    0.0    254.0    -43.0    43.0    -43.0    211.0    228.1    3.0    31.0    56.7    1.0    303.0    4.0    159.0    2.0    123.146    131.516    124.159    143.871    5.023    148.894    21.224  
 3.0    7.0    12.0    201.0    48.0    322.0    141.0    29.1    295.4    60.0    3.0    2.0    0.0    1.0    180.0    21.0    21.0    21.0    48.0    29.1    1.0    322.0    295.4    4.0    201.0    3.0    141.0    2.0    149.532    157.901    150.545    170.256    5.024    175.28    21.223  
 3.0    0.2    11.8    309.0    204.0    135.0    63.0    216.8    156.1    114.0    4.0    1.0    0.0    0.0    314.0    -5.0    5.0    5.0    204.0    216.8    3.0    135.0    156.1    2.0    309.0    4.0    63.0    1.0    175.917    176.929    177.484    189.638    5.022    194.66    14.219  
 3.0    0.2    11.8    140.0    49.0    331.0    225.0    33.3    308.6    85.0    2.0    1.0    0.0    0.0    160.0    -20.0    20.0    20.0    49.0    33.3    1.0    331.0    308.6    4.0    140.0    2.0    225.0    3.0    195.298    196.31    196.865    209.018    5.023    214.041    14.219  
 3.0    0.2    12.0    320.0    124.0    216.0    27.0    141.4    238.6    67.0    4.0    2.0    0.0    1.0    338.0    -18.0    18.0    18.0    124.0    141.4    2.0    216.0    238.6    3.0    320.0    4.0    27.0    1.0    214.678    216.246    215.69    228.6    5.022    233.622    14.42  
 1.0    0.2    11.8    222.0    56.0    158.0    209.8    29.9    315.0    12.2    3.0    1.0    -1.0    1.0    214.0    8.0    8.0    8.0    222.0    209.8    3.0    56.0    29.9    1.0    158.0    2.0    315.0    4.0    234.26    235.273    235.828    247.983    5.02    253.003    14.222  
 3.0    7.0    12.0    308.0    47.0    210.0    130.0    64.9    235.4    178.0    4.0    2.0    0.0    1.0    305.0    3.0    3.0    3.0    47.0    64.9    1.0    210.0    235.4    3.0    308.0    4.0    130.0    2.0    253.64    262.008    254.653    274.363    5.026    279.389    21.221  
 3.0    0.2    12.0    125.0    225.0    298.0    42.0    240.2    318.0    83.0    2.0    2.0    0.0    0.0    110.0    15.0    15.0    15.0    225.0    240.2    3.0    298.0    318.0    4.0    125.0    2.0    42.0    1.0    280.026    281.595    281.038    293.949    5.021    298.969    14.421  
 3.0    7.0    12.0    294.0    240.0    60.0    146.0    224.4    33.5    148.0    4.0    2.0    0.0    0.0    286.0    8.0    8.0    8.0    240.0    224.4    3.0    60.0    33.5    1.0    294.0    4.0    146.0    2.0    299.607    307.975    300.618    320.328    5.027    325.355    21.22  
 1.0    0.2    12.0    321.0    158.0    36.0    307.5    135.3    235.0    13.5    4.0    2.0    -1.0    0.0    292.0    29.0    29.0    -29.0    321.0    307.5    4.0    158.0    135.3    2.0    36.0    1.0    235.0    3.0    325.992    327.56    327.004    339.913    5.023    344.936    14.419  
 1.0    0.2    12.0    317.0    211.0    59.0    333.3    231.2    115.0    16.3    4.0    2.0    1.0    0.0    303.0    14.0    14.0    -14.0    317.0    333.3    4.0    211.0    231.2    3.0    59.0    1.0    115.0    2.0    345.573    347.143    346.586    359.496    5.021    364.517    14.421  
 3.0    7.0    12.0    294.0    20.0    209.0    128.0    31.2    235.0    166.0    4.0    2.0    0.0    0.0    320.0    -26.0    26.0    -26.0    20.0    31.2    1.0    209.0    235.0    3.0    294.0    4.0    128.0    2.0    365.154    373.523    366.166    385.878    5.025    390.902    21.222  
 1.0    0.2    12.0    123.0    215.0    334.0    135.6    236.4    32.0    12.6    2.0    2.0    1.0    0.0    127.0    -4.0    4.0    4.0    123.0    135.6    2.0    215.0    236.4    3.0    334.0    4.0    32.0    1.0    391.541    393.109    392.552    405.462    5.021    410.484    14.421  
 3.0    0.2    11.8    206.0    145.0    315.0    23.0    127.3    291.1    177.0    3.0    1.0    0.0    1.0    201.0    5.0    5.0    -5.0    145.0    127.3    2.0    315.0    291.1    4.0    206.0    3.0    23.0    1.0    411.121    412.132    412.688    424.843    5.022    429.864    14.22  
 3.0    0.2    11.8    50.0    150.0    247.0    305.0    138.0    217.4    105.0    1.0    1.0    0.0    0.0    73.0    -23.0    23.0    -23.0    150.0    138.0    2.0    247.0    217.4    3.0    50.0    1.0    305.0    4.0    430.501    431.514    432.069    444.223    5.022    449.245    14.22  
 3.0    7.0    12.0    238.0    64.0    146.0    300.0    53.9    117.1    62.0    3.0    2.0    0.0    0.0    262.0    -24.0    24.0    24.0    64.0    53.9    1.0    146.0    117.1    2.0    238.0    3.0    300.0    4.0    449.883    458.251    450.896    470.607    5.024    475.631    21.223  
 1.0    0.2    12.0    50.0    334.0    135.0    37.8    312.5    215.0    12.2    1.0    2.0    -1.0    1.0    56.0    -6.0    6.0    -6.0    50.0    37.8    1.0    334.0    312.5    4.0    135.0    2.0    215.0    3.0    476.267    477.836    477.28    490.19    5.022    495.212    14.42  
 1.0    0.2    12.0    329.0    142.0    36.0    316.3    119.9    213.0    12.7    4.0    2.0    -1.0    0.0    328.0    1.0    1.0    1.0    329.0    316.3    4.0    142.0    119.9    2.0    36.0    1.0    213.0    3.0    495.848    497.416    496.86    509.771    5.021    514.792    14.421  
