 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 192.0    192.0    14.0    3.0    195.0    0.0    1.0    1.0    50.788    4.745    50.788    51.292    55.015    56.37  
 99.0    94.0    14.0    3.0    95.0    1.0    0.0    1.0    60.735    4.739    60.735    61.239    64.955    66.094  
 273.0    273.0    14.0    3.0    275.0    0.0    0.0    0.0    72.394    4.738    72.394    72.898    76.614    78.117  
 323.0    323.0    14.0    3.0    325.0    0.0    0.0    0.0    83.975    4.732    83.975    84.48    88.189    89.242  
 37.0    47.0    14.0    3.0    35.0    1.0    1.0    0.0    95.67    4.746    95.67    96.174    99.897    101.367  
 121.0    127.0    14.0    3.0    125.0    1.0    0.0    1.0    107.109    4.731    107.109    107.613    111.323    112.426  
 229.0    229.0    14.0    3.0    225.0    0.0    0.0    0.0    116.994    4.738    116.994    117.498    121.213    122.098  
 287.0    287.0    14.0    3.0    285.0    0.0    0.0    0.0    126.894    4.745    126.894    127.398    131.12    132.79  
 353.0    353.0    14.0    3.0    355.0    0.0    0.0    0.0    138.131    4.732    138.131    138.635    142.345    143.28  
 173.0    183.0    14.0    3.0    175.0    1.0    1.0    0.0    148.686    4.735    148.686    149.189    152.902    153.722  
 246.0    246.0    14.0    3.0    245.0    0.0    1.0    1.0    159.894    4.735    159.894    160.398    164.11    165.864  
 79.0    74.0    14.0    3.0    75.0    1.0    0.0    1.0    170.642    4.745    170.642    171.144    174.868    176.154  
 162.0    170.0    14.0    3.0    165.0    1.0    0.0    1.0    181.409    4.734    181.409    181.913    185.626    186.595  
 108.0    114.0    14.0    3.0    105.0    1.0    0.0    1.0    191.617    4.735    191.617    192.121    195.834    196.953  
 332.0    332.0    14.0    3.0    335.0    0.0    0.0    0.0    202.535    4.741    202.535    203.039    206.758    207.994  
 44.0    39.0    14.0    3.0    45.0    1.0    0.0    1.0    214.29    4.745    214.29    214.793    218.517    219.502  
 348.0    348.0    14.0    3.0    345.0    0.0    1.0    1.0    225.268    4.741    225.268    225.772    229.491    231.011  
 148.0    141.0    14.0    3.0    145.0    1.0    1.0    0.0    236.452    4.732    236.452    236.956    240.666    241.868  
 211.0    211.0    14.0    3.0    215.0    0.0    1.0    1.0    247.476    4.733    247.476    247.98    251.69    252.893  
 59.0    49.0    14.0    3.0    55.0    1.0    0.0    1.0    259.102    4.732    259.102    259.605    263.316    264.702  
 186.0    186.0    14.0    3.0    185.0    0.0    0.0    0.0    269.206    4.734    269.206    269.71    273.423    275.076  
 66.0    71.0    14.0    3.0    65.0    1.0    0.0    1.0    280.714    4.735    280.715    281.218    284.931    285.799  
 308.0    308.0    14.0    3.0    305.0    0.0    0.0    0.0    290.772    4.734    290.772    291.276    294.988    297.142  
 207.0    207.0    14.0    3.0    205.0    0.0    0.0    0.0    301.82    4.745    301.82    302.324    306.046    307.199  
 233.0    233.0    14.0    3.0    235.0    0.0    0.0    0.0    313.588    4.736    313.588    314.091    317.805    318.924  
 316.0    316.0    14.0    3.0    315.0    0.0    0.0    0.0    325.216    4.732    325.217    325.72    329.43    330.199  
 82.0    76.0    14.0    3.0    85.0    1.0    1.0    0.0    335.311    4.745    335.311    335.814    339.537    340.64  
 112.0    104.0    14.0    3.0    115.0    1.0    1.0    0.0    346.469    4.745    346.469    346.973    350.695    351.631  
 139.0    146.0    14.0    3.0    135.0    1.0    0.0    1.0    357.556    4.732    357.556    358.06    361.77    363.456  
 22.0    27.0    14.0    3.0    25.0    1.0    0.0    1.0    369.061    4.736    369.061    369.565    373.278    374.314  
 16.0    21.0    14.0    3.0    15.0    1.0    1.0    0.0    379.26    4.744    379.26    379.764    383.486    384.872  
 258.0    258.0    14.0    3.0    255.0    0.0    1.0    1.0    389.487    4.742    389.487    389.991    393.71    394.895  
 298.0    298.0    14.0    3.0    295.0    0.0    1.0    1.0    400.731    4.739    400.731    401.235    404.951    406.637  
 6.0    0.0    14.0    3.0    5.0    1.0    1.0    0.0    411.822    4.739    411.822    412.326    416.043    417.195  
 261.0    261.0    14.0    3.0    265.0    0.0    0.0    0.0    423.544    4.741    423.544    424.048    427.768    428.937  
 159.0    154.0    14.0    3.0    155.0    1.0    1.0    0.0    434.488    4.739    434.488    434.992    438.709    440.396  
 47.693    47.693    47.693    47.693    47.693    47.693    47.693    47.693    47.693    47.693    47.693    47.693    47.693    47.693  
