 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 16.0    16.0    14.0    3.0    15.0    0.0    0.0    0.0    50.296    4.738    50.296    50.8    54.515    56.854  
 334.0    327.0    14.0    3.0    335.0    1.0    999.0    999.0    61.442    4.733    61.442    61.947    65.657    68.175  
 269.0    262.0    14.0    3.0    265.0    1.0    0.0    1.0    71.405    4.744    71.405    71.909    75.63    77.217  
 244.0    250.0    14.0    3.0    245.0    1.0    999.0    999.0    81.382    4.741    81.382    81.886    85.604    88.123  
 301.0    309.0    14.0    3.0    305.0    1.0    0.0    1.0    92.172    4.742    92.172    92.677    96.395    98.215  
 237.0    232.0    14.0    3.0    235.0    1.0    0.0    1.0    102.245    4.742    102.245    102.749    106.469    107.522  
 64.0    64.0    14.0    3.0    65.0    0.0    0.0    0.0    113.311    4.735    113.311    113.814    117.528    118.93  
 183.0    189.0    14.0    3.0    185.0    1.0    999.0    999.0    124.24    4.748    124.24    124.743    128.469    130.988  
 56.0    56.0    14.0    3.0    55.0    0.0    0.0    0.0    134.257    4.738    134.257    134.761    138.476    139.595  
 298.0    303.0    14.0    3.0    295.0    1.0    999.0    999.0    144.286    4.732    144.286    144.789    148.5    151.018  
 8.0    8.0    14.0    3.0    5.0    0.0    999.0    999.0    155.568    4.741    155.568    156.071    159.791    162.309  
 214.0    207.0    14.0    3.0    215.0    1.0    0.0    1.0    166.611    4.739    166.611    167.115    170.832    172.403  
 149.0    149.0    14.0    3.0    145.0    0.0    0.0    0.0    178.164    4.746    178.164    178.668    182.391    183.61  
 359.0    351.0    14.0    3.0    355.0    1.0    999.0    999.0    188.582    4.735    188.582    189.085    192.798    195.317  
 48.0    48.0    14.0    3.0    45.0    0.0    0.0    0.0    199.206    4.736    199.206    199.708    203.423    204.709  
 99.0    99.0    14.0    3.0    95.0    0.0    999.0    999.0    210.755    4.744    210.755    211.258    214.981    217.499  
 128.0    128.0    14.0    3.0    125.0    0.0    0.0    0.0    221.392    4.748    221.392    221.896    225.622    226.642  
 258.0    252.0    14.0    3.0    255.0    1.0    999.0    999.0    232.374    4.741    232.374    232.878    236.597    239.115  
 194.0    186.0    14.0    3.0    195.0    1.0    999.0    999.0    243.236    4.738    243.236    243.739    247.455    249.973  
 82.0    82.0    14.0    3.0    85.0    0.0    0.0    0.0    254.033    4.732    254.033    254.536    258.246    258.882  
 227.0    233.0    14.0    3.0    225.0    1.0    999.0    999.0    264.338    4.734    264.338    264.842    268.553    271.072  
 277.0    287.0    14.0    3.0    275.0    1.0    999.0    999.0    274.511    4.734    274.511    275.016    278.727    281.245  
 38.0    38.0    14.0    3.0    35.0    0.0    999.0    999.0    285.52    4.733    285.52    286.023    289.735    292.253  
 131.0    131.0    14.0    3.0    135.0    0.0    999.0    999.0    296.177    4.734    296.177    296.681    300.393    302.911  
 314.0    320.0    14.0    3.0    315.0    1.0    0.0    1.0    306.665    4.737    306.665    307.169    310.884    312.22  
 161.0    161.0    14.0    3.0    165.0    0.0    999.0    999.0    317.294    4.736    317.294    317.797    321.508    324.03  
 29.0    29.0    14.0    3.0    25.0    0.0    0.0    0.0    327.777    4.74    327.777    328.281    331.999    333.085  
 114.0    114.0    14.0    3.0    115.0    0.0    0.0    0.0    337.6    4.742    337.6    338.103    341.823    342.525  
 328.0    322.0    14.0    3.0    325.0    1.0    999.0    999.0    347.544    4.738    347.544    348.047    351.764    354.282  
 174.0    174.0    14.0    3.0    175.0    0.0    999.0    999.0    357.782    4.741    357.782    358.285    362.004    364.523  
 283.0    278.0    14.0    3.0    285.0    1.0    999.0    999.0    367.952    4.744    367.952    368.456    372.179    374.696  
 73.0    73.0    14.0    3.0    75.0    0.0    0.0    0.0    377.871    4.733    377.871    378.374    382.086    382.955  
 202.0    197.0    14.0    3.0    205.0    1.0    999.0    999.0    389.116    4.746    389.116    389.621    393.344    395.862  
 104.0    104.0    14.0    3.0    105.0    0.0    0.0    0.0    399.481    4.738    399.481    399.985    403.701    404.703  
 154.0    154.0    14.0    3.0    155.0    0.0    0.0    0.0    410.963    4.731    410.963    411.467    415.177    416.128  
 341.0    351.0    14.0    3.0    345.0    1.0    999.0    999.0    421.457    4.745    421.457    421.961    425.684    428.202  
 47.059    47.059    47.059    47.059    47.059    47.059    47.059    47.059    47.059    47.059    47.059    47.059    47.059    47.059  
