 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    7.0    12.0    205.0    316.0    23.0    121.0    329.6    45.6    84.0    3.0    2.0    0.0    0.0    215.0    -10.0    10.0    -10.0    316.0    329.6    4.0    23.0    45.6    1.0    205.0    3.0    121.0    2.0    48.494    56.891    49.534    69.245    5.028    74.273    21.251  
 1.0    7.0    5.0    136.0    51.0    231.0    116.8    28.1    290.0    19.2    2.0    1.0    -1.0    1.0    133.0    3.0    3.0    3.0    136.0    116.8    2.0    51.0    28.1    1.0    231.0    3.0    290.0    4.0    74.911    75.923    83.281    88.636    5.018    93.654    14.224  
 3.0    7.0    5.0    240.0    326.0    140.0    43.0    315.4    119.3    163.0    3.0    1.0    0.0    1.0    222.0    18.0    18.0    -18.0    326.0    315.4    4.0    140.0    119.3    2.0    240.0    3.0    43.0    1.0    94.292    95.303    102.66    108.014    5.021    113.035    14.221  
 1.0    7.0    12.0    52.0    335.0    157.0    41.8    311.9    234.0    10.2    1.0    2.0    -1.0    0.0    50.0    2.0    2.0    2.0    52.0    41.8    1.0    335.0    311.9    4.0    157.0    2.0    234.0    3.0    113.673    122.041    114.685    134.395    5.026    139.421    21.221  
 3.0    7.0    5.0    32.0    139.0    235.0    330.0    123.9    205.7    62.0    1.0    1.0    0.0    0.0    46.0    -14.0    14.0    -14.0    139.0    123.9    2.0    235.0    205.7    3.0    32.0    1.0    330.0    4.0    140.059    141.071    148.428    153.782    5.019    158.802    14.223  
 3.0    7.0    12.0    230.0    133.0    50.0    329.0    118.6    24.3    99.0    3.0    2.0    0.0    1.0    238.0    -8.0    8.0    8.0    133.0    118.6    2.0    50.0    24.3    1.0    230.0    3.0    329.0    4.0    159.439    167.809    160.452    180.164    5.023    185.187    21.224  
 1.0    0.2    11.8    147.0    69.0    200.0    127.6    48.7    302.0    19.4    2.0    1.0    -1.0    0.0    141.0    6.0    6.0    6.0    147.0    127.6    2.0    69.0    48.7    1.0    200.0    3.0    302.0    4.0    185.825    186.836    187.392    199.546    5.022    204.568    14.22  
 1.0    7.0    5.0    214.0    129.0    31.0    233.3    150.8    327.0    19.3    3.0    1.0    1.0    1.0    215.0    -1.0    1.0    1.0    214.0    233.3    3.0    129.0    150.8    2.0    31.0    1.0    327.0    4.0    205.205    206.216    213.572    218.925    5.023    223.949    14.218  
 3.0    0.2    12.0    201.0    57.0    144.0    308.0    42.2    119.7    107.0    3.0    2.0    0.0    1.0    204.0    -3.0    3.0    3.0    57.0    42.2    1.0    144.0    119.7    2.0    201.0    3.0    308.0    4.0    224.586    226.154    225.598    238.508    5.021    243.529    14.42  
 1.0    7.0    5.0    208.0    128.0    52.0    219.0    157.1    319.0    11.0    3.0    1.0    1.0    0.0    219.0    -11.0    11.0    11.0    208.0    219.0    3.0    128.0    157.1    2.0    52.0    1.0    319.0    4.0    244.166    245.179    252.535    257.89    5.021    262.91    14.221  
 1.0    7.0    12.0    57.0    336.0    233.0    43.1    313.0    118.0    13.9    1.0    2.0    -1.0    0.0    61.0    -4.0    4.0    -4.0    57.0    43.1    1.0    336.0    313.0    4.0    233.0    3.0    118.0    2.0    263.548    271.915    264.56    284.269    5.027    289.296    21.22  
