 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    0.2    12.0    144.0    307.0    55.0    207.0    292.7    27.3    63.0    2.0    2.0    0.0    1.0    118.0    26.0    26.0    -26.0    307.0    292.7    4.0    55.0    27.3    1.0    144.0    2.0    207.0    3.0    46.571    48.208    47.651    60.57    5.016    65.586    14.491  
 1.0    0.2    11.8    111.0    310.0    219.0    128.8    332.7    42.0    17.8    2.0    1.0    1.0    1.0    120.0    -9.0    9.0    9.0    111.0    128.8    2.0    310.0    332.7    4.0    219.0    3.0    42.0    1.0    66.223    67.237    67.793    79.948    5.024    84.972    14.223  
 3.0    0.2    12.0    28.0    134.0    225.0    334.0    145.1    246.6    54.0    1.0    2.0    0.0    0.0    31.0    -3.0    3.0    -3.0    134.0    145.1    2.0    225.0    246.6    3.0    28.0    1.0    334.0    4.0    85.607    87.178    86.622    99.534    5.023    104.558    14.424  
 3.0    0.2    11.8    37.0    141.0    307.0    225.0    156.5    332.4    172.0    1.0    1.0    0.0    0.0    40.0    -3.0    3.0    -3.0    141.0    156.5    2.0    307.0    332.4    4.0    37.0    1.0    225.0    3.0    105.194    106.207    106.763    118.917    5.027    123.944    14.22  
 3.0    0.2    11.8    69.0    297.0    119.0    213.0    315.9    147.5    144.0    1.0    1.0    0.0    0.0    71.0    -2.0    2.0    2.0    297.0    315.9    4.0    119.0    147.5    2.0    69.0    1.0    213.0    3.0    124.58    125.593    126.15    138.305    5.024    143.329    14.222  
 3.0    0.2    12.0    214.0    327.0    146.0    57.0    315.3    123.3    157.0    3.0    2.0    0.0    1.0    237.0    -23.0    23.0    -23.0    327.0    315.3    4.0    146.0    123.3    2.0    214.0    3.0    57.0    1.0    143.966    145.536    144.979    157.891    5.024    162.915    14.423  
 1.0    0.2    12.0    301.0    202.0    49.0    316.9    225.9    152.0    15.9    4.0    2.0    1.0    1.0    289.0    12.0    12.0    -12.0    301.0    316.9    4.0    202.0    225.9    3.0    49.0    1.0    152.0    2.0    163.552    165.123    164.566    177.478    5.023    182.501    14.424  
 3.0    0.2    12.0    157.0    331.0    69.0    242.0    319.8    44.5    85.0    2.0    2.0    0.0    1.0    138.0    19.0    19.0    -19.0    331.0    319.8    4.0    69.0    44.5    1.0    157.0    2.0    242.0    3.0    183.138    184.713    184.156    197.068    5.019    202.087    14.428  
 1.0    0.2    12.0    48.0    337.0    246.0    33.5    314.0    114.0    14.5    1.0    2.0    -1.0    0.0    14.0    34.0    34.0    -34.0    48.0    33.5    1.0    337.0    314.0    4.0    246.0    3.0    114.0    2.0    202.724    204.293    203.736    216.648    5.025    221.673    14.422  
 1.0    0.2    12.0    308.0    140.0    28.0    292.3    115.4    244.0    15.7    4.0    2.0    -1.0    0.0    308.0    0.0    0.0    0.0    308.0    292.3    4.0    140.0    115.4    2.0    28.0    1.0    244.0    3.0    222.31    223.881    223.324    236.236    5.023    241.259    14.424  
 3.0    0.2    11.8    30.0    234.0    316.0    140.0    244.1    337.7    110.0    1.0    1.0    0.0    0.0    20.0    10.0    10.0    -10.0    234.0    244.1    3.0    316.0    337.7    4.0    30.0    1.0    140.0    2.0    241.895    242.908    243.465    255.62    5.024    260.645    14.223  
 1.0    0.2    11.8    316.0    24.0    110.0    335.9    45.9    243.0    19.9    4.0    1.0    1.0    0.0    320.0    -4.0    4.0    4.0    316.0    335.9    4.0    24.0    45.9    1.0    110.0    2.0    243.0    3.0    261.282    262.295    262.851    275.006    5.025    280.03    14.223  
 3.0    0.2    12.0    64.0    324.0    148.0    203.0    304.6    122.7    139.0    1.0    2.0    0.0    0.0    72.0    -8.0    8.0    8.0    324.0    304.6    4.0    148.0    122.7    2.0    64.0    1.0    203.0    3.0    280.667    282.237    281.681    294.592    5.024    299.616    14.423  
 1.0    0.2    12.0    29.0    293.0    156.0    44.9    317.7    233.0    15.9    1.0    2.0    1.0    1.0    29.0    0.0    0.0    0.0    29.0    44.9    1.0    293.0    317.7    4.0    156.0    2.0    233.0    3.0    300.253    301.823    301.266    314.179    5.023    319.202    14.424  
 1.0    0.2    11.8    226.0    325.0    59.0    214.8    301.5    153.0    11.2    3.0    1.0    -1.0    0.0    236.0    -10.0    10.0    -10.0    226.0    214.8    3.0    325.0    301.5    4.0    59.0    1.0    153.0    2.0    319.839    320.853    321.409    333.565    5.023    338.588    14.224  
 3.0    0.2    12.0    221.0    152.0    325.0    45.0    134.8    300.6    176.0    3.0    2.0    0.0    0.0    227.0    -6.0    6.0    -6.0    152.0    134.8    2.0    325.0    300.6    4.0    221.0    3.0    45.0    1.0    339.225    340.795    340.238    353.151    5.023    358.174    14.424  
 3.0    0.2    11.8    213.0    120.0    314.0    63.0    131.0    335.7    150.0    3.0    1.0    0.0    0.0    227.0    -14.0    14.0    -14.0    120.0    131.0    2.0    314.0    335.7    4.0    213.0    3.0    63.0    1.0    358.811    359.825    360.381    372.536    5.024    377.56    14.223  
 3.0    0.2    12.0    53.0    110.0    294.0    216.0    129.4    323.2    163.0    1.0    2.0    0.0    0.0    73.0    -20.0    20.0    20.0    110.0    129.4    2.0    294.0    323.2    4.0    53.0    1.0    216.0    3.0    378.196    379.768    379.211    392.122    5.023    397.145    14.424  
 3.0    0.2    11.8    147.0    23.0    209.0    318.0    39.9    231.6    171.0    2.0    1.0    0.0    0.0    168.0    -21.0    21.0    21.0    23.0    39.9    1.0    209.0    231.6    3.0    147.0    2.0    318.0    4.0    397.782    398.795    399.352    411.506    5.026    416.531    14.221  
 1.0    0.2    12.0    118.0    200.0    40.0    130.2    225.6    333.0    12.2    2.0    2.0    1.0    0.0    126.0    -8.0    8.0    8.0    118.0    130.2    2.0    200.0    225.6    3.0    40.0    1.0    333.0    4.0    417.168    418.738    418.181    431.094    5.023    436.117    14.424  
 3.0    0.2    11.8    30.0    315.0    155.0    204.0    301.0    126.0    174.0    1.0    1.0    0.0    1.0    0.0    30.0    30.0    30.0    315.0    301.0    4.0    155.0    126.0    2.0    30.0    1.0    204.0    3.0    436.753    437.766    438.322    450.478    5.025    455.503    14.221  
 1.0    0.2    12.0    332.0    65.0    153.0    314.4    39.5    236.0    17.6    4.0    2.0    -1.0    1.0    311.0    21.0    21.0    21.0    332.0    314.4    4.0    65.0    39.5    1.0    153.0    2.0    236.0    3.0    456.138    457.71    457.152    470.064    5.025    475.089    14.424  
 1.0    0.2    11.8    58.0    133.0    305.0    44.2    111.4    202.0    13.8    1.0    1.0    -1.0    0.0    57.0    1.0    1.0    1.0    58.0    44.2    1.0    133.0    111.4    2.0    305.0    4.0    202.0    3.0    475.726    476.739    477.295    489.451    5.024    494.474    14.223  
 1.0    0.2    12.0    321.0    220.0    36.0    334.7    249.7    110.0    13.7    4.0    2.0    1.0    1.0    306.0    15.0    15.0    -15.0    321.0    334.7    4.0    220.0    249.7    3.0    36.0    1.0    110.0    2.0    495.111    496.682    496.125    509.036    5.025    514.06    14.422  
 3.0    0.2    12.0    146.0    47.0    210.0    299.0    60.3    233.5    153.0    2.0    2.0    0.0    0.0    163.0    -17.0    17.0    17.0    47.0    60.3    1.0    210.0    233.5    3.0    146.0    2.0    299.0    4.0    514.697    516.267    515.71    528.623    5.023    533.646    14.424  
 3.0    0.2    12.0    116.0    230.0    60.0    306.0    214.0    36.8    170.0    2.0    2.0    0.0    0.0    119.0    -3.0    3.0    -3.0    230.0    214.0    3.0    60.0    36.8    1.0    116.0    2.0    306.0    4.0    534.283    535.853    535.296    548.207    5.025    553.232    14.422  
 1.0    0.2    11.8    330.0    138.0    39.0    313.3    114.8    249.0    16.7    4.0    1.0    -1.0    0.0    270.0    60.0    60.0    -60.0    330.0    313.3    4.0    138.0    114.8    2.0    39.0    1.0    249.0    3.0    553.869    554.883    555.441    567.596    5.022    572.618    14.225  
 3.0    0.2    12.0    223.0    120.0    309.0    68.0    139.2    330.9    155.0    3.0    2.0    0.0    1.0    249.0    -26.0    26.0    -26.0    120.0    139.2    2.0    309.0    330.9    4.0    223.0    3.0    68.0    1.0    573.255    574.825    574.268    587.18    5.024    592.204    14.423  
 3.0    0.2    11.8    210.0    41.0    326.0    154.0    24.8    296.9    56.0    3.0    1.0    0.0    0.0    212.0    -2.0    2.0    -2.0    41.0    24.8    1.0    326.0    296.9    4.0    210.0    3.0    154.0    2.0    592.84    593.853    594.409    606.565    5.024    611.59    14.223  
 1.0    0.2    12.0    148.0    223.0    300.0    133.9    200.7    61.0    14.1    2.0    2.0    -1.0    1.0    154.0    -6.0    6.0    -6.0    148.0    133.9    2.0    223.0    200.7    3.0    300.0    4.0    61.0    1.0    612.226    613.796    613.239    626.15    5.025    631.176    14.422  
 45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951    45.951  
