 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    142.0    241.0    321.0    126.0    214.7    64.0    16.0    2.0    1.0    -1.0    1.0    171.0    -29.0    29.0    -29.0    142.0    126.0    2.0    241.0    214.7    3.0    321.0    4.0    64.0    1.0    43.356    44.396    44.952    57.106    5.025    62.131    14.25  
 3.0    7.0    12.0    204.0    51.0    114.0    311.0    65.1    134.2    107.0    3.0    2.0    0.0    1.0    197.0    7.0    7.0    -7.0    51.0    65.1    1.0    114.0    134.2    2.0    204.0    3.0    311.0    4.0    62.769    71.138    63.782    83.492    5.025    88.517    21.221  
 3.0    7.0    5.0    63.0    200.0    139.0    305.0    216.7    159.5    118.0    1.0    1.0    0.0    1.0    71.0    -8.0    8.0    -8.0    200.0    216.7    3.0    139.0    159.5    2.0    63.0    1.0    305.0    4.0    89.155    90.167    97.523    102.877    5.021    107.898    14.22  
 3.0    7.0    12.0    296.0    223.0    156.0    53.0    204.2    126.5    117.0    4.0    2.0    0.0    1.0    303.0    -7.0    7.0    7.0    223.0    204.2    3.0    156.0    126.5    2.0    296.0    4.0    53.0    1.0    108.535    116.904    109.547    129.26    5.024    134.284    21.223  
 3.0    0.2    11.8    312.0    42.0    232.0    113.0    29.4    206.6    161.0    4.0    1.0    0.0    0.0    309.0    3.0    3.0    -3.0    42.0    29.4    1.0    232.0    206.6    3.0    312.0    4.0    113.0    2.0    134.921    135.933    136.49    148.643    5.021    153.664    14.221  
 1.0    7.0    12.0    322.0    137.0    203.0    303.4    111.7    27.0    18.6    4.0    2.0    -1.0    1.0    316.0    6.0    6.0    6.0    322.0    303.4    4.0    137.0    111.7    2.0    203.0    3.0    27.0    1.0    154.301    162.67    155.313    175.024    5.026    180.05    21.22  
 3.0    0.2    12.0    152.0    216.0    43.0    303.0    230.6    66.2    151.0    2.0    2.0    0.0    1.0    153.0    -1.0    1.0    1.0    216.0    230.6    3.0    43.0    66.2    1.0    152.0    2.0    303.0    4.0    180.688    182.256    181.7    194.609    5.021    199.631    14.421  
 3.0    0.2    11.8    131.0    242.0    339.0    43.0    230.4    311.9    88.0    2.0    1.0    0.0    0.0    150.0    -19.0    19.0    -19.0    242.0    230.4    3.0    339.0    311.9    4.0    131.0    2.0    43.0    1.0    200.269    201.281    201.837    213.991    5.02    219.011    14.221  
 3.0    0.2    11.8    313.0    39.0    243.0    153.0    22.4    215.4    160.0    4.0    1.0    0.0    0.0    313.0    0.0    0.0    0.0    39.0    22.4    1.0    243.0    215.4    3.0    313.0    4.0    153.0    2.0    219.649    220.661    221.216    233.37    5.022    238.392    14.22  
 1.0    0.2    11.8    137.0    227.0    302.0    118.5    200.5    69.0    18.5    2.0    1.0    -1.0    1.0    135.0    2.0    2.0    2.0    137.0    118.5    2.0    227.0    200.5    3.0    302.0    4.0    69.0    1.0    239.03    240.042    240.598    252.751    5.022    257.773    14.219  
 3.0    7.0    5.0    68.0    114.0    208.0    334.0    129.7    231.1    94.0    1.0    1.0    0.0    1.0    89.0    -21.0    21.0    -21.0    114.0    129.7    2.0    208.0    231.1    3.0    68.0    1.0    334.0    4.0    258.41    259.422    266.777    272.131    5.023    277.154    14.219  
 1.0    0.2    12.0    231.0    21.0    334.0    241.6    42.0    151.0    10.6    3.0    2.0    1.0    0.0    235.0    -4.0    4.0    4.0    231.0    241.6    3.0    21.0    42.0    1.0    334.0    4.0    151.0    2.0    277.791    279.358    278.803    291.713    5.021    296.734    14.421  
 1.0    7.0    5.0    315.0    212.0    61.0    332.6    236.2    120.0    17.6    4.0    1.0    1.0    0.0    309.0    6.0    6.0    -6.0    315.0    332.6    4.0    212.0    236.2    3.0    61.0    1.0    120.0    2.0    297.372    298.384    305.739    311.093    5.022    316.115    14.219  
 1.0    0.2    11.8    318.0    26.0    206.0    329.8    50.4    147.0    11.8    4.0    1.0    1.0    1.0    312.0    6.0    6.0    -6.0    318.0    329.8    4.0    26.0    50.4    1.0    206.0    3.0    147.0    2.0    316.753    317.764    318.319    330.473    5.022    335.496    14.219  
 3.0    0.2    11.8    309.0    49.0    248.0    134.0    34.0    220.4    175.0    4.0    1.0    0.0    1.0    297.0    12.0    12.0    12.0    49.0    34.0    1.0    248.0    220.4    3.0    309.0    4.0    134.0    2.0    336.133    337.146    337.701    349.855    5.021    354.876    14.22  
 3.0    7.0    12.0    305.0    47.0    233.0    111.0    31.6    212.1    166.0    4.0    2.0    0.0    0.0    300.0    5.0    5.0    -5.0    47.0    31.6    1.0    233.0    212.1    3.0    305.0    4.0    111.0    2.0    355.514    363.881    356.525    376.234    5.028    381.262    21.219  
 3.0    0.2    12.0    20.0    318.0    114.0    240.0    329.9    139.3    140.0    1.0    2.0    0.0    1.0    16.0    4.0    4.0    4.0    318.0    329.9    4.0    114.0    139.3    2.0    20.0    1.0    240.0    3.0    381.899    383.467    382.911    395.822    5.021    400.843    14.421  
 1.0    7.0    12.0    332.0    249.0    116.0    314.1    228.1    61.0    17.9    4.0    2.0    -1.0    1.0    350.0    -18.0    18.0    -18.0    332.0    314.1    4.0    249.0    228.1    3.0    116.0    2.0    61.0    1.0    401.481    409.848    402.493    422.201    5.028    427.229    21.219  
 3.0    0.2    11.8    301.0    52.0    233.0    110.0    35.8    203.5    169.0    4.0    1.0    0.0    0.0    297.0    4.0    4.0    -4.0    52.0    35.8    1.0    233.0    203.5    3.0    301.0    4.0    110.0    2.0    427.866    428.879    429.434    441.589    5.021    446.609    14.221  
 3.0    0.2    11.8    45.0    323.0    200.0    111.0    335.0    225.9    66.0    1.0    1.0    0.0    1.0    56.0    -11.0    11.0    11.0    323.0    335.0    4.0    200.0    225.9    3.0    45.0    1.0    111.0    2.0    447.248    448.259    448.815    460.97    5.02    465.99    14.221  
 1.0    0.2    12.0    49.0    334.0    233.0    37.9    309.7    121.0    11.1    1.0    2.0    -1.0    1.0    44.0    5.0    5.0    5.0    49.0    37.9    1.0    334.0    309.7    4.0    233.0    3.0    121.0    2.0    466.627    468.194    467.639    480.548    5.023    485.571    14.419  
 3.0    7.0    5.0    132.0    39.0    328.0    212.0    20.9    306.9    80.0    2.0    1.0    0.0    0.0    140.0    -8.0    8.0    8.0    39.0    20.9    1.0    328.0    306.9    4.0    132.0    2.0    212.0    3.0    486.208    487.22    494.576    499.93    5.021    504.952    14.22  
 1.0    7.0    12.0    290.0    133.0    219.0    303.1    159.0    29.0    13.1    4.0    2.0    1.0    0.0    284.0    6.0    6.0    -6.0    290.0    303.1    4.0    133.0    159.0    2.0    219.0    3.0    29.0    1.0    505.589    513.957    506.601    526.31    5.027    531.337    21.22  
 3.0    7.0    5.0    118.0    334.0    243.0    55.0    320.3    216.0    63.0    2.0    1.0    0.0    1.0    123.0    -5.0    5.0    -5.0    334.0    320.3    4.0    243.0    216.0    3.0    118.0    2.0    55.0    1.0    531.974    532.986    540.343    545.695    5.023    550.718    14.219  
 1.0    0.2    11.8    123.0    204.0    41.0    137.2    227.1    300.0    14.2    2.0    1.0    1.0    1.0    128.0    -5.0    5.0    5.0    123.0    137.2    2.0    204.0    227.1    3.0    41.0    1.0    300.0    4.0    551.355    552.366    552.922    565.075    5.024    570.099    14.218  
 1.0    0.2    11.8    320.0    120.0    51.0    334.1    146.0    248.0    14.1    4.0    1.0    1.0    1.0    321.0    -1.0    1.0    1.0    320.0    334.1    4.0    120.0    146.0    2.0    51.0    1.0    248.0    3.0    570.736    571.748    572.304    584.458    5.021    589.479    14.22  
 3.0    0.2    12.0    131.0    228.0    322.0    33.0    211.4    294.1    98.0    2.0    2.0    0.0    0.0    132.0    -1.0    1.0    -1.0    228.0    211.4    3.0    322.0    294.1    4.0    131.0    2.0    33.0    1.0    590.117    591.685    591.129    604.039    5.021    609.06    14.42  
 42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736    42.736  
