 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 59.0    59.0    14.0    3.0    55.0    0.0    0.0    0.0    71.492    4.74    71.492    71.996    75.715    77.653  
 213.0    205.0    14.0    3.0    215.0    1.0    1.0    0.0    82.844    4.748    82.844    83.347    87.073    88.094  
 157.0    157.0    14.0    3.0    155.0    0.0    0.0    0.0    92.684    4.749    92.684    93.188    96.913    98.299  
 22.0    22.0    14.0    3.0    25.0    0.0    0.0    0.0    104.054    4.736    104.054    104.558    108.271    109.257  
 86.0    86.0    14.0    3.0    85.0    0.0    0.0    0.0    115.193    4.738    115.193    115.696    119.413    120.466  
 333.0    328.0    14.0    3.0    335.0    1.0    0.0    1.0    125.374    4.748    125.375    125.879    129.604    131.324  
 61.0    61.0    14.0    3.0    65.0    0.0    0.0    0.0    135.915    4.731    135.915    136.419    140.128    141.181  
 303.0    312.0    14.0    3.0    305.0    1.0    1.0    0.0    146.53    4.741    146.53    147.034    150.753    151.955  
 312.0    303.0    14.0    3.0    315.0    1.0    999.0    999.0    157.624    4.738    157.624    158.127    161.844    164.361  
 147.0    147.0    14.0    3.0    145.0    0.0    0.0    0.0    168.195    4.741    168.195    168.698    172.418    173.721  
 194.0    185.0    14.0    3.0    195.0    1.0    1.0    0.0    179.819    4.742    179.819    180.322    184.043    185.413  
 169.0    169.0    14.0    3.0    165.0    0.0    0.0    0.0    189.704    4.731    189.704    190.207    193.917    195.353  
 41.0    41.0    14.0    3.0    45.0    0.0    0.0    0.0    201.388    4.739    201.388    201.892    205.609    206.928  
 248.0    257.0    14.0    3.0    245.0    1.0    1.0    0.0    212.799    4.736    212.799    213.303    217.017    218.737  
 94.0    94.0    14.0    3.0    95.0    0.0    0.0    0.0    223.479    4.731    223.479    223.982    227.692    229.028  
 119.0    119.0    14.0    3.0    115.0    0.0    0.0    0.0    234.544    4.74    234.544    235.047    238.766    239.885  
 133.0    133.0    14.0    3.0    135.0    0.0    0.0    0.0    244.377    4.731    244.377    244.881    248.59    250.093  
 288.0    293.0    14.0    3.0    285.0    1.0    1.0    0.0    254.342    4.739    254.342    254.848    258.564    259.8  
 176.0    176.0    14.0    3.0    175.0    0.0    0.0    0.0    264.405    4.736    264.405    264.908    268.621    270.008  
 329.0    335.0    14.0    3.0    325.0    1.0    1.0    0.0    275.762    4.735    275.762    276.267    279.979    281.566  
 9.0    9.0    14.0    3.0    5.0    0.0    0.0    0.0    285.97    4.736    285.97    286.474    290.187    292.39  
 126.0    126.0    14.0    3.0    125.0    0.0    0.0    0.0    296.898    4.732    296.898    297.401    301.111    302.431  
 183.0    190.0    14.0    3.0    185.0    1.0    0.0    1.0    308.044    4.744    308.044    308.547    312.269    313.672  
 348.0    339.0    14.0    3.0    345.0    1.0    0.0    1.0    319.21    4.736    319.21    319.714    323.428    324.864  
 72.0    72.0    14.0    3.0    75.0    0.0    0.0    0.0    329.6    4.737    329.6    330.104    333.819    335.054  
 263.0    269.0    14.0    3.0    265.0    1.0    0.0    1.0    339.749    4.745    339.749    340.253    343.976    345.379  
 273.0    267.0    14.0    3.0    275.0    1.0    1.0    0.0    349.837    4.749    349.837    350.341    354.066    355.353  
 102.0    102.0    14.0    3.0    105.0    0.0    0.0    0.0    359.658    4.734    359.658    360.161    363.873    365.076  
 292.0    284.0    14.0    3.0    295.0    1.0    1.0    0.0    369.665    4.733    369.665    370.168    373.881    375.05  
 238.0    228.0    14.0    3.0    235.0    1.0    1.0    0.0    379.941    4.732    379.941    380.445    384.155    385.875  
 207.0    199.0    14.0    3.0    205.0    1.0    1.0    0.0    391.446    4.735    391.446    391.95    395.663    396.632  
 254.0    249.0    14.0    3.0    255.0    1.0    1.0    0.0    401.384    4.737    401.384    401.888    405.604    406.84  
 14.0    14.0    14.0    3.0    15.0    0.0    0.0    0.0    411.525    4.738    411.525    412.029    415.744    416.863  
 34.0    34.0    14.0    3.0    35.0    0.0    0.0    0.0    423.144    4.743    423.144    423.649    427.37    428.355  
 223.0    213.0    14.0    3.0    225.0    1.0    1.0    0.0    434.491    4.738    434.491    434.996    438.711    440.647  
 358.0    7.0    14.0    3.0    355.0    1.0    1.0    0.0    445.901    4.736    445.901    446.405    450.119    451.422  
 67.225    67.225    67.225    67.225    67.225    67.225    67.225    67.225    67.225    67.225    67.225    67.225    67.225    67.225  
