 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    7.0    5.0    229.0    21.0    304.0    136.0    33.6    324.7    93.0    3.0    1.0    0.0    1.0    224.0    5.0    5.0    5.0    21.0    33.6    1.0    304.0    324.7    4.0    229.0    3.0    136.0    2.0    42.371    43.411    50.768    56.122    5.025    61.147    14.25  
 1.0    7.0    12.0    114.0    293.0    228.0    128.4    321.1    43.0    14.4    2.0    2.0    1.0    0.0    118.0    -4.0    4.0    4.0    114.0    128.4    2.0    293.0    321.1    4.0    228.0    3.0    43.0    1.0    61.785    70.153    62.797    82.508    5.025    87.533    21.222  
 1.0    0.2    12.0    216.0    51.0    155.0    201.4    21.8    330.0    14.6    3.0    2.0    -1.0    1.0    218.0    -2.0    2.0    -2.0    216.0    201.4    3.0    51.0    21.8    1.0    155.0    2.0    330.0    4.0    88.171    89.739    89.183    102.093    5.021    107.114    14.421  
 3.0    7.0    5.0    302.0    152.0    61.0    222.0    132.6    31.7    80.0    4.0    1.0    0.0    1.0    292.0    10.0    10.0    10.0    152.0    132.6    2.0    61.0    31.7    1.0    302.0    4.0    222.0    3.0    107.75    108.763    116.119    121.472    5.023    126.494    14.219  
 3.0    0.2    12.0    143.0    320.0    29.0    212.0    330.2    52.7    69.0    2.0    2.0    0.0    0.0    159.0    -16.0    16.0    16.0    320.0    330.2    4.0    29.0    52.7    1.0    143.0    2.0    212.0    3.0    127.132    128.699    128.144    141.054    5.021    146.075    14.421  
 3.0    7.0    12.0    209.0    50.0    123.0    306.0    62.1    151.7    97.0    3.0    2.0    0.0    0.0    181.0    28.0    28.0    -28.0    50.0    62.1    1.0    123.0    151.7    2.0    209.0    3.0    306.0    4.0    146.713    155.08    147.725    167.435    5.026    172.461    21.22  
 1.0    0.2    12.0    47.0    159.0    339.0    36.2    131.9    233.0    10.8    1.0    2.0    -1.0    1.0    39.0    8.0    8.0    8.0    47.0    36.2    1.0    159.0    131.9    2.0    339.0    4.0    233.0    3.0    173.098    174.665    174.109    187.019    5.023    192.042    14.419  
 1.0    0.2    11.8    322.0    62.0    155.0    308.8    33.4    226.0    13.2    4.0    1.0    -1.0    0.0    345.0    -23.0    23.0    -23.0    322.0    308.8    4.0    62.0    33.4    1.0    155.0    2.0    226.0    3.0    192.679    193.691    194.247    206.402    5.02    211.423    14.221  
 3.0    0.2    11.8    300.0    225.0    41.0    150.0    242.5    69.1    150.0    4.0    1.0    0.0    0.0    302.0    -2.0    2.0    -2.0    225.0    242.5    3.0    41.0    69.1    1.0    300.0    4.0    150.0    2.0    212.06    213.072    213.627    225.781    5.023    230.803    14.219  
 3.0    7.0    12.0    203.0    34.0    115.0    296.0    45.8    139.4    93.0    3.0    2.0    0.0    1.0    212.0    -9.0    9.0    9.0    34.0    45.8    1.0    115.0    139.4    2.0    203.0    3.0    296.0    4.0    231.441    239.809    232.454    252.162    5.027    257.189    21.22  
