 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    221.0    58.0    297.0    203.6    29.4    133.0    17.4    3.0    1.0    -1.0    0.0    237.0    -16.0    16.0    -16.0    221.0    203.6    3.0    58.0    29.4    1.0    297.0    4.0    133.0    2.0    44.524    45.564    46.119    58.274    5.025    63.299    14.25  
 1.0    0.2    12.0    136.0    61.0    205.0    122.3    31.8    306.0    13.7    2.0    2.0    -1.0    1.0    141.0    -5.0    5.0    -5.0    136.0    122.3    2.0    61.0    31.8    1.0    205.0    3.0    306.0    4.0    63.937    65.506    64.95    77.86    5.019    82.88    14.422  
 3.0    0.2    11.8    334.0    228.0    69.0    142.0    214.9    40.7    168.0    4.0    1.0    0.0    0.0    323.0    11.0    11.0    -11.0    228.0    214.9    3.0    69.0    40.7    1.0    334.0    4.0    142.0    2.0    83.517    84.529    85.085    97.238    5.022    102.26    14.219  
 1.0    0.2    12.0    207.0    35.0    308.0    226.5    56.0    122.0    19.5    3.0    2.0    1.0    0.0    206.0    1.0    1.0    -1.0    207.0    226.5    3.0    35.0    56.0    1.0    308.0    4.0    122.0    2.0    102.898    104.466    103.91    116.82    5.021    121.841    14.421  
 3.0    0.2    12.0    124.0    61.0    231.0    295.0    48.5    204.9    171.0    2.0    2.0    0.0    1.0    125.0    -1.0    1.0    1.0    61.0    48.5    1.0    231.0    204.9    3.0    124.0    2.0    295.0    4.0    122.479    124.047    123.492    136.402    5.02    141.422    14.421  
 1.0    7.0    12.0    307.0    229.0    128.0    292.3    200.0    23.0    14.7    4.0    2.0    -1.0    1.0    305.0    2.0    2.0    2.0    307.0    292.3    4.0    229.0    200.0    3.0    128.0    2.0    23.0    1.0    142.059    150.428    143.071    162.781    5.026    167.808    21.221  
 1.0    0.2    11.8    299.0    117.0    37.0    316.5    145.4    210.0    17.5    4.0    1.0    1.0    0.0    314.0    -15.0    15.0    15.0    299.0    316.5    4.0    117.0    145.4    2.0    37.0    1.0    210.0    3.0    168.445    169.457    170.014    182.168    5.02    187.189    14.221  
 1.0    0.2    12.0    303.0    111.0    63.0    316.0    138.9    216.0    13.0    4.0    2.0    1.0    1.0    297.0    6.0    6.0    -6.0    303.0    316.0    4.0    111.0    138.9    2.0    63.0    1.0    216.0    3.0    187.826    189.395    188.838    201.749    5.02    206.769    14.421  
 3.0    0.2    11.8    334.0    123.0    62.0    233.0    110.0    39.1    101.0    4.0    1.0    0.0    1.0    315.0    19.0    19.0    19.0    123.0    110.0    2.0    62.0    39.1    1.0    334.0    4.0    233.0    3.0    207.407    208.418    208.975    221.13    5.02    226.15    14.221  
 3.0    7.0    5.0    239.0    26.0    130.0    309.0    42.8    154.4    70.0    3.0    1.0    0.0    0.0    231.0    8.0    8.0    -8.0    26.0    42.8    1.0    130.0    154.4    2.0    239.0    3.0    309.0    4.0    226.787    227.8    235.154    240.509    5.022    245.531    14.22  
 1.0    7.0    5.0    290.0    130.0    212.0    300.4    155.5    53.0    10.4    4.0    1.0    1.0    1.0    303.0    -13.0    13.0    13.0    290.0    300.4    4.0    130.0    155.5    2.0    212.0    3.0    53.0    1.0    246.168    247.18    254.536    259.891    5.021    264.911    14.221  
 1.0    7.0    12.0    214.0    123.0    309.0    232.9    150.9    39.0    18.9    3.0    2.0    1.0    1.0    214.0    0.0    0.0    0.0    214.0    232.9    3.0    123.0    150.9    2.0    309.0    4.0    39.0    1.0    265.548    273.915    266.559    286.27    5.028    291.297    21.219  
 1.0    7.0    5.0    129.0    34.0    236.0    143.8    57.5    290.0    14.8    2.0    1.0    1.0    0.0    141.0    -12.0    12.0    12.0    129.0    143.8    2.0    34.0    57.5    1.0    236.0    3.0    290.0    4.0    291.935    292.947    300.303    305.658    5.02    310.678    14.222  
 1.0    7.0    5.0    203.0    35.0    137.0    218.6    58.7    290.0    15.6    3.0    1.0    1.0    1.0    216.0    -13.0    13.0    13.0    203.0    218.6    3.0    35.0    58.7    1.0    137.0    2.0    290.0    4.0    311.316    312.327    319.684    325.038    5.021    330.059    14.221  
 1.0    0.2    12.0    45.0    146.0    235.0    32.5    122.0    298.0    12.5    1.0    2.0    -1.0    1.0    45.0    0.0    0.0    0.0    45.0    32.5    1.0    146.0    122.0    2.0    235.0    3.0    298.0    4.0    330.697    332.265    331.709    344.62    5.02    349.639    14.422  
 3.0    7.0    5.0    304.0    238.0    49.0    151.0    223.9    24.8    153.0    4.0    1.0    0.0    1.0    305.0    -1.0    1.0    -1.0    238.0    223.9    3.0    49.0    24.8    1.0    304.0    4.0    151.0    2.0    350.277    351.288    358.645    363.999    5.021    369.02    14.221  
 1.0    7.0    5.0    143.0    62.0    248.0    125.1    37.6    333.0    17.9    2.0    1.0    -1.0    0.0    135.0    8.0    8.0    8.0    143.0    125.1    2.0    62.0    37.6    1.0    248.0    3.0    333.0    4.0    369.658    370.671    378.026    383.381    5.02    388.401    14.221  
 1.0    7.0    12.0    316.0    45.0    110.0    301.2    20.5    224.0    14.8    4.0    2.0    -1.0    1.0    316.0    0.0    0.0    0.0    316.0    301.2    4.0    45.0    20.5    1.0    110.0    2.0    224.0    3.0    389.038    397.407    390.05    409.761    5.025    414.787    21.221  
 3.0    0.2    11.8    333.0    157.0    53.0    218.0    138.8    32.0    115.0    4.0    1.0    0.0    0.0    337.0    -4.0    4.0    -4.0    157.0    138.8    2.0    53.0    32.0    1.0    333.0    4.0    218.0    3.0    415.424    416.437    416.992    429.146    5.022    434.167    14.22  
 3.0    0.2    12.0    125.0    224.0    337.0    26.0    205.8    312.1    99.0    2.0    2.0    0.0    1.0    128.0    -3.0    3.0    -3.0    224.0    205.8    3.0    337.0    312.1    4.0    125.0    2.0    26.0    1.0    434.804    436.373    435.816    448.726    5.022    453.748    14.419  
 1.0    0.2    12.0    41.0    122.0    233.0    56.0    145.8    330.0    15.0    1.0    2.0    1.0    1.0    51.0    -10.0    10.0    10.0    41.0    56.0    1.0    122.0    145.8    2.0    233.0    3.0    330.0    4.0    454.385    455.953    455.397    468.307    5.022    473.329    14.42  
 1.0    7.0    5.0    227.0    337.0    46.0    215.0    311.9    154.0    12.0    3.0    1.0    -1.0    0.0    211.0    16.0    16.0    16.0    227.0    215.0    3.0    337.0    311.9    4.0    46.0    1.0    154.0    2.0    473.966    474.978    482.334    487.687    5.023    492.71    14.219  
 1.0    7.0    12.0    334.0    57.0    154.0    321.5    34.4    214.0    12.5    4.0    2.0    -1.0    0.0    334.0    0.0    0.0    0.0    334.0    321.5    4.0    57.0    34.4    1.0    154.0    2.0    214.0    3.0    493.347    501.715    494.359    514.07    5.026    519.095    21.221  
 3.0    7.0    5.0    127.0    321.0    46.0    218.0    306.3    21.5    91.0    2.0    1.0    0.0    1.0    130.0    -3.0    3.0    3.0    321.0    306.3    4.0    46.0    21.5    1.0    127.0    2.0    218.0    3.0    519.733    520.745    528.1    533.454    5.022    538.476    14.22  
 3.0    7.0    5.0    154.0    226.0    31.0    291.0    242.3    51.2    137.0    2.0    1.0    0.0    1.0    154.0    0.0    0.0    0.0    226.0    242.3    3.0    31.0    51.2    1.0    154.0    2.0    291.0    4.0    539.113    540.125    547.482    552.837    5.02    557.857    14.221  
 1.0    0.2    11.8    290.0    216.0    39.0    304.6    244.0    129.0    14.6    4.0    1.0    1.0    0.0    300.0    -10.0    10.0    10.0    290.0    304.6    4.0    216.0    244.0    3.0    39.0    1.0    129.0    2.0    558.495    559.506    560.061    572.215    5.022    577.237    14.219  
 3.0    7.0    12.0    123.0    301.0    208.0    54.0    315.3    236.7    69.0    2.0    2.0    0.0    0.0    130.0    -7.0    7.0    -7.0    301.0    315.3    4.0    208.0    236.7    3.0    123.0    2.0    54.0    1.0    577.874    586.243    578.887    598.598    5.026    603.623    21.221  
 3.0    7.0    12.0    309.0    20.0    123.0    228.0    34.1    143.2    81.0    4.0    2.0    0.0    0.0    325.0    -16.0    16.0    -16.0    20.0    34.1    1.0    123.0    143.2    2.0    309.0    4.0    228.0    3.0    604.261    612.628    605.272    624.982    5.027    630.009    21.22  
 43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904    43.904  
