 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    7.0    12.0    139.0    40.0    307.0    157.7    62.7    235.0    18.7    2.0    2.0    1.0    1.0    131.0    8.0    8.0    -8.0    139.0    157.7    2.0    40.0    62.7    1.0    307.0    4.0    235.0    3.0    42.905    51.301    43.945    63.654    5.032    68.686    21.249  
 3.0    7.0    5.0    129.0    319.0    249.0    59.0    304.9    222.1    70.0    2.0    1.0    0.0    0.0    117.0    12.0    12.0    12.0    319.0    304.9    4.0    249.0    222.1    3.0    129.0    2.0    59.0    1.0    69.324    70.336    77.693    83.047    5.019    88.066    14.222  
 1.0    0.2    11.8    222.0    128.0    315.0    238.0    151.5    61.0    16.0    3.0    1.0    1.0    0.0    216.0    6.0    6.0    -6.0    222.0    238.0    3.0    128.0    151.5    2.0    315.0    4.0    61.0    1.0    88.705    89.716    90.271    102.425    5.022    107.447    14.22  
 1.0    0.2    11.8    298.0    213.0    119.0    313.9    235.6    22.0    15.9    4.0    1.0    1.0    0.0    297.0    1.0    1.0    -1.0    298.0    313.9    4.0    213.0    235.6    3.0    119.0    2.0    22.0    1.0    108.085    109.098    109.653    121.808    5.02    126.828    14.222  
 3.0    7.0    12.0    308.0    126.0    53.0    249.0    115.7    32.3    59.0    4.0    2.0    0.0    1.0    307.0    1.0    1.0    1.0    126.0    115.7    2.0    53.0    32.3    1.0    308.0    4.0    249.0    3.0    127.466    135.835    128.479    148.189    5.025    153.213    21.222  
 3.0    0.2    11.8    120.0    29.0    295.0    239.0    39.5    316.0    119.0    2.0    1.0    0.0    1.0    132.0    -12.0    12.0    12.0    29.0    39.5    1.0    295.0    316.0    4.0    120.0    2.0    239.0    3.0    153.851    154.862    155.417    167.571    5.023    172.594    14.219  
 3.0    0.2    12.0    297.0    62.0    154.0    236.0    43.0    133.6    61.0    4.0    2.0    0.0    1.0    300.0    -3.0    3.0    -3.0    62.0    43.0    1.0    154.0    133.6    2.0    297.0    4.0    236.0    3.0    173.232    174.798    174.243    187.153    5.022    192.175    14.42  
 3.0    0.2    12.0    134.0    304.0    245.0    50.0    292.9    218.5    84.0    2.0    2.0    0.0    0.0    145.0    -11.0    11.0    -11.0    304.0    292.9    4.0    245.0    218.5    3.0    134.0    2.0    50.0    1.0    192.813    194.38    193.825    206.734    5.022    211.756    14.42  
 3.0    7.0    5.0    158.0    32.0    241.0    305.0    21.0    221.0    147.0    2.0    1.0    0.0    1.0    171.0    -13.0    13.0    13.0    32.0    21.0    1.0    241.0    221.0    3.0    158.0    2.0    305.0    4.0    212.393    213.405    220.761    226.115    5.022    231.137    14.22  
 3.0    0.2    12.0    218.0    156.0    328.0    49.0    140.6    298.5    169.0    3.0    2.0    0.0    0.0    195.0    23.0    23.0    23.0    156.0    140.6    2.0    328.0    298.5    4.0    218.0    3.0    49.0    1.0    231.774    233.34    232.786    245.694    5.023    250.717    14.418  
 3.0    7.0    12.0    50.0    209.0    130.0    301.0    228.0    158.0    109.0    1.0    2.0    0.0    1.0    43.0    7.0    7.0    7.0    209.0    228.0    3.0    130.0    158.0    2.0    50.0    1.0    301.0    4.0    251.354    259.721    252.365    272.074    5.029    277.103    21.218  
 1.0    7.0    5.0    301.0    121.0    37.0    316.3    148.9    237.0    15.3    4.0    1.0    1.0    0.0    301.0    0.0    0.0    0.0    301.0    316.3    4.0    121.0    148.9    2.0    37.0    1.0    237.0    3.0    277.741    278.753    286.108    291.462    5.022    296.484    14.22  
