 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    7.0    12.0    204.0    40.0    295.0    221.9    67.9    157.0    17.9    3.0    2.0    1.0    1.0    232.0    -28.0    28.0    28.0    204.0    221.9    3.0    40.0    67.9    1.0    295.0    4.0    157.0    2.0    52.863    61.262    53.905    73.616    5.027    78.643    21.253  
 3.0    0.2    12.0    201.0    134.0    301.0    30.0    153.6    330.3    171.0    3.0    2.0    0.0    0.0    220.0    -19.0    19.0    19.0    134.0    153.6    2.0    301.0    330.3    4.0    201.0    3.0    30.0    1.0    79.281    80.849    80.293    93.204    5.02    98.224    14.422  
 1.0    7.0    5.0    200.0    22.0    305.0    217.5    47.5    112.0    17.5    3.0    1.0    1.0    1.0    200.0    0.0    0.0    0.0    200.0    217.5    3.0    22.0    47.5    1.0    305.0    4.0    112.0    2.0    98.861    99.873    107.229    112.582    5.022    117.605    14.22  
 1.0    7.0    5.0    67.0    313.0    235.0    55.6    291.7    125.0    11.4    1.0    1.0    -1.0    1.0    76.0    -9.0    9.0    -9.0    67.0    55.6    1.0    313.0    291.7    4.0    235.0    3.0    125.0    2.0    118.243    119.256    126.613    131.969    5.017    136.986    14.225  
 3.0    0.2    12.0    64.0    203.0    297.0    148.0    218.3    320.1    84.0    1.0    2.0    0.0    1.0    73.0    -9.0    9.0    9.0    203.0    218.3    3.0    297.0    320.1    4.0    64.0    1.0    148.0    2.0    137.623    139.19    138.634    151.544    5.024    156.569    14.42  
 1.0    0.2    11.8    227.0    143.0    58.0    216.3    117.8    298.0    10.7    3.0    1.0    -1.0    1.0    203.0    24.0    24.0    -24.0    227.0    216.3    3.0    143.0    117.8    2.0    58.0    1.0    298.0    4.0    157.205    158.216    158.774    170.928    5.019    175.947    14.223  
 3.0    0.2    11.8    33.0    143.0    323.0    238.0    128.0    299.3    155.0    1.0    1.0    0.0    0.0    43.0    -10.0    10.0    -10.0    143.0    128.0    2.0    323.0    299.3    4.0    33.0    1.0    238.0    3.0    176.584    177.597    178.153    190.308    5.02    195.328    14.221  
 3.0    0.2    12.0    302.0    158.0    246.0    46.0    147.5    218.2    104.0    4.0    2.0    0.0    0.0    334.0    -32.0    32.0    32.0    158.0    147.5    2.0    246.0    218.2    3.0    302.0    4.0    46.0    1.0    195.965    197.533    196.977    209.887    5.022    214.909    14.42  
 3.0    7.0    12.0    233.0    47.0    128.0    314.0    63.1    148.0    81.0    3.0    2.0    0.0    0.0    251.0    -18.0    18.0    18.0    47.0    63.1    1.0    128.0    148.0    2.0    233.0    3.0    314.0    4.0    215.546    223.915    216.56    236.27    5.025    241.295    21.222  
 1.0    7.0    5.0    314.0    55.0    153.0    303.0    31.7    206.0    11.0    4.0    1.0    -1.0    0.0    331.0    -17.0    17.0    -17.0    314.0    303.0    4.0    55.0    31.7    1.0    153.0    2.0    206.0    3.0    241.933    242.945    250.302    255.655    5.02    260.675    14.222  
 3.0    0.2    12.0    144.0    290.0    204.0    38.0    305.4    226.6    106.0    2.0    2.0    0.0    1.0    141.0    3.0    3.0    3.0    290.0    305.4    4.0    204.0    226.6    3.0    144.0    2.0    38.0    1.0    261.312    262.88    262.325    275.235    5.021    280.256    14.42  
 3.0    7.0    5.0    32.0    323.0    129.0    246.0    336.9    153.6    146.0    1.0    1.0    0.0    0.0    15.0    17.0    17.0    17.0    323.0    336.9    4.0    129.0    153.6    2.0    32.0    1.0    246.0    3.0    280.894    281.905    289.261    294.615    5.022    299.637    14.22  
 3.0    0.2    12.0    240.0    34.0    339.0    147.0    23.0    309.6    93.0    3.0    2.0    0.0    1.0    246.0    -6.0    6.0    -6.0    34.0    23.0    1.0    339.0    309.6    4.0    240.0    3.0    147.0    2.0    300.274    301.843    301.287    314.198    5.02    319.218    14.422  
 3.0    0.2    11.8    314.0    44.0    132.0    202.0    57.6    154.7    112.0    4.0    1.0    0.0    0.0    305.0    9.0    9.0    9.0    44.0    57.6    1.0    132.0    154.7    2.0    314.0    4.0    202.0    3.0    319.855    320.867    321.423    333.577    5.021    338.598    14.221  
 3.0    7.0    5.0    305.0    38.0    124.0    248.0    51.4    150.5    57.0    4.0    1.0    0.0    0.0    279.0    26.0    26.0    26.0    38.0    51.4    1.0    124.0    150.5    2.0    305.0    4.0    248.0    3.0    339.236    340.248    347.605    352.959    5.02    357.979    14.222  
 1.0    0.2    12.0    136.0    305.0    26.0    149.0    327.9    240.0    13.0    2.0    2.0    1.0    0.0    133.0    3.0    3.0    -3.0    136.0    149.0    2.0    305.0    327.9    4.0    26.0    1.0    240.0    3.0    358.616    360.183    359.628    372.538    5.022    377.56    14.42  
 3.0    0.2    12.0    113.0    308.0    241.0    41.0    291.3    212.8    72.0    2.0    2.0    0.0    1.0    180.0    -67.0    67.0    -67.0    308.0    291.3    4.0    241.0    212.8    3.0    113.0    2.0    41.0    1.0    378.197    379.765    379.209    392.119    5.022    397.141    14.42  
 1.0    0.2    12.0    44.0    335.0    159.0    27.4    309.4    243.0    16.6    1.0    2.0    -1.0    0.0    26.0    18.0    18.0    18.0    44.0    27.4    1.0    335.0    309.4    4.0    159.0    2.0    243.0    3.0    397.777    399.347    398.79    411.701    5.02    416.722    14.422  
 3.0    0.2    11.8    218.0    130.0    69.0    296.0    119.1    48.6    78.0    3.0    1.0    0.0    0.0    237.0    -19.0    19.0    19.0    130.0    119.1    2.0    69.0    48.6    1.0    218.0    3.0    296.0    4.0    417.359    418.371    418.927    431.082    5.02    436.102    14.22  
 3.0    0.2    11.8    139.0    47.0    202.0    338.0    62.8    230.0    161.0    2.0    1.0    0.0    0.0    146.0    -7.0    7.0    -7.0    47.0    62.8    1.0    202.0    230.0    3.0    139.0    2.0    338.0    4.0    436.74    437.752    438.308    450.462    5.021    455.483    14.221  
 1.0    0.2    12.0    34.0    246.0    119.0    22.7    218.4    331.0    11.3    1.0    2.0    -1.0    0.0    37.0    -3.0    3.0    -3.0    34.0    22.7    1.0    246.0    218.4    3.0    119.0    2.0    331.0    4.0    456.121    457.689    457.133    470.043    5.021    475.064    14.421  
 1.0    0.2    11.8    115.0    23.0    221.0    125.5    47.3    294.0    10.5    2.0    1.0    1.0    0.0    110.0    5.0    5.0    -5.0    115.0    125.5    2.0    23.0    47.3    1.0    221.0    3.0    294.0    4.0    475.702    476.714    477.27    489.424    5.021    494.445    14.221  
 3.0    7.0    5.0    127.0    314.0    59.0    221.0    296.4    33.2    94.0    2.0    1.0    0.0    1.0    132.0    -5.0    5.0    5.0    314.0    296.4    4.0    59.0    33.2    1.0    127.0    2.0    221.0    3.0    495.082    496.094    503.451    508.804    5.021    513.825    14.221  
 3.0    0.2    12.0    215.0    155.0    63.0    302.0    138.9    34.4    87.0    3.0    2.0    0.0    0.0    202.0    13.0    13.0    -13.0    155.0    138.9    2.0    63.0    34.4    1.0    215.0    3.0    302.0    4.0    514.464    516.032    515.476    528.387    5.019    533.406    14.423  
 1.0    7.0    5.0    56.0    206.0    298.0    66.1    232.4    143.0    10.1    1.0    1.0    1.0    0.0    52.0    4.0    4.0    -4.0    56.0    66.1    1.0    206.0    232.4    3.0    298.0    4.0    143.0    2.0    534.044    535.055    542.412    547.766    5.021    552.787    14.221  
 3.0    0.2    11.8    235.0    143.0    37.0    332.0    158.5    62.0    97.0    3.0    1.0    0.0    0.0    250.0    -15.0    15.0    15.0    143.0    158.5    2.0    37.0    62.0    1.0    235.0    3.0    332.0    4.0    553.426    554.438    554.993    567.148    5.02    572.168    14.222  
