 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 19.0    19.0    14.0    3.0    15.0    0.0    0.0    0.0    51.331    4.736    51.331    51.834    55.549    56.887  
 334.0    342.0    14.0    3.0    335.0    1.0    0.0    1.0    61.939    4.736    61.939    62.443    66.156    67.909  
 263.0    253.0    14.0    3.0    265.0    1.0    0.0    1.0    73.128    4.738    73.128    73.632    77.348    78.567  
 247.0    242.0    14.0    3.0    245.0    1.0    0.0    1.0    84.589    4.736    84.589    85.093    88.806    89.792  
 307.0    299.0    14.0    3.0    305.0    1.0    0.0    1.0    94.987    4.745    94.987    95.49    99.213    101.267  
 234.0    239.0    14.0    3.0    235.0    1.0    0.0    1.0    105.875    4.732    105.875    106.378    110.088    111.171  
 69.0    69.0    14.0    3.0    65.0    0.0    999.0    999.0    116.36    4.738    116.36    116.864    120.579    123.098  
 184.0    192.0    14.0    3.0    185.0    1.0    1.0    0.0    126.966    4.739    126.966    127.47    131.187    132.308  
 58.0    58.0    14.0    3.0    55.0    0.0    0.0    0.0    137.898    4.732    137.898    138.401    142.111    143.147  
 293.0    299.0    14.0    3.0    295.0    1.0    1.0    0.0    149.181    4.739    149.181    149.686    153.403    154.388  
 1.0    1.0    14.0    3.0    5.0    0.0    1.0    1.0    160.083    4.745    160.083    160.588    164.311    165.547  
 214.0    204.0    14.0    3.0    215.0    1.0    1.0    0.0    169.951    4.735    169.951    170.454    174.168    175.337  
 141.0    141.0    14.0    3.0    145.0    0.0    1.0    1.0    180.988    4.739    180.988    181.492    185.209    185.995  
 357.0    352.0    14.0    3.0    355.0    1.0    0.0    1.0    191.07    4.747    191.07    191.574    195.3    196.353  
 47.0    47.0    14.0    3.0    45.0    0.0    0.0    0.0    201.651    4.742    201.651    202.154    205.874    206.76  
 93.0    93.0    14.0    3.0    95.0    0.0    1.0    1.0    212.895    4.738    212.895    213.399    217.116    218.318  
 124.0    124.0    14.0    3.0    125.0    0.0    0.0    0.0    223.207    4.734    223.207    223.711    227.423    228.359  
 253.0    246.0    14.0    3.0    255.0    1.0    1.0    0.0    234.063    4.735    234.063    234.568    238.28    239.367  
 196.0    202.0    14.0    3.0    195.0    1.0    1.0    0.0    244.881    4.743    244.881    245.385    249.105    249.991  
 83.0    83.0    14.0    3.0    85.0    0.0    0.0    0.0    255.245    4.736    255.246    255.749    259.463    260.165  
 221.0    228.0    14.0    3.0    225.0    1.0    0.0    1.0    265.353    4.735    265.353    265.857    269.57    270.539  
 271.0    264.0    14.0    3.0    275.0    1.0    1.0    0.0    276.301    4.746    276.301    276.805    280.528    281.464  
 36.0    36.0    14.0    3.0    35.0    0.0    0.0    0.0    286.748    4.739    286.748    287.252    290.969    292.154  
 133.0    133.0    14.0    3.0    135.0    0.0    1.0    1.0    296.55    4.745    296.55    297.053    300.776    301.829  
 317.0    307.0    14.0    3.0    315.0    1.0    1.0    0.0    306.606    4.745    306.606    307.11    310.833    311.786  
 163.0    163.0    14.0    3.0    165.0    0.0    0.0    0.0    318.286    4.741    318.286    318.79    322.508    323.427  
 26.0    26.0    14.0    3.0    25.0    0.0    0.0    0.0    329.539    4.747    329.54    330.044    333.767    334.519  
 111.0    111.0    14.0    3.0    115.0    0.0    1.0    1.0    339.887    4.738    339.887    340.391    344.107    344.926  
 324.0    317.0    14.0    3.0    325.0    1.0    1.0    0.0    350.629    4.738    350.629    351.133    354.849    356.018  
 179.0    179.0    14.0    3.0    175.0    0.0    1.0    1.0    361.27    4.739    361.27    361.773    365.49    367.243  
 281.0    271.0    14.0    3.0    285.0    1.0    1.0    0.0    371.3    4.732    371.3    371.804    375.513    376.55  
 71.0    71.0    14.0    3.0    75.0    0.0    0.0    0.0    381.545    4.745    381.545    382.049    385.771    386.673  
 206.0    213.0    14.0    3.0    205.0    1.0    0.0    1.0    392.512    4.735    392.512    393.016    396.729    398.682  
 101.0    101.0    14.0    3.0    105.0    0.0    0.0    0.0    402.32    4.734    402.32    402.824    406.536    407.271  
 159.0    159.0    14.0    3.0    155.0    0.0    0.0    0.0    413.908    4.738    413.908    414.412    418.128    418.963  
 342.0    332.0    14.0    3.0    345.0    1.0    1.0    0.0    425.099    4.738    425.099    425.602    429.319    430.288  
 46.325    46.325    46.325    46.325    46.325    46.325    46.325    46.325    46.325    46.325    46.325    46.325    46.325    46.325  
