 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    0.2    11.8    144.0    55.0    305.0    132.1    27.5    220.0    11.9    2.0    1.0    -1.0    1.0    139.0    5.0    5.0    5.0    144.0    132.1    2.0    55.0    27.5    1.0    305.0    4.0    220.0    3.0    41.237    42.281    42.836    54.99    5.022    60.012    14.252  
 3.0    7.0    5.0    52.0    128.0    206.0    296.0    142.1    233.5    116.0    1.0    1.0    0.0    0.0    62.0    -10.0    10.0    -10.0    128.0    142.1    2.0    206.0    233.5    3.0    52.0    1.0    296.0    4.0    60.65    61.663    69.017    74.371    5.022    79.393    14.22  
 1.0    7.0    12.0    125.0    26.0    303.0    141.6    50.9    249.0    16.6    2.0    2.0    1.0    0.0    115.0    10.0    10.0    -10.0    125.0    141.6    2.0    26.0    50.9    1.0    303.0    4.0    249.0    3.0    80.03    88.401    81.044    100.756    5.024    105.779    21.223  
 1.0    0.2    11.8    247.0    338.0    29.0    227.6    317.2    131.0    19.4    3.0    1.0    -1.0    1.0    248.0    -1.0    1.0    -1.0    247.0    227.6    3.0    338.0    317.2    4.0    29.0    1.0    131.0    2.0    106.417    107.429    107.985    120.139    5.021    125.16    14.221  
 3.0    0.2    12.0    29.0    333.0    155.0    218.0    314.6    129.1    171.0    1.0    2.0    0.0    1.0    27.0    2.0    2.0    2.0    333.0    314.6    4.0    155.0    129.1    2.0    29.0    1.0    218.0    3.0    125.798    127.365    126.81    139.719    5.021    144.741    14.42  
 1.0    7.0    12.0    335.0    236.0    130.0    315.7    207.2    33.0    19.3    4.0    2.0    -1.0    1.0    332.0    3.0    3.0    3.0    335.0    315.7    4.0    236.0    207.2    3.0    130.0    2.0    33.0    1.0    145.378    153.747    146.391    166.1    5.026    171.127    21.221  
 3.0    0.2    11.8    133.0    317.0    200.0    57.0    329.3    225.9    76.0    2.0    1.0    0.0    1.0    147.0    -14.0    14.0    -14.0    317.0    329.3    4.0    200.0    225.9    3.0    133.0    2.0    57.0    1.0    171.765    172.778    173.333    185.487    5.021    190.507    14.221  
 3.0    0.2    12.0    239.0    305.0    130.0    23.0    321.4    158.9    144.0    3.0    2.0    0.0    1.0    248.0    -9.0    9.0    9.0    305.0    321.4    4.0    130.0    158.9    2.0    239.0    3.0    23.0    1.0    191.144    192.713    192.157    205.067    5.021    210.088    14.421  
 1.0    0.2    12.0    336.0    245.0    139.0    319.7    222.2    58.0    16.3    4.0    2.0    -1.0    1.0    340.0    -4.0    4.0    -4.0    336.0    319.7    4.0    245.0    222.2    3.0    139.0    2.0    58.0    1.0    210.726    212.293    211.738    224.648    5.021    229.669    14.421  
 1.0    7.0    5.0    65.0    233.0    307.0    54.7    207.2    149.0    10.3    1.0    1.0    -1.0    0.0    68.0    -3.0    3.0    -3.0    65.0    54.7    1.0    233.0    207.2    3.0    307.0    4.0    149.0    2.0    230.307    231.319    238.675    244.029    5.02    249.05    14.222  
 1.0    0.2    12.0    336.0    47.0    210.0    318.6    25.8    121.0    17.4    4.0    2.0    -1.0    0.0    343.0    -7.0    7.0    -7.0    336.0    318.6    4.0    47.0    25.8    1.0    210.0    3.0    121.0    2.0    249.688    251.255    250.7    263.609    5.021    268.631    14.42  
 1.0    7.0    12.0    46.0    228.0    300.0    32.1    202.2    158.0    13.9    1.0    2.0    -1.0    0.0    30.0    16.0    16.0    16.0    46.0    32.1    1.0    228.0    202.2    3.0    300.0    4.0    158.0    2.0    269.275    277.644    270.288    289.997    5.021    295.018    21.228  
 1.0    0.2    11.8    334.0    228.0    43.0    318.2    203.9    149.0    15.8    4.0    1.0    -1.0    0.0    339.0    -5.0    5.0    -5.0    334.0    318.2    4.0    228.0    203.9    3.0    43.0    1.0    149.0    2.0    295.655    296.668    297.223    309.378    5.019    314.397    14.223  
 1.0    0.2    11.8    148.0    65.0    217.0    129.8    38.1    316.0    18.2    2.0    1.0    -1.0    0.0    150.0    -2.0    2.0    -2.0    148.0    129.8    2.0    65.0    38.1    1.0    217.0    3.0    316.0    4.0    315.035    316.048    316.604    328.758    5.02    333.778    14.221  
 1.0    7.0    5.0    316.0    226.0    122.0    297.0    204.1    30.0    19.0    4.0    1.0    -1.0    1.0    306.0    10.0    10.0    10.0    316.0    297.0    4.0    226.0    204.1    3.0    122.0    2.0    30.0    1.0    334.416    335.427    342.784    348.139    5.02    353.159    14.222  
 1.0    7.0    12.0    226.0    117.0    310.0    241.0    139.1    44.0    15.0    3.0    2.0    1.0    0.0    245.0    -19.0    19.0    19.0    226.0    241.0    3.0    117.0    139.1    2.0    310.0    4.0    44.0    1.0    353.797    362.164    354.808    374.518    5.026    379.544    21.221  
 3.0    0.2    12.0    207.0    310.0    134.0    31.0    294.1    113.8    176.0    3.0    2.0    0.0    0.0    207.0    0.0    0.0    0.0    310.0    294.1    4.0    134.0    113.8    2.0    207.0    3.0    31.0    1.0    380.183    381.752    381.196    394.106    5.019    399.125    14.423  
