 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    7.0    12.0    139.0    40.0    307.0    157.7    62.7    235.0    18.7    2.0    2.0    1.0    1.0    137.0    2.0    2.0    -2.0    139.0    157.7    2.0    40.0    62.7    1.0    307.0    4.0    235.0    3.0    40.854    49.249    41.893    61.602    5.016    66.618    21.248  
 3.0    7.0    5.0    129.0    319.0    249.0    59.0    304.9    222.1    70.0    2.0    1.0    0.0    0.0    130.0    -1.0    1.0    -1.0    319.0    304.9    4.0    249.0    222.1    3.0    129.0    2.0    59.0    1.0    67.255    68.267    75.623    80.977    5.021    85.999    14.221  
 1.0    0.2    11.8    222.0    128.0    315.0    238.0    151.5    61.0    16.0    3.0    1.0    1.0    0.0    201.0    21.0    21.0    -21.0    222.0    238.0    3.0    128.0    151.5    2.0    315.0    4.0    61.0    1.0    86.637    87.649    88.206    100.36    5.019    105.379    14.223  
 1.0    0.2    11.8    298.0    213.0    119.0    313.9    235.6    22.0    15.9    4.0    1.0    1.0    0.0    309.0    -11.0    11.0    11.0    298.0    313.9    4.0    213.0    235.6    3.0    119.0    2.0    22.0    1.0    106.016    107.03    107.585    119.74    5.02    124.76    14.222  
 3.0    7.0    12.0    308.0    126.0    53.0    249.0    115.7    32.3    59.0    4.0    2.0    0.0    1.0    319.0    -11.0    11.0    -11.0    126.0    115.7    2.0    53.0    32.3    1.0    308.0    4.0    249.0    3.0    125.398    133.766    126.41    146.12    5.025    151.146    21.221  
 3.0    0.2    11.8    120.0    29.0    295.0    239.0    39.5    316.0    119.0    2.0    1.0    0.0    1.0    125.0    -5.0    5.0    5.0    29.0    39.5    1.0    295.0    316.0    4.0    120.0    2.0    239.0    3.0    151.782    152.794    153.35    165.504    5.022    170.526    14.22  
 3.0    0.2    12.0    297.0    62.0    154.0    236.0    43.0    133.6    61.0    4.0    2.0    0.0    1.0    300.0    -3.0    3.0    -3.0    62.0    43.0    1.0    154.0    133.6    2.0    297.0    4.0    236.0    3.0    171.164    172.732    172.176    185.087    5.021    190.107    14.421  
 3.0    0.2    12.0    134.0    304.0    245.0    50.0    292.9    218.5    84.0    2.0    2.0    0.0    0.0    132.0    2.0    2.0    2.0    304.0    292.9    4.0    245.0    218.5    3.0    134.0    2.0    50.0    1.0    190.745    192.312    191.756    204.666    5.022    209.688    14.419  
 3.0    7.0    5.0    158.0    32.0    241.0    305.0    21.0    221.0    147.0    2.0    1.0    0.0    1.0    152.0    6.0    6.0    -6.0    32.0    21.0    1.0    241.0    221.0    3.0    158.0    2.0    305.0    4.0    210.325    211.337    218.693    224.047    5.021    229.069    14.22  
 3.0    0.2    12.0    218.0    156.0    328.0    49.0    140.6    298.5    169.0    3.0    2.0    0.0    0.0    206.0    12.0    12.0    12.0    156.0    140.6    2.0    328.0    298.5    4.0    218.0    3.0    49.0    1.0    229.706    231.28    230.724    243.633    5.016    248.649    14.426  
