 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 3.0    7.0    12.0    205.0    316.0    23.0    121.0    329.6    45.6    84.0    3.0    2.0    0.0    0.0    190.0    15.0    15.0    15.0    316.0    329.6    4.0    23.0    45.6    1.0    205.0    3.0    121.0    2.0    49.009    57.405    50.049    69.758    5.032    74.79    21.248  
 1.0    7.0    5.0    136.0    51.0    231.0    116.8    28.1    290.0    19.2    2.0    1.0    -1.0    1.0    148.0    -12.0    12.0    -12.0    136.0    116.8    2.0    51.0    28.1    1.0    231.0    3.0    290.0    4.0    75.428    76.441    83.797    89.151    5.019    94.171    14.223  
 3.0    7.0    5.0    240.0    326.0    140.0    43.0    315.4    119.3    163.0    3.0    1.0    0.0    1.0    231.0    9.0    9.0    -9.0    326.0    315.4    4.0    140.0    119.3    2.0    240.0    3.0    43.0    1.0    94.808    95.82    103.176    108.53    5.021    113.551    14.221  
 1.0    7.0    12.0    52.0    335.0    157.0    41.8    311.9    234.0    10.2    1.0    2.0    -1.0    0.0    90.0    -38.0    38.0    -38.0    52.0    41.8    1.0    335.0    311.9    4.0    157.0    2.0    234.0    3.0    114.189    122.559    115.202    134.912    5.025    139.937    21.222  
 3.0    7.0    5.0    32.0    139.0    235.0    330.0    123.9    205.7    62.0    1.0    1.0    0.0    0.0    32.0    0.0    0.0    0.0    139.0    123.9    2.0    235.0    205.7    3.0    32.0    1.0    330.0    4.0    140.575    141.587    148.944    154.298    5.02    159.318    14.222  
 3.0    7.0    12.0    230.0    133.0    50.0    329.0    118.6    24.3    99.0    3.0    2.0    0.0    1.0    240.0    -10.0    10.0    10.0    133.0    118.6    2.0    50.0    24.3    1.0    230.0    3.0    329.0    4.0    159.955    168.321    160.967    180.676    5.028    185.704    21.219  
 1.0    0.2    11.8    147.0    69.0    200.0    127.6    48.7    302.0    19.4    2.0    1.0    -1.0    0.0    123.0    24.0    24.0    24.0    147.0    127.6    2.0    69.0    48.7    1.0    200.0    3.0    302.0    4.0    186.34    187.353    187.908    200.061    5.023    205.084    14.219  
 1.0    7.0    5.0    214.0    129.0    31.0    233.3    150.8    327.0    19.3    3.0    1.0    1.0    1.0    219.0    -5.0    5.0    5.0    214.0    233.3    3.0    129.0    150.8    2.0    31.0    1.0    327.0    4.0    205.722    206.733    214.089    219.443    5.022    224.465    14.219  
 3.0    0.2    12.0    201.0    57.0    144.0    308.0    42.2    119.7    107.0    3.0    2.0    0.0    1.0    193.0    8.0    8.0    -8.0    57.0    42.2    1.0    144.0    119.7    2.0    201.0    3.0    308.0    4.0    225.103    226.669    226.114    239.023    5.022    244.046    14.42  
 1.0    7.0    5.0    208.0    128.0    52.0    219.0    157.1    319.0    11.0    3.0    1.0    1.0    0.0    215.0    -7.0    7.0    7.0    208.0    219.0    3.0    128.0    157.1    2.0    52.0    1.0    319.0    4.0    244.683    245.695    253.05    258.404    5.023    263.427    14.219  
 1.0    7.0    12.0    57.0    336.0    233.0    43.1    313.0    118.0    13.9    1.0    2.0    -1.0    0.0    69.0    -12.0    12.0    -12.0    57.0    43.1    1.0    336.0    313.0    4.0    233.0    3.0    118.0    2.0    264.064    272.431    265.076    284.786    5.026    289.812    21.221  
 3.0    0.2    11.8    337.0    230.0    56.0    155.0    219.3    35.5    178.0    4.0    1.0    0.0    0.0    349.0    -12.0    12.0    12.0    230.0    219.3    3.0    56.0    35.5    1.0    337.0    4.0    155.0    2.0    290.449    291.462    292.018    304.171    5.021    309.193    14.22  
 3.0    7.0    5.0    203.0    296.0    117.0    62.0    308.9    145.1    141.0    3.0    1.0    0.0    0.0    294.0    -91.0    91.0    91.0    296.0    308.9    4.0    117.0    145.1    2.0    203.0    3.0    62.0    1.0    309.831    310.843    318.199    323.553    5.02    328.574    14.222  
 1.0    7.0    12.0    127.0    291.0    221.0    141.7    316.9    28.0    14.7    2.0    2.0    1.0    0.0    112.0    15.0    15.0    -15.0    127.0    141.7    2.0    291.0    316.9    4.0    221.0    3.0    28.0    1.0    329.211    337.577    330.222    349.93    5.029    354.959    21.218  
 3.0    0.2    12.0    142.0    324.0    59.0    234.0    310.2    32.2    92.0    2.0    2.0    0.0    0.0    160.0    -18.0    18.0    18.0    324.0    310.2    4.0    59.0    32.2    1.0    142.0    2.0    234.0    3.0    355.597    357.164    356.609    369.518    5.022    374.54    14.42  
 3.0    0.2    12.0    302.0    243.0    152.0    36.0    229.3    124.4    94.0    4.0    2.0    0.0    0.0    295.0    7.0    7.0    -7.0    243.0    229.3    3.0    152.0    124.4    2.0    302.0    4.0    36.0    1.0    375.177    376.744    376.189    389.098    5.023    394.121    14.419  
 1.0    0.2    11.8    315.0    200.0    156.0    325.7    221.4    50.0    10.7    4.0    1.0    1.0    1.0    335.0    -20.0    20.0    20.0    315.0    325.7    4.0    200.0    221.4    3.0    156.0    2.0    50.0    1.0    394.759    395.771    396.327    408.481    5.021    413.502    14.221  
 1.0    0.2    11.8    305.0    203.0    34.0    323.2    226.4    132.0    18.2    4.0    1.0    1.0    1.0    0.0    -55.0    55.0    -55.0    305.0    323.2    4.0    203.0    226.4    3.0    34.0    1.0    132.0    2.0    414.139    415.151    415.705    427.86    5.022    432.882    14.219  
 3.0    0.2    11.8    224.0    317.0    63.0    143.0    303.2    35.5    81.0    3.0    1.0    0.0    1.0    232.0    -8.0    8.0    -8.0    317.0    303.2    4.0    63.0    35.5    1.0    224.0    3.0    143.0    2.0    433.521    434.533    435.089    447.242    5.021    452.263    14.221  
 1.0    7.0    5.0    139.0    230.0    24.0    122.3    209.0    334.0    16.7    2.0    1.0    -1.0    1.0    149.0    -10.0    10.0    -10.0    139.0    122.3    2.0    230.0    209.0    3.0    24.0    1.0    334.0    4.0    452.901    453.913    461.269    466.623    5.02    471.644    14.222  
