 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 18.0    18.0    14.0    3.0    15.0    0.0    1.0    1.0    60.819    4.739    60.819    61.322    65.04    67.429  
 336.0    343.0    14.0    3.0    335.0    1.0    0.0    1.0    70.848    4.734    70.848    71.352    75.064    76.018  
 268.0    262.0    14.0    3.0    265.0    1.0    1.0    0.0    80.741    4.748    80.741    81.245    84.971    85.906  
 246.0    252.0    14.0    3.0    245.0    1.0    1.0    0.0    90.723    4.74    90.723    91.226    94.945    96.114  
 303.0    297.0    14.0    3.0    305.0    1.0    0.0    1.0    101.036    4.734    101.036    101.539    105.252    107.055  
 231.0    238.0    14.0    3.0    235.0    1.0    1.0    0.0    112.173    4.739    112.173    112.676    116.394    117.58  
 63.0    63.0    14.0    3.0    65.0    0.0    1.0    1.0    122.284    4.735    122.284    122.787    126.501    128.804  
 182.0    173.0    14.0    3.0    185.0    1.0    0.0    1.0    133.772    4.74    133.772    134.276    137.993    139.145  
 54.0    54.0    14.0    3.0    55.0    0.0    1.0    1.0    145.074    4.745    145.074    145.578    149.301    150.57  
 291.0    300.0    14.0    3.0    295.0    1.0    1.0    0.0    156.403    4.741    156.403    156.907    160.626    161.995  
 7.0    7.0    14.0    3.0    5.0    0.0    1.0    1.0    167.897    4.738    167.897    168.401    172.117    173.136  
 217.0    222.0    14.0    3.0    215.0    1.0    1.0    0.0    178.679    4.749    178.679    179.183    182.909    183.895  
 142.0    142.0    14.0    3.0    145.0    0.0    0.0    0.0    189.53    4.738    189.53    190.034    193.75    194.952  
 359.0    353.0    14.0    3.0    355.0    1.0    1.0    0.0    199.481    4.744    199.481    199.986    203.707    204.809  
 43.0    43.0    14.0    3.0    45.0    0.0    1.0    1.0    210.527    4.74    210.527    211.032    214.748    216.151  
 96.0    96.0    14.0    3.0    95.0    0.0    1.0    1.0    220.79    4.734    220.79    221.295    225.006    226.575  
 123.0    123.0    14.0    3.0    125.0    0.0    1.0    1.0    231.587    4.745    231.587    232.091    235.814    237.2  
 257.0    252.0    14.0    3.0    255.0    1.0    1.0    0.0    242.435    4.739    242.435    242.94    246.655    247.925  
 191.0    198.0    14.0    3.0    195.0    1.0    1.0    0.0    253.856    4.742    253.856    254.36    258.08    259.132  
 87.0    87.0    14.0    3.0    85.0    0.0    1.0    1.0    265.552    4.738    265.552    266.056    269.772    270.742  
 221.0    213.0    14.0    3.0    225.0    1.0    1.0    0.0    276.39    4.741    276.39    276.894    280.613    282.366  
 273.0    278.0    14.0    3.0    275.0    1.0    1.0    0.0    287.526    4.746    287.526    288.03    291.754    292.757  
 36.0    36.0    14.0    3.0    35.0    0.0    1.0    1.0    299.106    4.742    299.106    299.61    303.329    304.498  
 138.0    138.0    14.0    3.0    135.0    0.0    1.0    1.0    309.581    4.741    309.581    310.085    313.803    314.956  
 311.0    316.0    14.0    3.0    315.0    1.0    1.0    0.0    319.415    4.747    319.415    319.919    323.644    324.797  
 167.0    167.0    14.0    3.0    165.0    0.0    1.0    1.0    330.195    4.741    330.195    330.699    334.419    336.038  
 29.0    29.0    14.0    3.0    25.0    0.0    1.0    1.0    341.519    4.742    341.519    342.023    345.744    347.046  
 117.0    117.0    14.0    3.0    115.0    0.0    1.0    1.0    352.456    4.747    352.456    352.96    356.685    357.905  
 326.0    334.0    14.0    3.0    325.0    1.0    0.0    1.0    363.957    4.738    363.957    364.46    368.176    369.647  
 176.0    176.0    14.0    3.0    175.0    0.0    1.0    1.0    375.418    4.734    375.418    375.922    379.635    380.738  
 289.0    294.0    14.0    3.0    285.0    1.0    0.0    1.0    387.086    4.742    387.086    387.592    391.31    392.346  
 76.0    76.0    14.0    3.0    75.0    0.0    1.0    1.0    397.481    4.738    397.481    397.985    401.701    404.171  
 202.0    212.0    14.0    3.0    205.0    1.0    0.0    1.0    407.893    4.733    407.893    408.397    412.108    413.21  
 107.0    107.0    14.0    3.0    105.0    0.0    1.0    1.0    419.54    4.744    419.54    420.044    423.767    424.804  
 152.0    152.0    14.0    3.0    155.0    0.0    0.0    0.0    431.106    4.737    431.106    431.61    435.325    436.494  
 349.0    355.0    14.0    3.0    345.0    1.0    0.0    1.0    441.716    4.735    441.716    442.22    445.933    446.969  
 56.833    56.833    56.833    56.833    56.833    56.833    56.833    56.833    56.833    56.833    56.833    56.833    56.833    56.833  
