 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 194.0    194.0    14.0    3.0    195.0    0.0    0.0    0.0    43.612    4.734    43.612    44.116    47.828    48.549  
 159.0    153.0    14.0    3.0    155.0    1.0    0.0    1.0    55.04    4.731    55.04    55.544    59.253    60.239  
 91.0    100.0    14.0    3.0    95.0    1.0    1.0    0.0    65.775    4.738    65.775    66.279    69.995    70.965  
 8.0    3.0    14.0    3.0    5.0    1.0    0.0    1.0    76.246    4.741    76.246    76.748    80.468    81.238  
 63.0    55.0    14.0    3.0    65.0    1.0    1.0    0.0    86.1    4.743    86.1    86.605    90.326    91.445  
 332.0    332.0    14.0    3.0    335.0    0.0    0.0    0.0    97.168    4.735    97.168    97.672    101.384    102.57  
 346.0    346.0    14.0    3.0    345.0    0.0    0.0    0.0    107.983    4.743    107.983    108.487    112.208    113.06  
 248.0    248.0    14.0    3.0    245.0    0.0    1.0    1.0    118.459    4.742    118.459    118.964    122.683    124.002  
 106.0    112.0    14.0    3.0    105.0    1.0    1.0    0.0    128.283    4.741    128.283    128.787    132.506    133.409  
 262.0    262.0    14.0    3.0    265.0    0.0    1.0    1.0    140.048    4.734    140.048    140.551    144.265    145.284  
 278.0    278.0    14.0    3.0    275.0    0.0    1.0    1.0    150.286    4.738    150.286    150.79    154.505    155.541  
 318.0    318.0    14.0    3.0    315.0    0.0    1.0    1.0    160.566    4.731    160.567    161.07    164.78    165.732  
 237.0    237.0    14.0    3.0    235.0    0.0    0.0    0.0    171.041    4.748    171.041    171.545    175.27    176.307  
 211.0    211.0    14.0    3.0    215.0    0.0    0.0    0.0    182.522    4.742    182.522    183.026    186.746    187.531  
 53.0    62.0    14.0    3.0    55.0    1.0    0.0    1.0    192.866    4.739    192.866    193.37    197.086    198.64  
 307.0    307.0    14.0    3.0    305.0    0.0    0.0    0.0    202.686    4.743    202.686    203.189    206.91    207.612  
 258.0    258.0    14.0    3.0    255.0    0.0    1.0    1.0    212.702    4.733    212.702    213.206    216.918    218.354  
 23.0    32.0    14.0    3.0    25.0    1.0    0.0    1.0    224.469    4.741    224.469    224.973    228.692    229.512  
 296.0    296.0    14.0    3.0    295.0    0.0    1.0    1.0    235.405    4.731    235.405    235.908    239.617    240.619  
 328.0    328.0    14.0    3.0    325.0    0.0    0.0    0.0    247.139    4.739    247.139    247.642    251.359    252.362  
 126.0    135.0    14.0    3.0    125.0    1.0    1.0    0.0    257.821    4.731    257.821    258.324    262.033    263.052  
 134.0    129.0    14.0    3.0    135.0    1.0    0.0    1.0    268.093    4.732    268.093    268.595    272.307    273.126  
 202.0    202.0    14.0    3.0    205.0    0.0    1.0    1.0    279.519    4.732    279.519    280.022    283.732    285.385  
 163.0    170.0    14.0    3.0    165.0    1.0    1.0    0.0    290.744    4.749    290.744    291.248    294.974    295.826  
 221.0    221.0    14.0    3.0    225.0    0.0    0.0    0.0    301.874    4.743    301.874    302.378    306.098    307.602  
 184.0    184.0    14.0    3.0    185.0    0.0    0.0    0.0    313.26    4.732    313.26    313.764    317.474    318.092  
 113.0    118.0    14.0    3.0    115.0    1.0    0.0    1.0    324.164    4.735    324.164    324.667    328.381    329.267  
 281.0    281.0    14.0    3.0    285.0    0.0    1.0    1.0    335.903    4.739    335.903    336.407    340.123    341.192  
 73.0    68.0    14.0    3.0    75.0    1.0    0.0    1.0    345.715    4.733    345.715    346.218    349.931    350.816  
 176.0    185.0    14.0    3.0    175.0    1.0    1.0    0.0    355.541    4.731    355.541    356.044    359.754    360.623  
 12.0    20.0    14.0    3.0    15.0    1.0    0.0    1.0    365.766    4.73    365.766    366.269    369.978    370.847  
 41.0    48.0    14.0    3.0    45.0    1.0    0.0    1.0    377.37    4.736    377.37    377.873    381.587    382.906  
 31.0    40.0    14.0    3.0    35.0    1.0    0.0    1.0    388.828    4.735    388.828    389.332    393.045    393.914  
 143.0    153.0    14.0    3.0    145.0    1.0    1.0    0.0    399.877    4.744    399.877    400.381    404.103    405.055  
 83.0    76.0    14.0    3.0    85.0    1.0    1.0    0.0    410.765    4.749    410.765    411.269    414.994    416.247  
 352.0    352.0    14.0    3.0    355.0    0.0    1.0    1.0    421.796    4.742    421.796    422.299    426.019    426.838  
 40.305    40.305    40.305    40.305    40.305    40.305    40.305    40.305    40.305    40.305    40.305    40.305    40.305    40.305  
