 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 58.0    58.0    14.0    3.0    55.0    0.0    0.0    0.0    49.671    4.746    49.671    50.177    53.898    55.12  
 217.0    207.0    14.0    3.0    215.0    1.0    999.0    999.0    59.676    4.731    59.676    60.179    63.888    66.406  
 158.0    158.0    14.0    3.0    155.0    0.0    0.0    0.0    70.881    4.734    70.881    71.385    75.097    75.983  
 29.0    29.0    14.0    3.0    25.0    0.0    999.0    999.0    81.957    4.732    81.957    82.461    86.171    88.69  
 82.0    82.0    14.0    3.0    85.0    0.0    0.0    0.0    91.869    4.745    91.869    92.372    96.095    97.215  
 331.0    336.0    14.0    3.0    335.0    1.0    0.0    1.0    103.087    4.735    103.087    103.59    107.303    108.456  
 61.0    61.0    14.0    3.0    65.0    0.0    0.0    0.0    114.005    4.742    114.005    114.508    118.228    119.481  
 306.0    298.0    14.0    3.0    305.0    1.0    999.0    999.0    124.82    4.734    124.82    125.323    129.036    131.554  
 317.0    324.0    14.0    3.0    315.0    1.0    999.0    999.0    135.896    4.732    135.896    136.401    140.11    142.629  
 148.0    148.0    14.0    3.0    145.0    0.0    0.0    0.0    146.469    4.733    146.469    146.973    150.685    151.687  
 197.0    202.0    14.0    3.0    195.0    1.0    999.0    999.0    157.135    4.742    157.135    157.638    161.359    163.877  
 166.0    166.0    14.0    3.0    165.0    0.0    0.0    0.0    167.407    4.744    167.407    167.911    171.633    172.82  
 48.0    48.0    14.0    3.0    45.0    0.0    0.0    0.0    178.425    4.735    178.425    178.929    182.641    183.744  
 242.0    236.0    14.0    3.0    245.0    1.0    999.0    999.0    190.152    4.732    190.152    190.656    194.366    196.885  
 93.0    93.0    14.0    3.0    95.0    0.0    999.0    999.0    199.983    4.742    199.983    200.487    204.207    206.726  
 113.0    113.0    14.0    3.0    115.0    0.0    0.0    0.0    211.316    4.735    211.316    211.819    215.532    216.584  
 138.0    138.0    14.0    3.0    135.0    0.0    0.0    0.0    221.182    4.742    221.183    221.686    225.405    226.425  
 283.0    288.0    14.0    3.0    285.0    1.0    0.0    1.0    231.896    4.736    231.896    232.399    236.113    237.516  
 179.0    179.0    14.0    3.0    175.0    0.0    0.0    0.0    241.995    4.744    241.995    242.498    246.221    247.841  
 326.0    321.0    14.0    3.0    325.0    1.0    999.0    999.0    251.801    4.746    251.801    252.305    256.028    258.547  
 3.0    3.0    14.0    3.0    5.0    0.0    0.0    0.0    262.716    4.737    262.716    263.219    266.936    267.972  
 122.0    122.0    14.0    3.0    125.0    0.0    0.0    0.0    274.147    4.732    274.147    274.651    278.361    279.38  
 181.0    174.0    14.0    3.0    185.0    1.0    999.0    999.0    285.091    4.746    285.091    285.595    289.318    291.837  
 349.0    357.0    14.0    3.0    345.0    1.0    999.0    999.0    295.536    4.743    295.536    296.04    299.759    302.278  
 73.0    73.0    14.0    3.0    75.0    0.0    999.0    999.0    306.558    4.743    306.558    307.061    310.784    313.301  
 262.0    272.0    14.0    3.0    265.0    1.0    999.0    999.0    317.886    4.741    317.886    318.39    322.109    324.627  
 274.0    268.0    14.0    3.0    275.0    1.0    999.0    999.0    328.436    4.733    328.436    328.94    332.65    335.169  
 107.0    107.0    14.0    3.0    105.0    0.0    0.0    0.0    339.077    4.733    339.077    339.581    343.291    344.46  
 297.0    289.0    14.0    3.0    295.0    1.0    999.0    999.0    349.402    4.731    349.402    349.906    353.615    356.133  
 236.0    226.0    14.0    3.0    235.0    1.0    999.0    999.0    360.403    4.738    360.403    360.906    364.623    367.141  
 207.0    214.0    14.0    3.0    205.0    1.0    999.0    999.0    370.7    4.732    370.7    371.203    374.914    377.432  
 254.0    249.0    14.0    3.0    255.0    1.0    999.0    999.0    381.893    4.731    381.893    382.396    386.105    388.623  
 17.0    17.0    14.0    3.0    15.0    0.0    0.0    0.0    393.193    4.738    393.193    393.697    397.413    398.566  
 33.0    33.0    14.0    3.0    35.0    0.0    0.0    0.0    404.805    4.735    404.805    405.308    409.022    410.241  
 228.0    222.0    14.0    3.0    225.0    1.0    0.0    1.0    416.532    4.733    416.532    417.036    420.747    421.799  
 351.0    359.0    14.0    3.0    355.0    1.0    999.0    999.0    426.358    4.748    426.358    426.862    430.587    433.106  
 46.626    46.626    46.626    46.626    46.626    46.626    46.626    46.626    46.626    46.626    46.626    46.626    46.626    46.626  
