 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 193.0    193.0    14.0    3.0    195.0    0.0    1.0    1.0    44.73    4.734    44.73    45.233    48.945    49.833  
 151.0    141.0    14.0    3.0    155.0    1.0    0.0    1.0    55.246    4.74    55.246    55.75    59.469    60.657  
 99.0    91.0    14.0    3.0    95.0    1.0    0.0    1.0    65.897    4.732    65.897    66.401    70.11    71.997  
 9.0    18.0    14.0    3.0    5.0    1.0    0.0    1.0    76.101    4.734    76.101    76.604    80.317    81.47  
 62.0    56.0    14.0    3.0    65.0    1.0    1.0    0.0    87.7    4.745    87.7    88.203    91.926    93.929  
 334.0    334.0    14.0    3.0    335.0    0.0    999.0    999.0    98.866    4.736    98.866    99.37    103.084    105.602  
 344.0    344.0    14.0    3.0    345.0    0.0    1.0    1.0    109.891    4.735    109.891    110.394    114.109    115.762  
 241.0    241.0    14.0    3.0    245.0    0.0    1.0    1.0    120.66    4.741    120.66    121.164    124.883    126.252  
 103.0    98.0    14.0    3.0    105.0    1.0    0.0    1.0    131.854    4.738    131.854    132.358    136.074    137.427  
 269.0    269.0    14.0    3.0    265.0    0.0    1.0    1.0    142.626    4.741    142.626    143.13    146.849    148.519  
 278.0    278.0    14.0    3.0    275.0    0.0    1.0    1.0    153.31    4.731    153.31    153.814    157.523    159.927  
 313.0    313.0    14.0    3.0    315.0    0.0    1.0    1.0    165.045    4.739    165.045    165.549    169.265    170.97  
 237.0    237.0    14.0    3.0    235.0    0.0    1.0    1.0    175.492    4.732    175.492    175.996    179.707    181.143  
 218.0    218.0    14.0    3.0    215.0    0.0    1.0    1.0    186.686    4.746    186.686    187.19    190.914    192.033  
 51.0    61.0    14.0    3.0    55.0    1.0    1.0    0.0    196.574    4.732    196.574    197.078    200.789    202.492  
 303.0    303.0    14.0    3.0    305.0    0.0    1.0    1.0    207.118    4.745    207.118    207.622    211.345    212.315  
 258.0    258.0    14.0    3.0    255.0    0.0    1.0    1.0    217.417    4.737    217.417    217.921    221.637    222.69  
 24.0    18.0    14.0    3.0    25.0    1.0    1.0    0.0    228.158    4.738    228.158    228.663    232.378    233.547  
 299.0    299.0    14.0    3.0    295.0    0.0    1.0    1.0    239.79    4.732    239.79    240.293    244.003    245.623  
 329.0    329.0    14.0    3.0    325.0    0.0    0.0    0.0    251.065    4.747    251.065    251.569    255.294    256.814  
 124.0    118.0    14.0    3.0    125.0    1.0    0.0    1.0    261.656    4.748    261.656    262.16    265.885    267.539  
 139.0    133.0    14.0    3.0    135.0    1.0    1.0    0.0    273.376    4.736    273.376    273.88    277.594    279.163  
 201.0    201.0    14.0    3.0    205.0    0.0    0.0    0.0    284.976    4.745    284.976    285.479    289.202    290.305  
 167.0    173.0    14.0    3.0    165.0    1.0    0.0    1.0    296.513    4.733    296.513    297.016    300.727    301.83  
 223.0    223.0    14.0    3.0    225.0    0.0    999.0    999.0    306.939    4.732    306.939    307.442    311.152    313.67  
 184.0    184.0    14.0    3.0    185.0    0.0    999.0    999.0    317.018    4.742    317.018    317.523    321.242    323.761  
 111.0    121.0    14.0    3.0    115.0    1.0    999.0    999.0    327.14    4.744    327.14    327.644    331.366    333.884  
 282.0    282.0    14.0    3.0    285.0    0.0    0.0    0.0    338.085    4.741    338.085    338.589    342.307    343.427  
 78.0    71.0    14.0    3.0    75.0    1.0    1.0    0.0    348.548    4.736    348.548    349.052    352.766    354.284  
 178.0    185.0    14.0    3.0    175.0    1.0    0.0    1.0    358.997    4.744    358.997    359.501    363.223    364.175  
 18.0    12.0    14.0    3.0    15.0    1.0    1.0    0.0    369.894    4.738    369.894    370.397    374.114    375.683  
 47.0    37.0    14.0    3.0    45.0    1.0    0.0    1.0    379.964    4.742    379.964    380.468    384.188    385.39  
 33.0    38.0    14.0    3.0    35.0    1.0    1.0    0.0    390.039    4.741    390.039    390.543    394.262    395.715  
 143.0    138.0    14.0    3.0    145.0    1.0    1.0    0.0    400.844    4.744    400.844    401.347    405.07    406.539  
 82.0    90.0    14.0    3.0    85.0    1.0    999.0    999.0    411.741    4.737    411.741    412.246    415.961    418.479  
 353.0    353.0    14.0    3.0    355.0    0.0    1.0    1.0    422.232    4.738    422.232    422.736    426.452    428.555  
 40.955    40.955    40.955    40.955    40.955    40.955    40.955    40.955    40.955    40.955    40.955    40.955    40.955    40.955  
