 angle_target    angle_probe    radius    delay    angle_FCHB_delay    same_diff    Response    C_I_M    time_start_trial    display_time    presentation_target_time    present_CHB    presentation_probe_time    response_time  
 193.0    193.0    14.0    3.0    195.0    0.0    0.0    0.0    50.808    4.743    50.808    51.312    55.032    56.104  
 158.0    163.0    14.0    3.0    155.0    1.0    1.0    0.0    61.633    4.742    61.633    62.137    65.857    67.611  
 93.0    88.0    14.0    3.0    95.0    1.0    1.0    0.0    72.055    4.743    72.055    72.56    76.281    77.867  
 6.0    1.0    14.0    3.0    5.0    1.0    0.0    1.0    82.762    4.745    82.762    83.265    86.989    89.209  
 64.0    56.0    14.0    3.0    65.0    1.0    1.0    0.0    92.709    4.738    92.709    93.213    96.929    98.099  
 336.0    336.0    14.0    3.0    335.0    0.0    999.0    999.0    103.546    4.743    103.546    104.049    107.77    110.289  
 341.0    341.0    14.0    3.0    345.0    0.0    0.0    0.0    115.139    4.741    115.139    115.642    119.362    120.748  
 246.0    246.0    14.0    3.0    245.0    0.0    0.0    0.0    126.753    4.735    126.753    127.257    130.971    132.406  
 108.0    114.0    14.0    3.0    105.0    1.0    1.0    0.0    137.461    4.735    137.461    137.964    141.678    143.031  
 269.0    269.0    14.0    3.0    265.0    0.0    1.0    1.0    148.048    4.739    148.048    148.552    152.269    153.355  
 271.0    271.0    14.0    3.0    275.0    0.0    1.0    1.0    158.611    4.735    158.611    159.114    162.827    164.83  
 313.0    313.0    14.0    3.0    315.0    0.0    0.0    0.0    168.878    4.741    168.878    169.382    173.101    175.204  
 231.0    231.0    14.0    3.0    235.0    0.0    1.0    1.0    180.602    4.743    180.602    181.105    184.826    186.795  
 211.0    211.0    14.0    3.0    215.0    0.0    0.0    0.0    191.357    4.745    191.357    191.862    195.583    196.52  
 59.0    65.0    14.0    3.0    55.0    1.0    1.0    0.0    201.454    4.738    201.454    201.958    205.674    206.76  
 306.0    306.0    14.0    3.0    305.0    0.0    0.0    0.0    213.185    4.732    213.185    213.689    217.399    218.635  
 251.0    251.0    14.0    3.0    255.0    0.0    1.0    1.0    223.861    4.731    223.861    224.364    228.074    229.21  
 22.0    13.0    14.0    3.0    25.0    1.0    1.0    0.0    234.706    4.744    234.706    235.21    238.931    239.851  
 298.0    298.0    14.0    3.0    295.0    0.0    0.0    0.0    246.122    4.736    246.122    246.626    250.34    252.093  
 322.0    322.0    14.0    3.0    325.0    0.0    0.0    0.0    256.501    4.732    256.501    257.004    260.714    261.783  
 122.0    116.0    14.0    3.0    125.0    1.0    0.0    1.0    267.816    4.742    267.816    268.32    272.039    273.492  
 137.0    144.0    14.0    3.0    135.0    1.0    0.0    1.0    278.99    4.742    278.99    279.494    283.213    284.183  
 203.0    203.0    14.0    3.0    205.0    0.0    0.0    0.0    289.235    4.738    289.235    289.739    293.455    294.775  
 167.0    159.0    14.0    3.0    165.0    1.0    1.0    0.0    300.906    4.742    300.906    301.409    305.13    306.082  
 227.0    227.0    14.0    3.0    225.0    0.0    0.0    0.0    310.701    4.737    310.701    311.204    314.92    316.056  
 182.0    182.0    14.0    3.0    185.0    0.0    1.0    1.0    322.391    4.739    322.391    322.895    326.612    327.682  
 113.0    103.0    14.0    3.0    115.0    1.0    1.0    0.0    333.983    4.739    333.983    334.487    338.203    339.172  
 281.0    281.0    14.0    3.0    285.0    0.0    1.0    1.0    345.315    4.731    345.315    345.819    349.528    350.614  
 72.0    77.0    14.0    3.0    75.0    1.0    0.0    1.0    355.49    4.748    355.49    355.994    359.719    361.372  
 179.0    171.0    14.0    3.0    175.0    1.0    1.0    0.0    366.76    4.735    366.76    367.265    370.977    372.113  
 16.0    24.0    14.0    3.0    15.0    1.0    1.0    0.0    377.169    4.733    377.169    377.673    381.384    382.403  
 42.0    35.0    14.0    3.0    45.0    1.0    1.0    0.0    388.705    4.739    388.705    389.209    392.926    395.063  
 34.0    40.0    14.0    3.0    35.0    1.0    0.0    1.0    398.527    4.742    398.527    399.031    402.75    404.103  
 146.0    137.0    14.0    3.0    145.0    1.0    1.0    0.0    408.891    4.735    408.891    409.395    413.108    414.193  
 83.0    78.0    14.0    3.0    85.0    1.0    1.0    0.0    420.459    4.742    420.459    420.962    424.682    425.651  
 359.0    359.0    14.0    3.0    355.0    0.0    1.0    1.0    431.743    4.732    431.743    432.247    435.957    437.927  
 45.942    45.942    45.942    45.942    45.942    45.942    45.942    45.942    45.942    45.942    45.942    45.942    45.942    45.942  
